content,Quality,Service,Shipping,Packing
"sữa bị móp méo. cái này cửa sản phẩm cố tình gửi chứ không phải do đvvc vì mình thấy hộp giấy bọc ngoài vẫn nguyên ven. thà móp bên hông hoặc đáy nhưng chấp nhận được. móp ở phần nắp, mở ra không thể đóng nắp lại được. mọi người cân nhắc khi mua nha",0,1,0,1
"sản phẩm giao toàn móp méo, cầu thả, lỗi do bên đóng gói sản phẩm, chứ cùng 1 sản phẩm cùng 1 quy cách bên mấy sàn kia nhận không móp",0,0,0,1
"sữa vẫn bị hơi móp,giao trễ 2 ngày",0,0,1,1
"giao sản phẩm 2 bị móp hết, quá tệ",0,0,0,1
"mua 1,2 lần giá nhưng giá giá rẻ hơn thị trường đến lần thứ 3 giá cao hơn thị trường",0,1,0,0
sản phẩm nhậnkhui ra thấy có hạt bụi đen trong sữa nhưng cảm thấy màu sắc đậm hơn,1,0,0,0
mua 3 móp dẹp cả 3lon,0,0,0,1
"mua 599k được tặng 1b tã, mua 699k bớt được 100k. tôi mua đơn 700k chốt đơn thì chỉ được bớt 100k thôi, không được tặng 1b tã lúc chọn vẫn thấy 1b tã tặng ở trong giỏ sản phẩm, chốt đơn xong xem lại không thấy, thời gian chênh lệch 15” thôi. mua thêm chai srm nhưng thành ra vậy🤦‍ 12 giờ đêm lọ mọ săn sale nhưng kết quả như vậy quá thất vọng, riết rồi không biết tiki khuyến khích khách sản phẩm phải tối hôm mua sản phẩm, ban ngày để ngủ quá",0,1,0,0
tiki dạo này giao sản phẩm không đúng hẹn. mua giao trong ngày nhưng 2 ngày sau mới giao. càng ngày càng tệ.,0,0,1,0
"đánh giá không tính điểm shipper cực kì hách dịch. sáng sớm gọi nói giọng khó chịu ""làm như sản phẩm của em quý lắm"". giao sản phẩm không muốn giao đến tận tay khách nhưng định vứt xó xỉnh, khách sợ mất sản phẩm vì đơn sản phẩm hơn 700k nhưng nói giọng mỉa mai vậy đấy hả? thái độ không thể chấp nhận được! tiki nên xem lại shiooer của mình!",0,0,1,0
"hài lòng, giao nhanh. hi vọng nguồn chất lượng tốt định.",0,0,1,0
"tiki gói có cái thùng đẹp nhưng bọc chống sốc như không bọc, làm móp sữa, mất cả hứng pha sữa cho con mỗi lần nhìn cái là thấy ghét…",0,0,0,1
mua sản phẩm lần nào cũng thế giao sản phẩm trậm mấy ngày so với thông báo ngày của app thà báo đúng ngày đi đ ụ má bực vl,0,0,1,0
"sản phẩm không đảm bảo chất lượng, thuộc lô bị nhiễm vi khuẩn, chính sách trả sản phẩm không thống nhất, không hợp lý",1,1,0,0
"có lẽ là sản phẩm nhái hoặc sản phẩm tẩy date nha , vì không có vòng tròn xanh dương như những hộp mình đang sử dụng mua ở sh.o.pee á mong phản hồi sớm từ tiki trading chứ ghê qá ạ",1,0,0,0
nhận được sản phẩm vỏ hộp bị bóp méo,0,0,0,1
sản phẩm bị móp méo nhiều,0,0,0,1
giao sản phẩm trễ và giao sản phẩm móp méo. quá thật vọng,0,0,1,1
"chất lượng cũng được , nhưng bên vận chuyển chất lượng quá tệ",1,0,1,0
"đánh giá không tính điểm chất lượng tốt bé nhà mình uống rất hợp, lần này mình đặt 2 hộp thì 1 hộp bị móp méo",1,0,0,1
đánh giá không tính điểm đóng gói cũng cẩn thận nhưng hộp sữa vẫn bị móp méo như bị móp méo trước khi đóng sản phẩm,0,0,0,1
"tiki giao sản phẩm càng ngày càng ẩu,đóng gói sơ sài.hộp sữa móp méo,bung nắp ngoài,muốn bục cả nắp trong ra luôn. nhiều lần đánh giá về cách giao sản phẩm của tiki rồi nhưng cubgx không nhận được phản hồi gì",0,0,0,1
"mình mua được mấy hôm nay mới lên gửi feedback lại cho cửa sản phẩm. trước mình hay mua của cửa sản phẩm với giao diện cũ của sữa. nhưng với giao diện mới này, mình thấy sữa không được thơm như cũ, màu sữa nhạt hơn, vị sữa không được đậm, ngậy như trước. lúc pha sữa, các hạt sữa rất khó hòa tan hoàn toàn như khi mình tiến hành pha sữa cũ. con mình dùng đến nay là được 4 hôm, bữa nào ăn con cũng nôn hết sữa. mình cần gặp đội ngũ chăm sóc khách sản phẩm sau bán của tiki trading để giải quyết vấn đề này cho mình",1,1,0,0
"sữa mới trắng, mịn hơn loại cũ nhưng không thơm bằng và vị nhạt hơn. mong friso xem lại quy cách để thìa đong sữa. chứ mỗi lần mở mới là lại phải đi mò cái thìa. thìa tận đáy 1400g đến nản. tiki lần này đóng gói sơ sài. mọi lần nhưng được cái màng bọc ở ngoài hộp sữa lần này không bọc. thùng carton thì xô lệch bong cả băng dính.",1,0,0,1
không có muỗng mình đong bằng gì nhỉ?,1,0,0,0
"bé nhà mình mấy hôm đầu uống bị đi ngoài. sau đó 2 tuần mới quen bụng. bây giờ tạm ổn tốt tốt. về chất lượng sữa loại mới này màu trắng chứ không phải vàng nhạt như loại cũ, không thơm và ngọt như loại cũ.",1,0,0,0
trong sữa có sạn đen. mình bị 3 hộp đều như vậy,1,0,0,0
"đã 3 lần đặt sản phẩm, lần nào về cũng bị móp nặng. góp ý cũng như không",0,1,0,1
mình mua con nhà mình uống bị đi ngoài,1,0,0,0
"sản phẩm nhận bị móp, không biết có ảnh hưởng chất lượng sữa bên trong hay không. rất mong tiki đóng gói cẩn thận.",0,0,0,1
tôi chưa nhận được sản phẩm này. chỉ nhận được 2 hộp sữa giấy. nhưng tôi đã trả tiền đủ đơn,0,0,1,0
"cửa sản phẩm giao sản phẩm giả , không có mã pin , yêu cầu hoàn tiền",1,1,0,0
không được hài lòng; bao gói của hãng kém. đánh giá friso,0,0,0,1
sữa mẫu mới này sao khó tan hơn mẫu cũ. hạt sữa rời li ti khác mẫu cũ luôn không biết là sữa chuẩn hay không,1,0,0,0
"giao sản phẩm thiếu rất nhìu,mong cửa sản phẩm giải quyết hợp lí",0,1,1,0
"sao con mình từ hôm dùng sữa này lại bị tiêu chảy vậy cửa sản phẩm ơi, cả tuần rôi, từ khi dùng sữa là bị",1,0,0,0
đặt sản phẩm từ đầu tháng 9 gần hết tháng 10 mới giao. gói sản phẩm quá ẩu,0,0,1,1
giao sản phẩm quá lâu. không có niềm tin vào tiki nữa rồi,0,0,1,0
sản phẩm bị mớp méo không đảm bảo chất lượng,0,0,0,1
sản phẩm frisolac gold 3 sử dụng khá tốt,1,0,0,0
"đóng gói tệ, hộp bị móp méo",0,0,0,1
sản phẩm và giá rất tốt sẻ ủng hộ tiếp,1,0,0,0
không check được mã vạch. rất hoang mang,1,0,0,0
không ngon bằng mẫu cũ. uống thấy kiểu gì ấy,1,0,0,0
kg tra được mã vạch nên kg hài lòng về sản phẩm,1,0,0,0
"giao sản phẩm nhanh, hài lòng",0,0,1,0
"đạt yêu cầu, giao sản phẩm nhanh, đóng gói tốt",0,0,1,1
người giao sản phẩm thái độ kém,0,0,1,0
tiki gói sản phẩm quá ẩu.,0,0,0,1
sản phẩm giao xong. không hoàn asa vì lí do abc . tại sao không giải quyết luôn . không cần giao cho khách. đã giao sản phẩm không cho nhận hưởng giống gạt khách sản phẩm. khách yêu cầu trả sản phẩm cũng không cho là sao? mong hội tiêu dùng việt nam xem xét giải quyết dùm. làm gì có kiểu buôn bán vậy.,0,1,0,0
"không có muỗng trong hộp, tổng đài giải quyết rất chán. mua xong đổi sữa cho con và đổi chỗ mua luôn",1,1,0,0
"sữa loãng, hơi ngọt so với năm, giá thành cao",1,1,0,0
tiki nên cho kiểm tra sản phẩm khi nhận . sản phẩm hây bị cấn móp sửa,0,1,0,1
"cảm thấy thất vọng, nhận sản phẩm không nhưng nguyên vẹn, hộp sữa bị mốp, trầy sướt, nắp đậy không được",0,0,0,1
sữa giao bị móp méo. tiki đóng gói quá cẩu thả. sản phẩm của khách sản phẩm nhưng đóng gói sơ sài kiểu đó thì không nhưng gì để nói.,0,0,0,1
"sản phẩm dùng tương đối tốt,",1,0,0,0
giá hợp lý. giao hơi chậm,0,1,1,0
"về sản phẩm sữa friso thì chất lượng đảm bảo đã nhiều năm nay. nhưng trải nghiệm mua sắm trên tiki thì rất tệ. sản phẩm thực phẩm nhưng lại giao trễ làm khách sản phẩm không có sữa cho con uống, giao sản phẩm thì bị bể nắp và móp méo vỏ . đã gửi khiếu nại lên công ty cô gái hà lan để chấn chỉnh kênh bán sản phẩm tiki này",1,1,1,1
"đóng sản phẩm cực kì ẩu, dịch vụ kém, từ 1 khách sản phẩm thân thiết từ năm 2014, mua sản phẩm trên tiki cũng khá nhiều, gọi dịch vụ xử lý không thoả đáng, ăn hiếp khách sản phẩm, sẽ không mua sản phẩm tiki nữa, rất thất vọng",0,1,0,1
giao sữa date củ. yêu cầu trả sản phẩm cũng không cho. là sao? mình có gởi kiện tiki . mong hội buôn bán đọc được để giải quyết đúng luật buôn bán cho khách sản phẩm.,1,1,0,0
ẩu tã mua nhưng làm như xin vậy.cửa sản phẩm,0,1,0,0
đóng gói lỏng lẻo. nghĩ sao không bọc không chèn gì. nhận về hộp sữa bị móp. nhưng con đang cần nên thôi. cửa sản phẩm rút kinh nghiệm giúp đóng thùng nên tỉ mỉ hơn. điểm cộng là giao sản phẩm rất nhanh,0,0,1,1
sản phẩm chuẩn nhưng bị méo mó rồi,0,0,0,1
"gửi cho mình hộp bị móp, bị mất seal, đề nghị đổi lại hộp khác",0,1,0,1
"giao sản phẩm quá tệ, đặt đơn thanh toán xong treo đơn sản phẩm rất lâu, đặt sản phẩm 15/11 báo giao 16/11 nhưng đến 21.11 mới giao.",0,0,1,0
mua 4 hộp hết 3 hộp bị móp nặng =.=,0,0,0,1
"mình chưa sử dụng, nhưng là sản phẩm thiết yếu nhưng giao sản phẩm lâu không thể tưởng",0,0,1,0
sản phẩm giao tốt. nhưng phải được kiểm sản phẩm,0,1,1,0
giá thành tốt.đóng gói cẩn thận.mỗi việc boăn khoăn là không check được hình ảnh sữa,1,1,0,1
goi hang qua lau can nhanh hon,0,0,1,0
giao sản phẩm nhanh đóng gói cẩn thận,0,0,1,1
chất lượng tốt. hạn sdt nhưng xa nên mua . sẽ ủng hộ lần 2,1,0,0,0
"thùng bên ngoài nhưng nguyên vẹn, chỉ có sản phẩm bên trong thì bung bét, lần này nhận sản phẩm quá thất vọng: sữa thì bung cả nắp, sữa bị móp méo, bột giặt rơi khắp thùng dính hết vào sữa, bột, bông tẩy trang",1,0,0,1
"giao sản phẩm lâu quá trời,không lẽ không nhận thì cũng kì,chán không muốn nói",0,0,1,0
hài lòng về sản phẩm giao sản phẩm nhanh,1,0,1,0
vận chuyển quăng quật thế nào nhưng bị thủng mất vài hộp ạ. hỏng nhưng nhưng mất thời gian vệ sinh.,0,0,1,1
"mình mua sản phẩm tiki tradding chính hãng, khi đặt xong vô lại thì hiện cái cửa sản phẩm tào lao nào đó?",0,1,0,0
giáo sản phẩm nhanh nhận viên nhiệt tình sản phẩm chưa sử dụng chưa biết ch lượng ra sao,0,0,1,0
"mình mua 3 hộp được tặng ấm pha trà, nhưng mình khi nhận sản phẩm không có ấm pha trà",0,1,0,0
"nhận gói sữa xong muốn vứt luôn, tiki giao sản phẩm tệ quá",0,0,1,0
"mua sữa bột anlene gold movepro nhưng tiki giao sữa alene thường, đổi lại 2 lần vẫn giao sai sản phẩm, nhưng support thì trả lời rằng đây là lỗi của bên kho và không thể đảm bảo được sẽ giao đúng sản phẩm",0,1,1,0
sản phẩm sữa anl dùng ngon,1,0,0,0
"tôi đặt sản phẩm này cho người trên 51 tuổi, tiki giao cho tôi sản phẩm dành cho người trên 40. thâm chí đã thay đổi thông tin sản phẩm và không thông báo cho tôi",0,1,1,0
"mua sản phẩm dành cho người trên 51 tuổi nhưng giao thành sản phẩm dành cho người trên 40, đọc nhận xét thì thấy đây không phải trường hợp đầu tiên.",0,0,1,0
"giao sản phẩm không đúng như trên bao bì sản phẩm, mình thấy dành cho trên 51 tuổi mới đặt mua, khi nhận sản phẩm thì ghi trên 40. rõ chán,",0,0,1,0
tôi không hiểu sao rất nhiều người bị như này nhưng vẫn giao sản phẩm tắc trách như thế này được. thật là mất uy tín quá.,0,0,1,0
"hộp bị méo mó và bẩn. có hộp thiếu hạn sử dụng. tôi đã trả lại sản phẩm, tuy nhiên tiki tiếp tục giao trễ 3 ngày.",1,1,1,1
mình nhận sữa có bao bì là 40t thay vì 51t trở lên nhe. có thể đổi lại cho mình được không?,0,1,1,0
đánh giá không tính điểm chua uog chua biết thế nào .,0,0,0,0
"sữa uống được 9 lọ sữa thì gặp lọ sữa này, hi vọng uống các lọ sữa nhưng lại không gặp thêm lọ sữa nào như lọ sữa trên nữa",1,0,0,0
giá ở tiki giá cao hơn rất nhiều so vs các sàn khác như / . sao bảo tặng thêm 1 bịch tã quần size xl cho đơn trên 1119k nhưng khi giao thì không tặng. xứng đáng 1 sao,0,1,0,0
"giao sản phẩm lơ đễnh suýt làm thất lạc sản phẩm trợ lý tư vấn thì không sát sao, cứ trả lời chung chung",0,1,1,0
giao sản phẩm chậm trễ không báo trước,0,0,1,0
giá cửa sản phẩm bán mắc hơn cửa sản phẩm gần nhà 1 hộp 20 không mua lần này thôi uống hết bước 5 bước mua giá giá rẻ hơn được bình trà khuyến mãi coi như mua 40 không nhưng bình trà nhỏ xíu khg đuoc nhiêu nước,0,1,0,0
giao sản phẩm tre hen khong nhu du kien.,0,0,1,0
"hộp sữa méo lệch, móp không nhưng hình dạng sữa",0,0,0,1
mua 8 hộp nóp cả 8. bên giao sản phẩm đóng cực kỳ cẩn thận. vậy nên đây là sữa bị móp hộp từ trước nhưng vẫn bán cho khách. đồ dối trá.,1,1,0,0
"nestle đang thu hồi sản phẩm lỗi, ở vn nếu có thì mình gửi trả sản phẩm ntn cửa sản phẩm nhỉ ?",1,1,0,0
"đóng cẩu thả ,4h bẹp 3h ,1h bẹp móp nặng",0,0,0,1
"shipper không điện thoại liên lạc người nhận, và sản phẩm chưa được giao tới tay đã vội xác nhận giao sản phẩm thành công, mong tiki sớm giải quyết dùm",0,1,1,0
nhận được hộ sữa móp méo biếng dạng là thấy khó chịu vô cùng,0,0,0,1
"đánh giá không tính điểm giao sản phẩm chậm và đóng gói kém, không có chống sốc bảo vệ, hộp thì lỏng lẻo.mình mua 3 hộp nhưng nhận về 2 hộp móp méo hết cả, không phải móp sơ sơ nhưng móp rất nhiều",0,0,1,1
"đánh giá không tính điểm đã mua nhiều lần, tuy nhiền lần này đóng gói quá tệ, hộp sữa móp méo chả ra gì. thất vọng",0,0,0,1
"đánh giá không tính điểm cần xem lại cách đóng gói, học hỏi thêm ở các cửa sản phẩm khác họ đóng gói sữa rất chỉnh chu đặt biệt ở phần nắp và đáy hộp. nhận được sản phẩm mình thật sự thất vọng",0,0,0,1
"giao sản phẩm không giống như hình, phản hồi không trả lời",0,1,1,0
"giao sản phẩm không đúng mẫu mã, đề nghị nhận lại",0,1,1,0
"tiki giao sản phẩm không đúng mẫu mã, chủng loại đã giới thiệu",0,0,1,0
sản phẩm giao nhanh nhưng khuyến mãi date cũ,1,0,1,0
"giao sản phẩm lâu lắm luôn nhé, sản phẩm gì đặt cả tháng mới nhận được, đợi được sữa con nhà người ta cũng lớn luôn rồi. chán lắm luôn",0,0,1,0
3hôp thì 2 hộp bẹp méo nhưng chất lượng thì chua dung chua biêt,0,0,0,1
sản phẩm vận chuyển từ hà nội vào nhưng tiki không đóng thùng nên sữa bị móp méo nhìu cảm thấy không hài lòng,0,0,0,1
toàn bộ 3 đều móp do vân chuyển.móp nặng,0,0,1,1
do dịch nên giao sản phẩm hơi lâu,0,0,1,0
giáo sản phẩm hộp móp méo sữa cũng bị mốp méo nặng,0,0,1,1
chờ nhận được hộp sữa hết cả tuổi thanh xuân,0,0,1,0
kiểm tra dùm mua 2 đh nhưng mới nhận có 1 đon,0,0,1,0
"đóng gói sơ xài,sản phẩm tới tay móp hết,bung luôn nắp vàng,không bao giờ mua thêm lần nào nua",0,0,0,1
sao nắp hộp đợt này của mình nó lại khác loại cũ thế dùng không tiện chút nào,1,0,0,0
móp méo quá trời. may không quá miếng bạc không bị bục ra.,0,0,0,1
hộp bị móp hai bên. tiki nên lưu ý vận chuyển và đóng sản phẩm kĩ hơn.,0,0,1,1
hộp bị méo móp hết.không biết sản phẩm lỗi ngay từ đầu hay sao,1,0,0,1
giao sản phẩm nhanh. đóng gói cẩn thận,0,0,1,1
đợt này mình mua 3 gần nhất thì 2 bé đang dùng bị nhiễm trùng tiêu hóa phải nhập viện. 1 bé tốt hơn được xuất viện về. tiếp tục dùng sữa thì đi tiêu chảy nhiều lại. không biết là do lô sữa lỗi hay do sữa giả. mình mua lại 1 mới ở bibomart cho bé dùng để đánh giá,1,0,0,0
lần thứ 2 mua sữa enfamil và cũng nhận được sản phẩm bị móp méo. không biết là do khâu vận chuyển từ tiki đến mình hay đã bị móp trước đó. hạt sữa vàng hơn loại enfamil màu vàng. nhưng vị thì béo béo nhạt thanh.,1,0,0,1
nắp hộp hơi khác so với hộp cũ mình mua trước đó. nắp này không kín bằng và cũng không có chỗ gác muỗng,1,0,0,0
"hộp méo mó nặng,chất lượng thì chưa bóc nên chưa biết.",0,0,0,1
chuyến này giao sữa bị mốp nhiều mong lần sau hộp phải nguyên vẹn,0,0,0,1
"không hợp với bé, đi ngoài nhiều",1,0,0,0
nhà bán không có tam không bọc kỹ khui thùng bể nắp,0,0,0,1
đánh giá không tính điểm móp quá nhiều không biết chất lượng bên trong thế nào nhưng bên ngoài 1 sao,0,0,0,1
"hộp sữa thì móp méo, khằn của nắp nhựa cũg không có nào có, thùng ngoài thì vừa rách vừa móp, gọi tiki để thu hồi thì ì à ì ạch, 3-4 ngày rồi chưa thấy tới, mua sản phẩm của các cửa sản phẩm thì sợ không uy tín, đằng này mua của tiki trading cũng chẳng khá hơn, thật là mất hết uy tín và lòng tin của khách sản phẩm!",0,1,0,1
"giao chất lượng tốt,sản phẩm hsd xa tuy nhiên đóng gói và vận chuyển bị móp méo sữa,có 1 gãy niêm nắp hộp.chưa thật sự hài lòng về chất lượng dv mặc dù đã nói trước vấn đề này khi đặt sản phẩm.",1,0,1,1
"mua 4 hộp sữa méo hết 2 vỏ hộp , sữa cho bé thì cần phải quấn chống sóc chứ , thấy mấy bạn kia cũng nhận xét về vấn đề này rồi , cửa sản phẩm để ý lại nhé",0,0,0,1
"gói sản phẩm sơ sài, chỉ bỏ hai sữa vào thùng giấy, rồi 1 lớp giấy để lên trên là xong! kết quả móp hết hai sữa, phù lên luôn. chat hỏi thì không ai trả lời! chán kinh khủng",0,1,0,1
hộp bị bẹp đóng sản phẩm không cẩn thận dẫn đến vận chuyển bị bẹp hộp gây bẹp đồ bên trong,0,0,0,1
"hơi thất vọng, đáng lý sữa phải được vận chuyển kỹ, tránh va đập, hộp sữa này mình mới nhận, đúng ra sẽ kg nhận nhưng thấy ngại cho a vận chuyển nên mình nhận luôn",0,0,1,0
mỗi lần đặt sản phẩm sữa trên tiki rất là sợ. khi nhận toàn bị móp méo. đóng gói thì sơ sài như thế thì làm sao không bị móp sữa cho được.,0,0,0,1
ghi sữa mới nhưng lại giao mẫu cũ .date vẫn nhưng nhưng sản xuất lâu rùi không fai mã check qr,1,0,0,0
"giao sản phẩm chậm, đóng gói không cẩn thận. nhận được sản phẩm thùng sản phẩm bên ngoài rách, hộp thì méo mó hết. quá thất vọng",0,0,1,1
giao sản phẩm nhanh nhưng bị cấn mốp,0,0,1,1
giao sản phẩm quá lâu. mua từ 8/8 đến nay 15/10 mới nhận được,0,0,1,0
sản phẩm giao qua lâu nên không con nhu câu sd,0,0,1,0
sữa móp nhìn mất thẩm mĩ,0,0,0,1
giao sản phẩm khong đung ngay,0,0,1,0
