content,Quality,Service,Shipping,Packing
"sản phẩm lỗi khóa. bật khóa, nhấn vào nhẹ đúng bị khóa nhưng nắp vẫn mở. nói chung hơi bất tiện vì để trong cốp hoặc trong túi thì có thể bị bật nắp bất cứ lúc nào",1,0,0,0
sản phẩm lỗi,1,0,0,0
không biết có bán lẻ phụ kiên nắp này không chứ vừa khui ra làm rớt nhẹ xíu đã bể nát,1,0,0,0
"thấy sản phẩm có tặng kèm ống inox và dụng cụ vệ sinh, mình nhận sản phẩm lại không có cũng không biết uống kiểu gì đây",1,0,0,0
"nắp bị vênh, sản phẩm lỗi",1,0,0,0
"- cây lau nhẹ quá, nên cần lực lau nhiều hơn sàn mới sạch - vắt nước không khô lắm nên khi lau sàn rất lâu khô và để lại vết quện trên sàn - cây lau khá bé, đàn ông cầm lọt thỏm không hài hòa + điểm cộng là cây cầm khá chắc chắn.",1,0,0,0
"cũng được, nhưng hơi bất tiện xíu vì không có thoát nước luôn, giá cũng hơi cao",1,0,0,0
"không gắn cây vào bàn lau được , dường như bị lỗi sản phẩm",1,0,0,0
"sản phẩm thì xem qua thấy tốt dù chưa sử dụng nhưng bán buôn hơi lập lờ, sản phẩm quảng cáo là tặng thêm 2 miếng lau nhưng sản phẩm nhận được chỉ có 1.",1,0,0,0
"tiện lợi, gọn , thẩm mỹ nhưng phần cây ống thép nối lại với nhau yếu, không chắc chắn lắm.",1,0,0,0
"sản phẩm cực kì tệ so với giá tiền. vắt không không nước , lau không sạch nhà. tóm lại là cực kỳ tệ",1,0,0,0
lau tốt nhưng dùng chưa đầy 6 tháng gãy luôn miếng nhựa,1,0,0,0
trên quảng cáo mua sản phẩm ngày 12.12 là được tặng nhưng lúc mình nhận không thấy quà tặng,0,0,1,0
"xài trong phòng máy lạnh thì giữ được cả ngày, nhưng xài ở ngoài trời thì chừng 3-4 tiếng là tan hết đá rồi, nhưng công việc của mình đi lại nhiều nên hơi thất vọng bình hơi thấp nên không nhét ống hút inox loại bt vào được nên hơi tiếc",1,0,0,0
"chưa biết chất lượng như thế nào, nhưng đây là một sản phẩm dùng chiêu trò để gây nhầm lẫn thương hiệu cho khách sản phẩm thì không nên xài. lock lock và locknlock",1,0,0,0
"giữ nhiệt cực kỳ kém, tệ hơn sản phẩm mấy chục ngoài chợ, đựng nước nóng chưa 2h đã nguội lạnh, quá tệ",1,0,0,0
"sf không kèm ống hút, tay cầm gắn cố định ở phần nắp bên trong chứ không tháo rời được. mình khuyên không nên mua sf này. có phiên bản khác tốt hơn.",1,0,0,0
"bình thường, không tiện du gj vì không có ống hút",1,0,0,0
dùng 1 thời gian thì chỗ nắp đậy nước bị chảy nước ra ngoài nếu thử cầm ngược bình lại :,1,0,0,0
không có ống hút như quảng cáo,1,0,0,0
"ổ điện có 2 cổng usb làm cảnh, gần như không thể sạc được, mình chỉ sạc đèn bàn và tai nghe nhưng đèn sạc sáng rất yếu, phải dùng củ sạc mới sạc được",1,0,0,0
ổ lỗi vì khi cắm phích vào lõng lẽo không chặt. đáng 1 sao.,1,0,0,0
"sản phẩm chất lượng kém, không dùng được. lừa đảo mọi người cẩn thận",1,0,0,0
"nút power ọp ẹp quá, lấy ngón tay day day là nó lắc như muốn văng ra. nên tham khảo dạng bật qua lại như của lioa. nhưng lại ổ cắm xài tốt",1,0,0,0
xài chưa được 1 tuần điện đã không vào được,1,0,0,0
ổ nhìn mẫu đẹp nhưng công tắc không hoạt động và dễ bị kẹt. thiết kế công tắc như lioa dễ bấm hơn nhiều!,1,0,0,0
"dây điện rất ngắn, cắm xong treo lơ lửng đi ngang vướng là kéo theo điện thoại với ipad rớt xuống đất hết.",1,0,0,0
dây điện hơi ngắn nơi có hơi bất tiện,1,0,0,0
mình chưa nhận được sản phẩm này nhưng sao sdax báo giao rồi nhỉ?,0,0,1,0
hình thức chưa thực sự đẹp. chất lượng sản phẩm cần phải có tg kiểm chứng,1,0,0,0
không đúng mẫu như hình chọn.,1,0,0,0
"áo mưa chắc chắn, đẹp, nhưng dây kéo gắt và có vẻ khong bền , lần đầu kéo không được phải bôi sáp đèn cầy lên, kéo 2,3 lần vẫn thấy chưa êm hơn, không biết tới lần thứ mấy thì hư đây. chất lượng tốt nên tốt ở mọi chi tiết, phần dây kéo qtrong v nhưng hư là coi như bỏ nguyên cái áo, dù phần nhưng lại có tốt ntn đi nữa!",1,0,0,0
tiền nào của đó. tay áo nối không ép keo đường may và miếng keo quá nhỏ hy vọng sử dụng hết mùa mưa nầy,1,0,0,0
không dành cho nam áo mưa ngắn ướt hết,1,0,0,0
dây kéo không được tốt mấy,1,0,0,0
"sản phẩm rất tệ, mặc đi xe máy ướt hết người!",1,0,0,0
mua hởm nay. nay mới lấy ra mặc. bung ra mới phát hiện. sản phẩm xài rồi sao ?,1,0,0,0
mặc vô đi từ cơ quan về tới nhà ướt nhẹp ướt đằng trước,1,0,0,0
không như đươc như quảng cáo,1,0,0,0
"áo mưa này chỉ dùng được khi trời mưa nhỏ thôi. hnay test thử mưa miền trung,ướt không trượt phát nào ?",1,0,0,0
"không biết phải áo mưa cũ hay không mở ra phần cổ bị dính bẩn , dây thắt nhìn cũ rích. chất lượng tạm ổn tốt.",1,0,0,0
tôi mua 2 cái nhưng chỉ giao 1 cái là sao,0,0,1,0
"đã thử xay thịt ức gà, nấm hương, mộc nhĩ, cà rốt cắt nhỏ, hành tây, lá hành rất xịn, xay miến thì không được. nhưng bị 1 vấn đề là mình cảm thấy có mùi ở phần đánh dấu, có thể lúc xay thịt bị dắt vào kẽ, hiện tại chưa tìm được cách vệ sinh.",1,0,0,0
"mua về lúc đầu xài ngon lắm, xài được 3 tháng hết quay được. đồ dõm mua phí tiền.",1,0,0,0
"đã nhận được sản phẩm rồi, cũng xay thử rồi nhưng xay ớt không nhiễn nha mn",1,0,0,0
cắt rất nhuyễn nhưng nó quá dễ sút ra nên khó dùng và sau khi dùng lưỡi dao bị cong,1,0,0,0
dụng cụ này dùng được nhưng về lâu dài không biêt như thế nào,1,0,0,0
"khui sản phẩm bị bể , dùng không được luôn",1,0,0,0
xay tỏi thì tốt. thấy dao bén nhưng. xay xả thì kéo mỏi tay luôn xả cũng không nhuyễn. hơi thất vọng.,1,0,0,0
sản phẩm giao không đủ phụ kiện thì làm sao nhưng treo kệ lên được,0,0,1,0
"chất lượng kém, không hướng dẫn lắp đặt, dễ vỡ",1,0,0,0
chất lượng kém không đảm bảo như quảng cái,1,0,0,0
tệ kệ rất là yêu không chắc,1,0,0,0
hơi nhỏ không gắn được lên tường.,1,0,0,0
chưa lắp được đánh giá cái gì,1,0,0,0
"khá tốt, chưa dùng lâu không biết độ bền thế nào",1,0,0,0
hơi yếu không chịu nặng được như quảng cáo,1,0,0,0
tệ với như đồ chơi con nít,1,0,0,0
chưa phù hợp cho không gian nhà nhỏ,0,0,0,1
"cây lau nhà rất yếu, mua mới 5 ngày nhưng đã bị bể không dùng được, mọi người mua nên cân nhắc",1,0,0,0
cực kỳ tệ! sản phẩm khui ra lau được đúng 3 ngày hỏng. không nên phí tiền với sản phẩm tệ như vậy!,1,0,0,0
"sản sẩm cực kì tệ, lúc quay bị tuột tay, thùng bị hở đỗ không hết nước, mua 2 bộ nhưng sài rất bực mình luôn, không ngờ thương hiệu nhưng làm ra bộ sản phẩm tệ đến vậy",1,0,0,0
"mẫu này xài tạm ổn tốt được, nhựa khá yếu. thiết kế viền rất dễ đọng nước. thua xa mấy bộ lau nhà khác.",1,0,0,0
"vừa dùng chưa được tháng đã gãy mất bộ bàn lau rồi, chất lượng kém cả sản phẩm china.",1,0,0,0
"không vắt được, sản phẩm quá tệ",1,0,0,0
"sản phẩm chất lượng kém, vừa mới dùng đã hỏng, không giặt với vắt được.",1,0,0,0
sản phẩm mới sài mấy ngày là bị hư,1,0,0,0
"sản phẩm bị cây lau nhà có chỗ bị bể, lau hơi khó khăn.",1,0,0,0
cây lau hơi yếu. nhất là bàn lau. xoay chưa êm ái,1,0,0,0
thất vọng mua mới 10 ngày sd đã gãy cây lau .thùng lau nhà bun ra. không nên mua,1,0,0,0
"cây dễ bị hỏng không chắc chắn, giá mắc hơn siêu thị bán",1,0,0,0
vắt nặng tay và không khô,1,0,0,0
"sản phẩm chất lượng quá kém, chưa kịp lau đã gẫy đĩa lau",1,0,0,0
nhựa mềm và yếu. dùng lần đầu đã bị vỡ,1,0,0,0
tốt. mình hài lòng về sản phẩm này.,1,0,0,0
"xài cứng, xài được 1 tuần xoay rất khó, bộ quay ở thùng đựng cũng cứng và cây lau cũng khó xoay",1,0,0,0
"mới lau được vài lần bị gãy luôn, giờ không biết sao",1,0,0,0
tôi phải làm sao khi cây lau nhà dùng ngày thứ 2 đã xoay để giặt lúc được lúc không đây? chẳng lẽ nó là cây lau nhà xài 1 lần?,1,0,0,0
chưa dùng được bao lâu đã hư,1,0,0,0
"mua hai cái 1 cái tốt, một cái quá tệ",1,0,0,0
không êm lắm nhưng với giá tiền thì tốt,1,0,0,0
"mình mới nhận sản phẩm xong. khi xem hình cửa sản phẩm đăng thì có hai lỗ cho gương chiếu hậu, nhưng lúc nhận sản phẩm thì không có. cái này góp ý cửa sản phẩm xem lại cách đăng bài. nhưng lại thì được.",0,1,0,0
"áo ngắn hơn nhiều so với áo mưa thông thường, mưa hơi to sẽ ướt hết quần, lỗ để lòn gương chiếu hậu thiết kêa kém nên nước tạt vào nhiều. chất lượng vải tốt",1,0,0,0
"rất tệ, mặt mới có mấy lần là rách rồi",1,0,0,0
"phần tà sau khá nhỏ, mang balo thì phần tà sau không thể nhét dưới phần ngồi, để tà sau bay rất nguy hiểm",1,0,0,0
"sản phẩm quá ngắn, phù hợp cho người cao dưới 1m55",1,0,0,0
"không dày như quảng cáo, mn cân nhắc",1,0,0,0
giao sản phẩm chậm trễ không muốn nhận chút nào,0,0,1,0
"mua đèn mới dùng được 2 tháng nhưng cổng cắm sạc với đèn lỏng lẻo, chập chờn, cứ 1 tí lại tắt đèn. sản phẩm chất lương rất kém, mua lãng phí tiền lắm ạ, các bác đừng mua nhé, không lại thấy ức chế khi cho con học. thực sự mua được cái đèn học nhưng không học nổi.",1,0,0,0
không hiểu sao nhưng mình mới mua về sạc 4h nhưng dùng ánh sáng vàng có 3h đã hết pin rồi. với cho mình hỏi đèn led này có thay bóng được không nhỉ?,1,0,0,0
"sản phẩm tệ vô cùng, sạc đầy, bật đèn bàn được 1 tiếng thì tắt. đã thử rất nhiều lần, chỉ muốn ném đi.",1,0,0,0
"sản phẩm có pin rất yếu, sạc thì lâu đầy, nhưng xài tầm 45 phút là hết pin",1,0,0,0
thời lượng pin không đạt như kỳ vọng,1,0,0,0
"kiểu dáng bình thường, ánh sáng bình thường không sáng lắm vì công suất thấp , vật liệu nhựa. do vầy, chẳng có gì gọi là cao cấp.",1,0,0,0
"ngoại quan đèn không được tốt cho lắm, tạm ổn tốt chấp nhận được",1,0,0,0
"sử dụng được 1 thời gian thì có cảm giác dây điện có vấn đề không ăn điện, cắm vào không ăn. đang bình thường tự nhiên bị vậy",1,0,0,0
"nhìn chung kiểu dáng cũng không đến nỗi. nhưng đèn không được sáng lắm. công tắc cảm ứng không nhạy, ấn chạm rất nhiều lần mới sáng.",1,0,0,0
mua về mấy ngày hỏng. dùng chán không tả nổi,1,0,0,0
"đèn mau hết pin, thời gian không được như giới thiệu, sạc pin cả đêm không đầy được pin, đang dùng hết pin đột ngột",1,0,0,0
"đèn mới, sáng, điều chỉnh tăng giảm sáng, chuyển ánh sáng vàng tốt. thiếu sót là không có sạc biết lấy gì cắm. lại phải đi mua cục sạc ngoài.",1,0,0,0
"giắc dây cắm vào đèn bị lỏng, nên đèn lúc sáng lúc không.",1,0,0,0
"đèn sáng tốt, nhưng không hiểu sao dây lúc vô điện lúc không vô điện, có lúc sáng mờ, dù đã dùng điện trực tiếp",1,0,0,0
đèn chất lượng chán quá. dùng 1 thời gian đã hỏng mất rồi. thất vọng,1,0,0,0
"mới nhận sản phẩm. chưa bàn đến chất lượng. mở ra lại chỉ có đèn và dây usb, không có đầu cắm sạc. vậy phải mua thêm bên ngoài để sử dụng phải không ad?",1,0,0,0
"đèn sử dụng khá tốt, tuy nhiên sau 1 khoảng thời gian thì cổng sạc có vấn đề lúc ăn lúc không, giờ mình cũng không biết sửa đèn này hoặc mua dây sạc ở đâu luôn",1,0,0,0
đèn độ sáng chưa được như ý,1,0,0,0
đèn không thể sạc được. dây sạc kém hay bị chập chờn. lừa đảo !,1,0,0,0
"sản phẩm không đúng với giới thiệu ,cảm ứng rút điện ra là không tự sáng được",1,0,0,0
đèn sáng quá yếu khi để bàn làm việc. làm đèn ngủ thì được.,1,0,0,0
"sản phẩm mới mua, dùng không bật tât được đèn. ấn nút nhưng không nhận.",1,0,0,0
mới sử dụng chưa đầy một tháng cấm không lên điện.,1,0,0,0
chưa biết có giữ nhiệt không nhưng vỏ cách nhiệt quá kém,1,0,0,0
hộp bên trong không có cách nhiệt. để thức ăn nóng vào hộp là xác định bỏng tay vì inox dẫn nhiệt rất nhanh. sản phẩm nếu có lớp chân không cách nhiệt cho hộp hoặc phủ thêm lớp nhựa thì sẽ tốt hơn rất nhiều!,0,0,0,1
sản phẩm bị móp méo trong khi bao giấy bên ngoài vẫn nhưng nguyên vẹn,1,0,0,0
"không có chức năng giữ nhiệt như mô tả sản phẩm trên. mới sử dụng 1 lần nhưng đồ ăn chỉ hơi ấm, đem ra ngoài khoảng 2p là đồ ăn sẽ bị nguội. không biết nắp tròn dư trên hình có chức năng sử dụng như thế nào và đặt vào vị trí nào trong hộp.",1,0,0,0
"thấy nhiều review tốt nên mua, dùng rồi thì quá thất vọng, cơm nóng để từ 9h sáng đến 12h đã nguội ngắt, nhưng chất liệu này nhưng không thể cho lò vi sóng quay. ăn cơm nguội cả tuần, chán thực sự",1,0,0,0
"sản phẩm bị sứt mẻ không biết do nguyên nhân gì. nếu không bị vết sứt trong cũng đẹp , chất lượng chưa sử dụng chưa đánh giá được.",1,0,0,0
sản phẩm bị móp méo bên ngoài sản phẩm,1,0,0,0
"mội thứ đều tốt, chỉ có 1 cái hộp đựng thức ăn có cái khuy nắp bị cong, tiki đổi cái khác cho mình nhé.",0,1,0,0
"rất thất vọng về sản phẩm, sản phẩm bị mốp méo, không đảm bảo chất lượng.",1,0,0,0
đã nhận được sản phẩm nhưng săn sale ngày 11.11 không thấy được tặng bình nước. không hài lòng,1,0,0,0
"dù mới vừa mở ra đã bị các vết cóc rồi, cửa sản phẩm nên xem lại khâu kiểm tra sản phẩm. làm sao để tôi đổi trả sản phẩm?",0,1,0,0
"xài chưa nhiều lần nhưng đã bị hư không kéo lại để bấm được, nhanh hư.",1,0,0,0
"dù chắc chắn, nhưng mới mua đã có vết bẩn giống như vết dầu chảy từ cán dù",1,0,0,0
"đóng gói chưa bảo đảm, còm sơ sài và bao bì bị bong",0,0,0,1
"ly giữ nhiệt khá tệ, tầm 2-3h là đá đã tan hết, nước nguội như nhiệt độ thường. các phiên bản cũ giữ nhiệt tốt hơn hẳn, tệ cũng được 5h giữ lạnh. thất vọng vì chất lượng sản phẩm.",1,0,0,0
"sản phẩm nhựa bán với giá hơn 100k nhưng vẫn tụ mồ hôi ướt hết xung quanh ly, thật tệ, phí tiền",1,0,0,0
ly xài khoảng thời gian ngắn thì tự vỡ mặc dù không làm rớt,1,0,0,0
"ly dỏm không nên mua, nước ướt hết bàn vậy nhưng cách nhiệt nổi gì?",1,0,0,0
"giữ nhiệt rất kém, nước ám mùi nặng nếu để lâu trong bình mặc dù sử dụng bình được khá lâu rồi",1,0,0,0
"sản phẩm mình nhận được giống hình, đẹp, cực thích. nhưng có 1 vấn đề là nắp dù có gioăng cao su nhưng không thể đậy được, vì vậy không dám cầm ly đi mua nước, chỉ đựng nước ngồi uống lại chỗ, khá buồn vì mình mua tới 4 ly.",1,0,0,0
kém quá nhận sản phẩm mở ra bị bung 2 lớp rồi,1,0,0,0
làm rơi một lần là nó gãy cái lớp ngoài hơi tiếc,1,0,0,0
"2 lớp của sản phẩm quá rời rạc, không thẩm mĩ.",1,0,0,0
"va chạm nhẹ, ly bị một đường nứt nhỏ, rửa ly nước rỉ vào lớp trong không thoát ra được—> bẩn. không tiện chút nào",1,0,0,0
"nhanh tan đá ,kiểu dáng thì đẹp ,made in china ,không phải korea nha .",1,0,0,0
"ly đẹp dày chắc chắn, nhưng không bik ron bị sao không đậy nắp được, nắp không ăn, rất lỏng lẻo.",1,0,0,0
dùng được mấy buổi thì nắp không đóng được nữa,1,0,0,0
"trên ly để hiệu locknlock, không phải lock lock. vậy ly có phải của lock lock thật ko, hay là sản phẩm nhái? mình mua 1 cặp và đang hoang mang.",1,0,0,0
"cứ đậy vô là chân không đẩy lên làm cái ly không kín được luôn, quạo",1,0,0,0
"sản phẩm bỏ nước đá bị đổ mồ hôi rất nhiều, đá mau tan. phần nắp trên hướng dẫn là ép xuống để đóng close , nhưng khi sử dụng thì dù có ép xuống hay kéo lên thì vẫn hút được nước bình thường",1,0,0,0
"giữ lạnh lâu, tuy nhiên ống hút rất bất tiện. bình nhỏ nên những người uống nước nhiều nên cân nhắc. hút 4 hơi là hết bình.",1,0,0,0
lúc mua thấy có tặng thêm bình nhựa. nhưng giao sản phẩm sao lại không có shopj nhỉ,0,0,1,0
"ống hút không linh động , kéo lên hút cũng được, nhấn xuống cũng hút được ,làm nước bên trong dễ văng ra",1,0,0,0
"hơi bất tiện, không đẹp. giữ nhiệt tốt. 3 sao",1,0,0,0
trên ảnh có ghi được tặng thêm 1 bình trị giá 159k nhưng khi nhận thì không có bình được tặng thêm.,1,0,0,0
"made in china. để xem pin này dùng được bao lâu. pin xịn made in indonesia trước dùng được 3,5 năm tưởng cửa sản phẩm giao sản phẩm indo",0,0,1,0
mọi người ai mua để thay pin remote cửa thì né nha . mua loại khác đi chớ loại này vừa thay vô được 1 ngày hết pin phải thay tiếp . hãi luôn,1,0,0,0
chất lượng chất lượng kém,1,0,0,0
"pin xài mau hết, không đáq tin cậy",1,0,0,0
không đúng nước sản xuất treo đầu dê bán thịt chó,1,0,0,0
đã huỷ mua lại đổi địa chỉ sao vẫn giao ở hcm,0,1,0,0
sản phẩm vừa mở ra đã thấy vỡ,1,0,0,0
"đế cao su dán bằng keo 2 mặt, mặt đáy trong bình hơi bị lõm . vẫn dùng được",1,0,0,0
"mới mua xong nhưng bình không dữ được nhiệt lâu, đọng nước nhiều bên ngoài bình. thất vọng",1,0,0,0
"mình có mua nhầm hay không biết cách dùng không trời, không có giữ được gì hết á, nóng lạnh gì cũng vậy, chọn lựa quá trời, cuối cùng quyết chọn loại này, cuối cũng thất vọng vô cùng! giữ không có được cái chi mô hết, y như cái bình nước bình thường là nàm sao , thôi kệ lỡ mua rồi thì chịu vậy! :",1,0,0,0
"- bình có mùi hôi nhựa - nước nóng để khoảng 2 tiếng là chỉ ấm ấm - nắp vặn không chặt - không thuận tiện để bỏ cafe, vì cái nắp chặn đá bên trong rất lỏng lẻo",1,0,0,0
"đáy bình bị móp méo, miếng cao su dưới đáy bị lõm theo làm cho bình bị lắc lư, không đứng yên được",1,0,0,0
bình của mình sử dụng được 2 tháng bữa nay không giữ được nhiệt nữa. chứa nước nóng là hơi nóng toát hết ra ngoài,1,0,0,0
"mình mua lại mẫu bình mình đã sử dụng lực trước .bình thì đẹp nhưng lại nhẹ hơn bình mình mua bên lock lock ở takashimaya , giá cũng giá giá rẻ hơn khoảng 200k, ? nên không biết chất lượng có giống hay không ?",1,0,0,0
"không đúng đơn sản phẩm đặc ,không có nút bắm 1 chạm",1,0,0,0
mới dùng được hơn tuần nhưng giữ lạnh rất kém. khoảng 1h là tan hết đá,1,0,0,0
"không giữ nhiệt tốt như mấy cái bình lock lock khác nhưng mình mua ở mấy cửa sản phẩm khác, phần thân gần nắp khi mình đổ nước nóng vào thì vỏ ngoài âm ấm, kiểu như là bị thoát nhiệt",1,0,0,0
"bình này nhìn bên ngoài đẹp nhưng giữ nóng kém, chỉ khoảng 2 tiếng là nước bắt đâu nguội.",1,0,0,0
mình đặt sản phẩm là lock lock nhưng khi nhận sản phẩm lại là locknlock?,0,0,1,0
bình trắng những lại bị 2 vệt sơn đen chìm bên trong rất nhìn như vết dơ,0,1,0,0
"thiết kế mặt lau sàn quá dày một cách dở tệ khiến mặt lau không bám sàn nên không những không lau sạch bụi nhưng nhưng làm sàn nhà đọng nước nhiều hơn, cuối cùng thì sau khi lau sàn nhà nhưng đọng nước và dơ hơn trước khi lau. giá bán cao nhưng chất lượng thua xa cây lau nhà deepma của xiaomi",1,0,0,0
"giá giá cao nhưng yếu ớt, bình nước hay bung ra khỏi cây lau nhà, chỉ phù hợp dùng lau diện tích nhỏ, phải thường xuyên giặt miếng lau.",1,0,0,0
lau một lúc xong lại phải giặt bằng tay rất là bất tiện. ngoài ra lúc lắp giá giá rẻ vào cũng dính nên rất khó chịu,1,0,0,0
"mọi thứ đều tốt,riêng phần qt nhất bị lỗi.phần cá để cố định thân chổi bị hụt,mỗi lần bóp nc là bị tụt ra,không cách nào khắc phục.đang chờ hồi âm từ tiki",1,0,0,0
"cho mình hỏi, sản phẩm đi kèm 2 bông lau nhưng khi mở sản phẩm mình chỉ thấy có 1 bông lau là sao nhỉ? sản phẩm mình đã dùng thấy tốt, tiện dụng nên mua thêm 1 cây nữa đặt số thấp để chờ feedback của tiki",1,0,0,0
sao cây lau nhà không phun ra nước,1,0,0,0
"xịt nước hơi tệ, lúc được lúc không",1,0,0,0
bình xịt xong bị hít vào móp dẹp xuống và không xịt nước được xong tháo ra thì mới xịt được 1 lúc lại hít móp méo lại,1,0,0,0
mình nghĩ của lock lock nên mua nhưng chất lượng quá tệ chưa xài được mấy bữa đã hư không nên mua,1,0,0,0
sản phẩm hư không như quảng cáo,1,0,0,0
"dùng 1 lần rồi bỏ xó. mặc dù chắc chắn, đẹp nhưng lau khó, chỉ lau diện tích nhỏ, diện tích lớn không sạch, muốn sạch phải tháo ra giặt rồi lau tiếp",1,0,0,0
"phần ống đựng bị rò rỉ nước bên trong không sử dụng được, sản phẩm không chất lượng",1,0,0,0
lắp sản phẩm đúng rồi nhưng xịt không ra nước,1,0,0,0
"sản phẩm hơi khó xài, cảm giác mỏi tay",1,0,0,0
"bình đựng nước không chắc chắn, bị dóc nước ra ngoài",1,0,0,0
"mới mua về liền thì mình lấy ra để lau cửa kính thử. bình nước khi dơ cao lên bị nhiễu nước, lau được 2 cái thì bình chứa nước rớt ra vỡ luôn. mn không nên dùng để lau cửa kính, lau gạch ốp tường giống mình nha, vỡ bình ráng chịu",1,0,0,0
"lau được vài hôm đầu thích lắm luôn, sau đó bình chứa nước tự nứt vỡ, xì tùm lum.",1,0,0,0
mua về dán để treo vợt chỉ dưới 300g nhưng keo không dính để qua một đêm thì rớt toàn bộ,1,0,0,0
giao chỉ có 10 miếng nhựa vậy thì làm thế nào cửa sản phẩm? sao nhưng xài được cửa sản phẩm? dán miếng này rồi làm sao?,0,0,1,0
"nhìn quá xấu, không như trên hình, chât lượng chưa xài chưa.đánh giá được",1,0,0,0
"sản phẩm không như mô tả, mất thẩm mỹ",1,0,0,0
"miếng dán bị gẫy giập mặt dán, trông như sản phẩm lỗi",1,0,0,0
móc không được dán vào ret ra bán không giongtren quang cáo,1,0,0,0
sản phẩm như hình nhưg không được chắc chắn cheo đồ nặg như bịch bỉm được 2 ngày là rơi ngay,1,0,0,0
"keo dán không chắc chắn, treo nhẹ cũng rớt móc",1,0,0,0
không chịu được lực như mô tả,1,0,0,0
"không dính, treo cái khăn tay cũng rớt",1,0,0,0
không bên mua dán lên mặt gỗ chưa treo gì tự bung ra,1,0,0,0
"không dính lâu, dán 2 ngay rớt ra",1,0,0,0
"sản phẩm vừa nhận, chưa sử dụng nhưng phía trong đã bị gỉ sét",1,0,0,0
