content,Quality,Service,Shipping,Packing
sản phẩm mỏng và thấm hút kém bằng mẫu cũ.,1,0,0,0
"mình mua đơn sản phẩm 4 combo 1 combo 12 gói mua 4 combo thanh toán 1,356,000 nhưng sao mình nhận chỉ có 1 thùng và 4 gói như vầy - kiểm tra và trả lời mình gấp",0,0,1,0
dat hoa toc giao sai ngày không đúng cam kết,0,0,1,0
tôi thanh toán mua combo 12 gói - chỉ giao 1 gói khăn giấy ướt. đề nghị đổi lại đúng sản phẩm tôi đã đặt.,0,0,1,0
sữa méo mó.bật cả nắp hộp.không biết chất lượng sữa có bị ảnh hưởng gì không,0,0,0,1
đặt 3 hộp nhưng bị móp hết 2 hộp mặc dù mỗi hộp đều được bọc xốp và thùng khá chắc chắn. sữa cho trẻ sơ sinh nên mong nhà bán sản phẩm cẩn thận hơn!,0,0,0,1
"đóng gói rất là không thân thiện với môi trường luôn, có 1 hộp sữa nhưng đóng vào thùng quá lớn, làm kéo theo khá nhiều nilong để chống sốc, thật sự thêm rác thải cho môi trườg chứ không được gì. hy vọng tiki không xoá hay ẩn đánh giá này và cải thiện ở đơn sau. càng đóng gói thùng càng to.",0,0,0,1
"bữa giờ mua sản phẩm đóng gói rất kỹ nhưng cái này chắc móp trước khi đóng gói, móp gì móp 2 chỗ sâu vầy không biết có ảnh hưởng đến chất lượng hay không",0,0,0,1
"giao sản phẩm gì móp méo vậy, hộp méo nhiều hộp méo ít, nói chung hai hộp đều méo",0,0,0,1
giao sản phẩm trễ lần nào cũng vậy,0,0,1,0
không biết do bên cửa sản phẩm hay bên giao sản phẩm nhưng hộp bị méo,0,0,0,1
lần này mình đặt sản phẩm chậm hơn so với dự kiến,0,0,1,0
"tôi đề nghị tiki rà soát lại thái độ của shipper khu vực p14 quận 8. thái độ rất kém, không phải một lần nhưng rất nhiều lần.",0,0,1,0
sản phẩm bị móp méo hộp.han dùng,0,0,0,1
"mong bên nhà bán sản phẩm đóng sản phẩm có tâm xíu , sản phẩm nhận 10 đơn móp hết 9",0,0,0,1
"sau khi dùng sản phẩm, bé thường xuyên bị đầy hơi, nóng trong người, nấc cụt. ý kiến riêng của tôi: sản phẩm này không phù hợp với baby việt nam.",1,0,0,0
đóng gói cẩn thận nhưng hộp bị móp,0,0,0,1
có chống sốc nhưng vẫn bị móp sữa.,0,0,0,1
"nắp hộp quá lỏng lẻo, không chặt như hộp 850gram",1,0,0,0
"mình mua rất nhiều sữa nan ở đây, nhưng 3 lần hộp sữa bị móp, mép. nay mình mua 4 hộp má ơi 3 hộp móp rất nặng, móp nhưng không đóng hộp vô được. sữa nhưng hộp móp thì nhưng giá trị gì. phần đóng gói quá tệ nhé, sữa không đóng nắp được sao nhưng uống. không hiểu do khâu nào làm, đóng gói rất tốt. tiki đóng gói tệ.",0,0,0,1
mình đặt mua 5 . đóng gói rất sơ sài có tới 3 bị móp ngay miệng hở cả nắp gây khó khăn trong việc bảo quản. bình thường tiki đóng gói mình thấy rất chỉnh chu. lần này gây thất vọng quá.,0,0,0,1
giao sản phẩm gi nhưng hộp biến dạng móp méo tùm lum thật không biết có uy tín hay không nữa đây ?,0,0,0,1
cửa sản phẩm dùm đổi lại sản phẩm nhe,0,1,0,0
"sản phẩm giao toàn móp méo, cầu thả, lỗi do bên đóng gói sản phẩm, chứ cùng 1 sản phẩm cùng 1 quy cách bên mấy sàn kia nhận không móp",0,0,0,1
"giao sản phẩm 2 bị móp hết, quá tệ",0,0,0,1
"mua 1,2 lần giá nhưng giá giá rẻ hơn thị trường đến lần thứ 3 giá cao hơn thị trường",0,1,0,0
sản phẩm nhậnkhui ra thấy có hạt bụi đen trong sữa nhưng cảm thấy màu sắc đậm hơn,1,0,0,0
mua 3 móp dẹp cả 3lon,0,0,0,1
"mua 599k được tặng 1b tã, mua 699k bớt được 100k. tôi mua đơn 700k chốt đơn thì chỉ được bớt 100k thôi, không được tặng 1b tã lúc chọn vẫn thấy 1b tã tặng ở trong giỏ sản phẩm, chốt đơn xong xem lại không thấy, thời gian chênh lệch 15” thôi. mua thêm chai srm nhưng thành ra vậy🤦‍ 12 giờ đêm lọ mọ săn sale nhưng kết quả như vậy quá thất vọng, riết rồi không biết tiki khuyến khích khách sản phẩm phải tối hôm mua sản phẩm, ban ngày để ngủ quá",0,1,0,0
tiki dạo này giao sản phẩm không đúng hẹn. mua giao trong ngày nhưng 2 ngày sau mới giao. càng ngày càng tệ.,0,0,1,0
"đánh giá không tính điểm shipper cực kì hách dịch. sáng sớm gọi nói giọng khó chịu ""làm như sản phẩm của em quý lắm"". giao sản phẩm không muốn giao đến tận tay khách nhưng định vứt xó xỉnh, khách sợ mất sản phẩm vì đơn sản phẩm hơn 700k nhưng nói giọng mỉa mai vậy đấy hả? thái độ không thể chấp nhận được! tiki nên xem lại shiooer của mình!",0,0,1,0
"hài lòng, giao nhanh. hi vọng nguồn chất lượng tốt định.",0,0,1,0
"tiki gói có cái thùng đẹp nhưng bọc chống sốc như không bọc, làm móp sữa, mất cả hứng pha sữa cho con mỗi lần nhìn cái là thấy ghét…",0,0,0,1
mua sản phẩm lần nào cũng thế giao sản phẩm trậm mấy ngày so với thông báo ngày của app thà báo đúng ngày đi đ ụ má bực vl,0,0,1,0
"có lẽ là sản phẩm nhái hoặc sản phẩm tẩy date nha , vì không có vòng tròn xanh dương như những hộp mình đang sử dụng mua ở sh.o.pee á mong phản hồi sớm từ tiki trading chứ ghê qá ạ",1,0,0,0
nhận được sản phẩm vỏ hộp bị bóp méo,0,0,0,1
sản phẩm bị móp méo nhiều,0,0,0,1
đánh giá không tính điểm đóng gói cũng cẩn thận nhưng hộp sữa vẫn bị móp méo như bị móp méo trước khi đóng sản phẩm,0,0,0,1
"tiki giao sản phẩm càng ngày càng ẩu,đóng gói sơ sài.hộp sữa móp méo,bung nắp ngoài,muốn bục cả nắp trong ra luôn. nhiều lần đánh giá về cách giao sản phẩm của tiki rồi nhưng cubgx không nhận được phản hồi gì",0,0,0,1
không có muỗng mình đong bằng gì nhỉ?,1,0,0,0
"bé nhà mình mấy hôm đầu uống bị đi ngoài. sau đó 2 tuần mới quen bụng. bây giờ tạm ổn tốt tốt. về chất lượng sữa loại mới này màu trắng chứ không phải vàng nhạt như loại cũ, không thơm và ngọt như loại cũ.",1,0,0,0
trong sữa có sạn đen. mình bị 3 hộp đều như vậy,1,0,0,0
mình mua con nhà mình uống bị đi ngoài,1,0,0,0
"sản phẩm nhận bị móp, không biết có ảnh hưởng chất lượng sữa bên trong hay không. rất mong tiki đóng gói cẩn thận.",0,0,0,1
tôi chưa nhận được sản phẩm này. chỉ nhận được 2 hộp sữa giấy. nhưng tôi đã trả tiền đủ đơn,0,0,1,0
không được hài lòng; bao gói của hãng kém. đánh giá friso,0,0,0,1
sữa mẫu mới này sao khó tan hơn mẫu cũ. hạt sữa rời li ti khác mẫu cũ luôn không biết là sữa chuẩn hay không,1,0,0,0
"sao con mình từ hôm dùng sữa này lại bị tiêu chảy vậy cửa sản phẩm ơi, cả tuần rôi, từ khi dùng sữa là bị",1,0,0,0
giao sản phẩm quá lâu. không có niềm tin vào tiki nữa rồi,0,0,1,0
sản phẩm bị mớp méo không đảm bảo chất lượng,0,0,0,1
sản phẩm frisolac gold 3 sử dụng khá tốt,1,0,0,0
"đóng gói tệ, hộp bị móp méo",0,0,0,1
sản phẩm và giá rất tốt sẻ ủng hộ tiếp,1,0,0,0
không check được mã vạch. rất hoang mang,1,0,0,0
không ngon bằng mẫu cũ. uống thấy kiểu gì ấy,1,0,0,0
kg tra được mã vạch nên kg hài lòng về sản phẩm,1,0,0,0
"giao sản phẩm nhanh, hài lòng",0,0,1,0
người giao sản phẩm thái độ kém,0,0,1,0
tiki gói sản phẩm quá ẩu.,0,0,0,1
sản phẩm giao xong. không hoàn asa vì lí do abc . tại sao không giải quyết luôn . không cần giao cho khách. đã giao sản phẩm không cho nhận hưởng giống gạt khách sản phẩm. khách yêu cầu trả sản phẩm cũng không cho là sao? mong hội tiêu dùng việt nam xem xét giải quyết dùm. làm gì có kiểu buôn bán vậy.,0,1,0,0
"cảm thấy thất vọng, nhận sản phẩm không nhưng nguyên vẹn, hộp sữa bị mốp, trầy sướt, nắp đậy không được",0,0,0,1
sữa giao bị móp méo. tiki đóng gói quá cẩu thả. sản phẩm của khách sản phẩm nhưng đóng gói sơ sài kiểu đó thì không nhưng gì để nói.,0,0,0,1
"sản phẩm dùng tương đối tốt,",1,0,0,0
ẩu tã mua nhưng làm như xin vậy.cửa sản phẩm,0,1,0,0
sản phẩm chuẩn nhưng bị méo mó rồi,0,0,0,1
"giao sản phẩm quá tệ, đặt đơn thanh toán xong treo đơn sản phẩm rất lâu, đặt sản phẩm 15/11 báo giao 16/11 nhưng đến 21.11 mới giao.",0,0,1,0
mua 4 hộp hết 3 hộp bị móp nặng =.=,0,0,0,1
"mình chưa sử dụng, nhưng là sản phẩm thiết yếu nhưng giao sản phẩm lâu không thể tưởng",0,0,1,0
goi hang qua lau can nhanh hon,0,0,1,0
chất lượng tốt. hạn sdt nhưng xa nên mua . sẽ ủng hộ lần 2,1,0,0,0
"giao sản phẩm lâu quá trời,không lẽ không nhận thì cũng kì,chán không muốn nói",0,0,1,0
"mình mua sản phẩm tiki tradding chính hãng, khi đặt xong vô lại thì hiện cái cửa sản phẩm tào lao nào đó?",0,1,0,0
giáo sản phẩm nhanh nhận viên nhiệt tình sản phẩm chưa sử dụng chưa biết ch lượng ra sao,0,0,1,0
"mình mua 3 hộp được tặng ấm pha trà, nhưng mình khi nhận sản phẩm không có ấm pha trà",0,1,0,0
"nhận gói sữa xong muốn vứt luôn, tiki giao sản phẩm tệ quá",0,0,1,0
sản phẩm sữa anl dùng ngon,1,0,0,0
"mua sản phẩm dành cho người trên 51 tuổi nhưng giao thành sản phẩm dành cho người trên 40, đọc nhận xét thì thấy đây không phải trường hợp đầu tiên.",0,0,1,0
"giao sản phẩm không đúng như trên bao bì sản phẩm, mình thấy dành cho trên 51 tuổi mới đặt mua, khi nhận sản phẩm thì ghi trên 40. rõ chán,",0,0,1,0
tôi không hiểu sao rất nhiều người bị như này nhưng vẫn giao sản phẩm tắc trách như thế này được. thật là mất uy tín quá.,0,0,1,0
"sữa uống được 9 lọ sữa thì gặp lọ sữa này, hi vọng uống các lọ sữa nhưng lại không gặp thêm lọ sữa nào như lọ sữa trên nữa",1,0,0,0
giá ở tiki giá cao hơn rất nhiều so vs các sàn khác như / . sao bảo tặng thêm 1 bịch tã quần size xl cho đơn trên 1119k nhưng khi giao thì không tặng. xứng đáng 1 sao,0,1,0,0
giao sản phẩm chậm trễ không báo trước,0,0,1,0
giá cửa sản phẩm bán mắc hơn cửa sản phẩm gần nhà 1 hộp 20 không mua lần này thôi uống hết bước 5 bước mua giá giá rẻ hơn được bình trà khuyến mãi coi như mua 40 không nhưng bình trà nhỏ xíu khg đuoc nhiêu nước,0,1,0,0
giao sản phẩm tre hen khong nhu du kien.,0,0,1,0
"hộp sữa méo lệch, móp không nhưng hình dạng sữa",0,0,0,1
"đóng cẩu thả ,4h bẹp 3h ,1h bẹp móp nặng",0,0,0,1
nhận được hộ sữa móp méo biếng dạng là thấy khó chịu vô cùng,0,0,0,1
"đánh giá không tính điểm đã mua nhiều lần, tuy nhiền lần này đóng gói quá tệ, hộp sữa móp méo chả ra gì. thất vọng",0,0,0,1
"đánh giá không tính điểm cần xem lại cách đóng gói, học hỏi thêm ở các cửa sản phẩm khác họ đóng gói sữa rất chỉnh chu đặt biệt ở phần nắp và đáy hộp. nhận được sản phẩm mình thật sự thất vọng",0,0,0,1
"tiki giao sản phẩm không đúng mẫu mã, chủng loại đã giới thiệu",0,0,1,0
"giao sản phẩm lâu lắm luôn nhé, sản phẩm gì đặt cả tháng mới nhận được, đợi được sữa con nhà người ta cũng lớn luôn rồi. chán lắm luôn",0,0,1,0
3hôp thì 2 hộp bẹp méo nhưng chất lượng thì chua dung chua biêt,0,0,0,1
sản phẩm vận chuyển từ hà nội vào nhưng tiki không đóng thùng nên sữa bị móp méo nhìu cảm thấy không hài lòng,0,0,0,1
do dịch nên giao sản phẩm hơi lâu,0,0,1,0
chờ nhận được hộp sữa hết cả tuổi thanh xuân,0,0,1,0
kiểm tra dùm mua 2 đh nhưng mới nhận có 1 đon,0,0,1,0
"đóng gói sơ xài,sản phẩm tới tay móp hết,bung luôn nắp vàng,không bao giờ mua thêm lần nào nua",0,0,0,1
sao nắp hộp đợt này của mình nó lại khác loại cũ thế dùng không tiện chút nào,1,0,0,0
móp méo quá trời. may không quá miếng bạc không bị bục ra.,0,0,0,1
đợt này mình mua 3 gần nhất thì 2 bé đang dùng bị nhiễm trùng tiêu hóa phải nhập viện. 1 bé tốt hơn được xuất viện về. tiếp tục dùng sữa thì đi tiêu chảy nhiều lại. không biết là do lô sữa lỗi hay do sữa giả. mình mua lại 1 mới ở bibomart cho bé dùng để đánh giá,1,0,0,0
nắp hộp hơi khác so với hộp cũ mình mua trước đó. nắp này không kín bằng và cũng không có chỗ gác muỗng,1,0,0,0
"hộp méo mó nặng,chất lượng thì chưa bóc nên chưa biết.",0,0,0,1
chuyến này giao sữa bị mốp nhiều mong lần sau hộp phải nguyên vẹn,0,0,0,1
"không hợp với bé, đi ngoài nhiều",1,0,0,0
nhà bán không có tam không bọc kỹ khui thùng bể nắp,0,0,0,1
đánh giá không tính điểm móp quá nhiều không biết chất lượng bên trong thế nào nhưng bên ngoài 1 sao,0,0,0,1
"mua 4 hộp sữa méo hết 2 vỏ hộp , sữa cho bé thì cần phải quấn chống sóc chứ , thấy mấy bạn kia cũng nhận xét về vấn đề này rồi , cửa sản phẩm để ý lại nhé",0,0,0,1
hộp bị bẹp đóng sản phẩm không cẩn thận dẫn đến vận chuyển bị bẹp hộp gây bẹp đồ bên trong,0,0,0,1
"hơi thất vọng, đáng lý sữa phải được vận chuyển kỹ, tránh va đập, hộp sữa này mình mới nhận, đúng ra sẽ kg nhận nhưng thấy ngại cho a vận chuyển nên mình nhận luôn",0,0,1,0
mỗi lần đặt sản phẩm sữa trên tiki rất là sợ. khi nhận toàn bị móp méo. đóng gói thì sơ sài như thế thì làm sao không bị móp sữa cho được.,0,0,0,1
ghi sữa mới nhưng lại giao mẫu cũ .date vẫn nhưng nhưng sản xuất lâu rùi không fai mã check qr,1,0,0,0
giao sản phẩm quá lâu. mua từ 8/8 đến nay 15/10 mới nhận được,0,0,1,0
sản phẩm giao qua lâu nên không con nhu câu sd,0,0,1,0
sữa móp nhìn mất thẩm mĩ,0,0,0,1
giao sản phẩm khong đung ngay,0,0,1,0
"sản phẩm giao không lót cẩn thận bị móp hộp sữa, không hài lòng với cách đóng sản phẩm của tiki",0,0,0,1
giao sản phẩm nhưng hộp sữa bị cỡ này này rồi sao dám mua nữa,0,0,0,1
móp . nên rút kinh nghiệm,0,0,0,1
giao sản phẩm quá lâu nhưng không thông báo,0,0,1,0
sữa chính hãng nhưng đóng goi quá cẩu thả nên không hài lòng lắm,0,0,0,1
"đóng gói quá tệ,móp qá nhìu",0,0,0,1
"bao bì dán bị lệch, sản phẩm có phải chính hãng không? bé nhà mình uống bị trớ",1,0,0,0
sữa pha có nhiều bot hơn dòng khác nhưng bé vẫn hợp tác,1,0,0,0
"không tư vấn, tương tác hỗ trợ cho khách khi mua sản phẩm.",0,1,0,0
"cảm giác đợt này sản phẩm không chất lượng, túi dựng vừa tháo bọc kính đã bị phuy sẵn. giấy mỏng hơn nhiều so với loại đang xài. bao bì không bóng như trước, mạc kháng khuẩn in luôn chứ không phải dán tháo ra được. mình đang thắc mắc do hãng đổi bao bì hay sản phẩm mình mua là sản phẩm nhái. mong tiki sớm cho phản hồi.",1,0,0,0
trước giờ tôi mua sản phẩm tiki thì tôi rất an tâm về nhân sự. nhưng chỉ vì không ném thùng sản phẩm của vào trong nhà. nhưng tôi mất hết toàn bộ sản phẩm. nếu ai người giao sản phẩm cho tôi thì tôi xin nói luôn. làm kiểu đó thì biến ngay. tôi xác nhận rất rõ ràng là cứ ném vào trong nhà đi. vì nó chỉ là khăn giấy ướt thôi nhưng. ném vào tôi chịu nhưng.,0,0,1,0
"mình mua nguyên sét để nhận kèm bộ gấu khuyến mãi, thời điểm minh mua giá cao nếu không nhận sản phẩm khuyến mãi sẽ giá giá rẻ hơn nhưng mình chấp nhận mua để lấy sét gấu. mình vừa nhận sản phẩm lại không thấy bộ gấu khuyến mãi. mong tiki giải quyết giùm mình a",0,1,0,0
"khăn ướt dùng kích ứng, ngứa, mẩn đỏ, thất vọng quá. mình người lớn sử dụng lau cổ, và miệng nhưng nhưng thấy ngứa, châm chích, sao dám dùng cho con mình đây",1,0,0,0
"mua loại 100 miếng, giao loại 80 miếng. cạch cửa sản phẩm này.",0,0,1,0
mình đặt combo 6 gói khăn ướt nhưng giao chỉ có 4 gói . nhà bán kiểm tra lại giúp mình .,0,0,1,0
mình đã mua lần thứ 2. vì nghĩ ngoài bao bì để tp là nước tinh khiết. nhưng khi dùng để lau mặt ng lớn lại bị rát và chích chích rất khó chịu. v nhưng lâu h vẫn dùng để vs cho con.,1,0,0,0
"trong 6 gói sản phẩm, chỉ có 4 gói có đóng dấu ngày sản xuất và hạn sử dụng, 2 gói không có và bị dơ. không biết 2 gói này có phải sản phẩm chính hãng không",1,0,0,0
giao thiếu cả 6 gói khăn ướt mất toi 150k! trên đơn sản phẩm thì chẳng ghi mua sản phẩm nào để nguoi nhà kiểm mình mắc đi cách ly để nguoi nhà nhận tin tuong ai ngờ như vậy! thất vọng,0,0,1,0
để hình thì đơn 1tr199 tặng xe scooter 11.1 mình mua đơn trên 1tr199 ngày 11.1 không thấy tặng gì đảo ghê,0,1,0,0
mua số lượng nhiều chủ yếu nhận quà. thế nhưng tự động chia đơn ra rồi không biết quà có tới tay không nữa. nếu có tới thì sẽ phải đợi bao lâu nữa. cảm thấy ngày càng thất vọng với tiki.,0,1,0,0
"đã mua nhiều lần do tiki bán nhưng lần này đóng gói quá tệ, nhận sản phẩm thấy nilon bao quanh bung ra nhiều, xộc xệch!",0,0,0,1
mình đặt combo 6 gói sao gui minh co 5 goi. thất vọng.,0,0,1,0
sản phẩm fake. con mình dùng bị khô da nổi mẩn . đến mình dùng cũng khác sản phẩm bobby mua chính tại cửa sản phẩm. các mẹ có con nhỏ đừng mua nhé.,1,0,0,0
quảng cáo mua đơn sản phẩm 1199k tặng cái xe duy nhất ngày 11.1 làm mình mua quá chưng hết 1tr368 nhưng giao không có sản phẩm tặng,0,1,0,0
"sản phẩm bao bì khác so với thị trường, sản phẩm có mùi chua",1,0,0,0
"khăn ướt dai nhưng mỏng, mỗi lần rút ra cả tệp chứ không ra từng cái 1 nên chỉ cho 3 sao thôi",1,0,0,0
"thấy ảnh đăng thì được tặng set chăn gối, đến lúc hỏi cửa sản phẩm thì bảo không được,qua ngày chương trình khuyến mãi, vậy đăng cái ảnh đó chi không pt",0,1,0,0
"tách đơn sản phẩm khuyến mại, sau khi mình nhận sản phẩm và thanh toán thì bên nhà bán hủy đơn sản phẩm khuyến mại không giao luôn. đảo á?",0,1,0,0
cửa sản phẩm mới giao bỉm nhưng thiếu combo mấy bịch khắn ướt của mình,0,0,1,0
"mùi hơi hắc, không dễ chịu như loại có hương",1,0,0,0
sản phẩm chuẩn hình đã đặt mua,1,0,0,0
giao thiếu bịch khăn giấy,0,0,1,0
rõ ràng tôi đã chọn quà thành công nhưng vẫn không có quà thì nhưng niềm tin đâu nữa. tiki báo kq như vậy thì thật sự rất thiệt cho khách sản phẩm. giống như chạy chương trình tặng quà để đảo không mua sản phẩm số lượng lớn vậy. haizz.cách giải quyết như vậy thì đây là lần cuối tôi mua trên tiki. ai có ý định mua số lượng lớn để nhận quà thì nên cân nhắc nhé. có thể 10 người thì chỉ có 1 người có,0,1,0,0
"đã nhận sản phẩm về sản phẩm thì không có gì nhưng không nhận được quà tặng đi kèm. hỏi nhân viên giao sản phẩm kêu quà gửi sau nhưng không biết bh, vậy mình làm sao biết được có được nhận hay không. không nhận được tb nào từ cửa sản phẩm báo gửi quà sau",0,1,0,0
"date thì xa nhưng bao bì dơ, cũ trông rất không ưng, luôn tin tưởng sản phẩm tiki trading chính hãng nhưng thật sự không hài lòng trong bảo quản sản phẩm hóa như vầy",0,0,0,1
mình hay mua mall bên nay mua bên này cảm giác tả giả nhưng xài có mấy miếng bị hâm. mua lần 2 bịch g đành bỏ không dám xài,1,0,0,0
con mình dùng rất hay bị tràn. trước dùng cùng loại mua ngoài cửa sản phẩm khác thì không bị tình trạng như vậy. cửa sản phẩm kiểm tra lại chất lượng sản phẩm,1,0,0,0
"quá tệ, mua sản phẩm lúc 0h để nhận quà tặng nhưng lúc nhận sản phẩm không có, quá thất vọng. tiki nên coi lại",0,1,0,0
đó giờ rất thích cách đóng gói của tiki tuy nhiên lần này thấy khá thất vọng.,0,0,0,1
mua ngày 19/5 nói được tặng thảm nhạc cho đơn từ 799k nhưng không thấy,0,1,0,0
"mua 4b để được thêm quà tặng nhưng giao bỉm xong huỷ luôn đơn quà tặng của ngta, làm ăn chộp giật bố ăn cắp",0,1,0,0
đặt sản phẩm hồi sale 8.8 nhưng giao sản phẩm nhầm thức ăn cho rồi hẹn giao lại tới 22/8 giao nhưng đến nay vẫn chưa giao sản phẩm. tiền trả rồi nhưng sản phẩm thì vẫn chưa giao,0,0,1,0
bao bì gói mong manh bịch tả bị rách dễ bị dơ,0,0,0,1
"đọc rất nhiều cmt tiêu cực từ khách sản phẩm mua tiki trading, nhưng mình nghĩ chek đã thay đổi, và cải thiện, tuy nhiên nay mình nhận sản phẩm bao bỉm vẫn rách ?",0,0,0,1
"nhận sản phẩm nhưng không có quà. mặc dù 21/9 mua là được tặng quà, trong nội dung thanh toán cũng có kèm bộ bàn nhưng nhận thì không có. quá tệ",0,1,0,0
đặt sản phẩm có wuaf tặng giao sản phẩm vêc không có chán tiki. làm ăn như vậy. không bao giờ mua sản phẩm tiki nữa,0,1,0,0
cảm nhận không xịn như mua ở mall. bị tràn và không vừa vặn,1,0,0,0
trẻ đóng bị vón cục không tràn hết được bỉm,1,0,0,0
lúc đặt thì thấy để hoá đơn trên 399k được tặng gấu bông nhưng lại không thấy. chỉ giao tã,0,1,0,0
mua nhưng chưa nhận được sản phẩm đến tay thì đánh giá kiểu gì.,0,0,1,0
quá tệ cho sản phẩm giả này,1,0,0,0
"không tặng quà khuyến mãi cho khách sản phẩm, quá tệ",0,1,0,0
lúc mua 2 gói thấy tặng gấu nhưng giao sản phẩm không thấy tặng .,0,1,0,0
gói sản phẩm không cẩn thận….,0,0,0,1
giao đúng 1 tháng mới nhận được,0,0,1,0
"thất vọng quá ! nước giặt kỳ này lỏng quá, mùi cũng không thơm lâu và dai như bình cùng loại, cùng màu đang dùng ở nhà ! mở ra dùng để so sánh 2 bình nhưng cứ thấy giống sản phẩm nháy hay sao á ! bình thường hay mua con cưng ! nhưng đến 2 ch con cưng nhưng hết sản phẩm nên mua ở tiki thử ! không tin được luôn á ! tại mua giặt đồ cho bé nên mình mới mua loại này của thái !",1,0,0,0
sản phẩm giờ rất loãng chứ không sánh như trước,1,0,0,0
nhận được nước giặt gói cẩn thận nhưng dung tích trong bình không đúng thực tế mở nắp ra nhìn vào thử hụt cả khúc .mua mấy lần bình nước giặt lần đầu tien thấy vậy,1,0,0,0
"mình mua bình đầu giao ngày 4/6 nhưng do mua trước để hết bình cũ thì xài,ngày 18/6 mẹ mình giặt đồ dùm nên mình không biết nước giặt như thế nào. giặt được vài ngày thấy đồ của bé không thơm kiểm tra thì thấy nước giaetj lợn cợn trắng như là bị pha, quét mã thì thấy dẫn đến link của dnee thailand. mình nghĩ kệ để giặt đồ ng lớn và đặt lại bình khác và rút cuộc bình sau cũng bị y như vậy. yêu cầu tiki đọc comment và phản hồi!",1,0,0,0
"mua 1 chai của tiki trading cách đây 3 4 tháng gì đó xài tốt, nc giặt trong, mới mua chai thứ 2 cngx tk tranding nhưng bọt xuất hiện nhiều, nghĩ do vận chuyển nên tạo bọt nhưng để hoài không thấy hết, nc màu ngả vàng, không trắng.",1,0,0,0
"giao thiếu, đặt và thanh toán 2 nhưng chỉ nhận 1.",0,0,1,0
"sản phẩm để trong thùng cartoon không có lót chèn, bên ngoài thì bám bụi bẩn trông rất dơ. đóng sản phẩm dồn 4 can vào 1 thũngeeps chồng lên nhau khiến can bị hơi móp. lần này hơi bị thất vọng với tiki khi nhận được sản phẩm",0,0,0,1
"dạo này bộ phận giao sản phẩm tiki lạ quá, giao sản phẩm thiếu, giao sản phẩm sai tùm lum. cũng muốn bỏ đi vì suy nghĩ cả nước mua nhưng có 1 chỗ bán nên việc giao sản phẩm chắc cũng có khi sai sót, nhưng sai nhìu quá thì tiki nên coi lại. nhưng hỏi cảm nhận về sản phẩm này thế nào thì cho phép thả 2 sao vì đặt nước giặt này đem giao nước giặt khác. thực sự mệt mỏi khi nhận sản phẩm không đúng đơn sản phẩm.",0,0,1,0
"tôi mua 1 chai tháng 9 và 1 chai ngay 13/12 cũng do tiki trading bán bề ngoài tem có thay đổi tui không nói, nhưng tại sao màu dung dịch lại nhạt hơn nhiều như vậy giặt đồ phơi xong có mùi tanh rất lạ yêu cầu tiki làm rõ",1,0,0,0
