content,Quality,Service,Shipping,Packing
mình mua lần 2 trên tiki nhưng mẫu lần này nhận khác lần trước bao bì: chữ huggies kì trước mình mua được in nổi lần này chỉ in chữ đỏ. ngày sản xuất kì này in nhạt hơn mùi: hắc hơn chữ trên bao bì nhạt hơn mình không biết do đổi mẫu hay sản phẩm này sản phẩm chất lượng thấp mong được giải đáp,1,1,0,1
đặt đơn sản phẩm 1tr2 nhưng không có quà,0,1,0,0
"không hiểu giao sản phẩm kiểu gì, bịch bỉm bị rách. hở hết bỉm bên trong, thất vọng thật sự",0,0,0,1
"dầu gội nhiều bọt, không giống những dầu gội tự nhiên khác. tôi gội xong thì rất ngứa đầu và nhiều gầu",1,0,0,0
giao sản phẩm nhanh đóng gói cẩn thận,0,0,1,1
"giao không đủ phụ kiện, không có tấm đệm lót",0,0,1,1
"đánh giá không tính điểm bị méo quá, mọi lần mua không bị thế nhưng lần nào méo quá méo",0,0,0,1
"không có tem dán bảo đảm sản phẩm nhưng nguyên, chất lượng và chính hảng",1,0,0,0
sữa thì chất lượng đó nhưng móp thì thôi rồi mua mỗi lần 6 con mình gần 6 tháng uống sữa móp rồi,1,0,0,1
bị hôi uống mùi như hết hạn,1,0,0,0
đăt mua tả quần cho bé gái lại giao bé trai!,0,0,1,0
bông lỏn nhỏn không đều. cảm giác dầy nhưng chỗ khô chỗ ướt do bông không đều. mìh thử chuyển từ merries sang nhưng thất vọng bơi cao,1,1,0,0
mua 100 túi về phát cho 98 đứa học sinh.cửa sản phẩm giao 97 túi.làm ăn phát chán,1,1,1,0
"tiki giao nhầm sản phẩm. mình đặt cho bé gái, lại giao sang bé trai! rất không hài lòng",1,1,1,0
"đánh giá không tính điểm nhận được sản phẩm nhưng không có qùa tặng gì hết, tính ra mua mắc hơn ở ngoài",1,1,0,0
"sản phẩm dán, nhỏ. không phù hợp với ae chơi chuyên",1,0,0,0
"lần đầu tiên mua đúng sản phẩm ensure không ngon như vầy. đã vậy nhưng đặt 2 hộp : . tuy nhiên, do cẩn thận, mình đã đặt mua từ 2 nhà cung cấp khác nhau. mình mua hộp này giá 253.700đ, mắc hơn hộp kia. tuy nhiên khi nhận sản phẩm thì cả 2 hộp sữa nhìn bên ngoài không khác gì nhau, kể cả nsx và hsd cũng giống nhau nên có thể là cùng lô sản phẩm. về hộp sữa này, khi mở hộp thì không ngửi thấy mùi thơm đặc trưng của loại sữa này, nhưng có mùi như sản phẩm để lâu bị lên dầu vậy. pha uống thì cũng không thơm ngon như sữa ensure mua siêu thị. trong khi coi date thì nsx là tháng 11/2018, hsd là 11/2020. lời khuyên cho mọi người là không nên mua sản phẩm này. đề nghị tiki xem lại việc kinh doanh sản phẩm như thế này.",1,0,0,0
"tôi không nhận xét về sản phẩm nước giặt, nhưng tôi muốn tiki trả lời về việc thẻ game tôi mua. 3 lần mua thẻ đều không nạp được, toàn bị báo là thẻ bi nạp rồi. thật tình không thể tin tưởng trang này nữa, toàn bị mất tiền. lúc trước goi tổng đài hỏi thì trả lời vòng vo, không giải quyết được cho khách sản phẩm.",0,1,0,0
tả hog giống tả thật. tả thật có chữ moony phía trước. tả mình mua được lại hog có . tả thô và không mềm như tả mình mua chổ bibomart hay kud plaza,1,0,0,0
đặt 3 hộp nhưng bị móp hết 2 hộp mặc dù mỗi hộp đều được bọc xốp và thùng khá chắc chắn. sữa cho trẻ sơ sinh nên mong nhà bán sản phẩm cẩn thận hơn!,0,0,0,1
nhận sản phẩm không có quà tặng,0,1,0,0
"mùi nhựa, địa chỉ khác với địa chỉ cty ghi trên wed!",1,0,0,0
đóng chất lượng tốt ………. …,0,0,0,1
bề mặt thấm hút kém không mịn bị xù,1,0,0,0
"sữa vẫn bị hơi móp,giao trễ 2 ngày",0,0,1,1
giá nhưng hơi cao cửa sản phẩm hạ xuống cho dễ xài,1,1,0,0
tôi đặt mua hai hộp nhưng cửa sản phẩm gửi 1 hộp nhưng vẫn lấy giá 1 hộp,1,0,0,0
"sản phẩm vừa nhận bóc ra, vỏ méo mó, bẹp rúm, kém chất lượng, đề nghị cửa sản phẩm hỗ trợ đổi sản phẩm",1,1,0,1
giao thiếu bịch khăn giấy,0,0,1,0
"giao sản phẩm nhanh, hài lòng",0,0,1,0
sản phẩm chất lượng nhưng giao sản phẩm siêu lâu,1,0,1,0
mình đặt màu xanh nhưng cửa sản phẩm giao màu đỏ. đánh giá chất liệu và kiểu dáng không đẹp như hình demo. khá thất vọng,1,0,1,0
đặt mua 2 can 4 ₫ nhưng giao 1 can à. nhờ cửa sản phẩm ktra lại nhưng chưa thấy phản hồi,0,1,1,0
"chất lượng tốt, không kích ứng da. giảm rụng tóc, mềm tóc, không ngứa. sẽ sử dụng sản phẩm tiếp.",1,0,0,0
sao nhưng cái đáy cụt ngặn_miến bông vải thì ngắn không biết là sản phẩm loại 2 ?,1,0,0,0
date sản xuất cũ năm ngoái,1,0,0,0
lau ăn chất bẩn. nhưng có bụi nhỏ của vải. tạm ổn tốt tốt,1,0,0,0
mình đặt thanh 1m8 nhưng giao sản phẩm thanh 1m6 ngắn hơn khung gường,1,0,1,0
"đặt đơn gần 2 tháng mới giao, ngày nhận sản phẩm thì chưa giãn cách, tiki ngâm đơn không có trách nhiệm",0,0,1,0
"sản phẩm giống hình ảnh trên web.bi sắt chứ không phải nam châm , các thanh nam châm hút mạnh , nhưng lại có nhiều thanh bị gãy làm làm hai.ôi, trải nghiệm không như ý.",1,0,0,0
giao khong đúng loai sản phẩm,0,0,1,0
giao sản phẩm nhanh. hộp giấy bị móp méo nên cho 3 sao,0,0,1,1
"nghe nói sữa ensure của mỹ 2 năm đã không nhưng sản xuất, bên mỹ sữa này toàn sữa giả, ở úc nhưng sản xuất",1,0,0,0
sản phẩm bị móp méo nhiều,0,0,0,1
rất thất vọng khi nhận được sản phẩm bị rách như hình. liệu sản phẩm có nhưng được đảm bảo chất lượng khi chuyển đến tay khách sản phẩm đã rách to đùng như trên hay ko?,1,0,0,1
"bỉm dày phù hợp dùng bam đêm, mình mua bỉm sản phẩm tháng 6/22. đợt sản phẩm này mình mua bé mặc bị hăm bẹn, dùng sản phẩm khác không sao nhưng dùng moony lại hăm trở lại. rất buồn",1,0,0,0
rõ ràng chọn ghế hồng cửa sản phẩm lại giao màu đen. dù cửa sản phẩm gói sản phẩm chắc chắn và có quà tặng nhưng vẫn không hài lòng.,1,1,1,0
"tiki gói có cái thùng đẹp nhưng bọc chống sốc như không bọc, làm móp sữa, mất cả hứng pha sữa cho con mỗi lần nhìn cái là thấy ghét…",0,0,0,1
"có một vài hộp bị hư, bị hưởng đến vài hộp khác",0,0,0,1
mình mua sản phẩm lúc đó có ghi mua 2 gói bobby lớn tặng ngôi nhà phát nhạc. nhưng khi nhận thì không có giao chỉ giao 2 gói không có quà. cửa sản phẩm kiểm tra lại giúp mình. thanks.,0,1,0,0
"sản phẩm nhận được với bao bì bị hoen ố, cũ, bẩn và hộp móp méo. khi mua mình đã chọn người bán uy tín là mykingdom để yên tâm là chất lượng tốt - đẹp vì mình làm quà tặng sinh nhật. nhưng thật thất vọng khi nhận được sản phẩm. sẽ liên hệ tiki để trả lại sản phẩm này.",1,1,0,1
"không được tặng quà, giao sản phẩm siêu lâu",0,1,1,0
"giao sản phẩm chậm, không đúng hẹn",0,0,1,0
"cháu tè vẫn thấm ra quần, giặt xong vẫn có mùi nặng lắm không như quần áo mỏng bình thường giặt là sẽ hết mùi hôi.",1,0,0,0
giao gì vậy cửa sản phẩm. có miếng carton và danh thiếp là sao,0,0,1,0
"về sản phẩm sữa friso thì chất lượng đảm bảo đã nhiều năm nay. nhưng trải nghiệm mua sắm trên tiki thì rất tệ. sản phẩm thực phẩm nhưng lại giao trễ làm khách sản phẩm không có sữa cho con uống, giao sản phẩm thì bị bể nắp và móp méo vỏ . đã gửi khiếu nại lên công ty cô gái hà lan để chấn chỉnh kênh bán sản phẩm tiki này",1,1,1,1
đặt ít ngọt nhưng gửi sản phẩm về thì lại là sữa ngọt?,0,0,1,0
sản phẩm rất sấu bào không nhẵn nói chung là tệ hại,1,0,0,0
"rất không hài lòng, mua vào 0h để nhận khuyến mãi nhưng không có, quá tệ.",1,1,0,0
gói sản phẩm không kỹ lưỡng bị móp méo.,0,0,0,1
có mùi tôi không thích .tôi thích mùi sữa tươi,1,0,0,0
"sữa để cho trẻ bị dị ứng đạm bò uống, mua về uống lại bị dị ứng lại. cửa sản phẩm bán sản phẩm không đúng chất lượng, giờ trả lại thì không được",1,0,0,0
dán tường không chắc chắn,1,0,0,0
"mình mua 2 bịch bỉm quần moony được tặng combo 6 quyển ethon, nhưng nhận bỉm nhưng không thấy quà tặng đâu. đơn sản phẩm quà tặng bên phía tiki tự hủy không giao",1,1,1,0
"mua sản phẩm tiki rất nhiều lần, lần đầu tiên không vừa ý về sản phẩm này. chẳng hiểu sao giao cho mình cái mũ nhưng đường chỉ lỗi tùm lum, nhưng chưa cắt.",1,1,1,0
giao sản phẩm không đúng. đặt 2 bịch moony giao 1 bịch merries,1,1,1,0
"chất lượng tốt, nhưng dv giao sản phẩm quá chậm. gần 2 tháng mới nhận sản phẩm, nhưng sản phẩm lại cần gấp!",1,0,1,0
"mua 12 bịch-tương đương 1 thùng-vậy nhưng tiki cũng không đúng thùng giúp mình, gói 1 nùi làm mất mỹ quan. chất lượng thì để dùng xem thế nào.",0,0,0,1
hộp bị móp. đóng gói không cẩn thận. nhận sản phẩm ngạc nhiên vì sao sản phẩm tiki đóng gói quá ẩu,1,1,0,1
"giao thiếu sản phẩm, không có bếp",0,0,1,0
"kém, tràng nước tiểu. buồn",1,0,0,0
sữa cảm nhận khi uống bình thường nhưng giá cao,0,1,0,0
nhận được sản phẩm vỏ hộp bị bóp méo,0,0,0,1
"đặt sản phẩm loại newborn cho trẻ sơ sinh, giao sản phẩm loại cho trẻ 2 tuổi. nhà bán để sai hình ảnh để khách sản phẩm chọn nhầm, thông tin chi tiết cũng không ghi rõ. yêu cầu đổi sản phẩm thì nhân viên tiki nói do khách sản phẩm đặt sai, nhà bán không chịu trách nhiệm, giải thích lòng vòng web này web kia. tóm lại hình ảnh đặt sản phẩm của tôi thế kia, giao thế này nhưng bảo giao đúng rồi thì không thể chấp nhận được!",0,1,1,0
"đặt 5 bịch tả thì giao 4 bịch. điện thoại lên tổng đài thì kêu email phản hồi cho nhanh, email xong thì đợi mòn mỏi không thấy ai phản hồi. hình ảnh nhận sản phẩm, clip đều gửi đủ nhưng nhưng không giải quyết cũng không hiểu lun. quá thất vọng về tiki trading.",0,0,1,0
giao sản phẩm nhưng 9 ngày hết date,1,0,0,0
"là một tndt lớn. chất lượng ngày càng đi xuống. đầu năm đi mua sản phẩm thì giao sản phẩm rất bẩn và rách cho khách. tiki nên xem lại kho sản phẩm và mắt của bạn quản lý và bạn gói sản phẩm. sản phẩm như vậy nhưng đi giao cho khách. không có thì hẹn khách, chứ sao lại giao như vầy. nhưng đã gặp rát nhiều lần về sản phẩm hoá dơ và rách tại tiki",0,0,0,1
"mua nước xả thì giao nước giặt, sản phẩm không tem mát, tiki giờ cũng cho cửa sản phẩm bán sản phẩm giả nữa, yêu cầu đổi trả thì không xử lý",1,1,1,0
lừu đảo. 2 lần giao sai sản phẩm không một câu xin lỗi.,1,1,1,0
"sản phẩm đóng gói cẩn thận, đợt trước mình mua rất tốt, đợt này cửa sản phẩm giao thiếu sản phẩm cho mình 5 gói",1,1,1,1
"rách đóng gói, mất quà tặng",1,1,0,1
"hạn sử dụng chỉ nhưng khoảng 1 tháng hơn xíu, nhà bán sản phẩm nen cung cấp rõ hạn sử dụng sản phẩm trong phần mô tả thì tốt hơn.",1,0,0,0
giá giá giá rẻ. nhưng chất lượng bỉm không giống loại mình đã dùng cho bé. độ thấm hút không bằng. tiền nào của đó.,1,1,0,0
sản phẩm k0 dán tem nhập khẩu đại thịnh. không rõ ràng xuất xứ. có khách khác mua thì có nhãn. nghi ngờ sản phẩm giả. nhắn tin hỏi thì k0 trả lời,1,1,0,0
các chi tiết nhỏ như hạt đậu. nên rất cần sự chính xác của kỹ sư. chứ không dành cho trẻ em. vui lòng hướng dẫn trả sản phẩm.,1,1,0,0
"nghe mùi hương thì dễ chịu nhưng sao sản phẩm lại khác nhau khi nhận được như vậy. hay mẫu mới mẫu cũ, so sánh giữa sendo và kiti thì sendo giá giá rẻ hơn nhiều nhưng mình đã đặc kiti vì nhìn 2 mẫu khác nhau kết quả là nhận sản phẩm giống như bên sendo bán",1,0,0,0
"mình mua máy hút sữa của fatzbaby nên mua bình sữa này để lắp vô máy hút luôn cho tiện. nhưng không ngờ là không lắp vừa. bình sữa cổ rộng của các hãng khác vẫn lắp vô được máy hút của fatz nhưng không hiểu sao bình trữ sữa mua rời này lại không vừa, cũng không lắp nắp của bình sữa fatz loại kèm theo máy hút vô bình này được, 1 mình 1 kiểu luôn. bình không kèm núm và nắp đậy núm như các bình khác nhưng mình mua.chỉ không hài lòng sản phẩm, các vấn đề khác đều tốt",1,0,0,0
