content,Quality,Service,Shipping,Packing
bình chất lượng quá kém không đúng với quảng cáo sản phẩm trên tiki. đề nghị bộ phận quản lí chất lượng các cửa sản phẩm bán sản phẩm trên tiki xem xét đánh giá cửa sản phẩm này. bình vừa mua nhưng đã toát mồ hôi lạnh không giữ được đá bên trong bình. rất chán. đề nghị cửa sản phẩm đổi sản phẩm mới và dùng tốt như quảng cáo cho khách sản phẩm. thanks!,1,1,1,1
"sản phẩm chất lượng kém , lớp sơn bị bong tróc dù mới sử dụng mấy ngày",1,1,1,1
mình mua sản phẩm ở tiki rất nhiều lần nhưng lần này tiki làm mình thất vọng .lịch dự kiến giao thứ 6 nhưng mới thứ 2 đã giao. anh shipper giao sản phẩm thì giao ngay lúc mình đang bận làm việc khách sản phẩm đông nên mình chưa kiểm tra sản phẩm đã vội thanh toán . khi kiểm tra lại thì trên nắp bình có 1 đường trầy thấy rõ mất thẩm mỹ. tiki trước khi giao sản phẩm không kiểm tra kỹ. mình đâu cần giao nhanh .,1,1,1,1
"bình bị móp phần nắp trong khi cái hộp giấy ngoài thì mới tinh không một vết xước. hộp bị móp thì nhưng thông cảm vì lý do vận chuyển 1 tháng mới đến tay mình, đằng này biết sản phẩm bị lỗi vẫn giao cho khách. hóng sản phẩm về mãi đến lúc nhận thì như vậy, buồn gì đâu… mong cửa sản phẩm sớm phản hồi giúp mình ạ!",1,1,1,1
"mua bình mới nhưng trầy tùm lum, mất thẩm mỹ, tiki đào tạo dạo này xuống quá, lo phát triển sản phẩm mak không chú ý đến chất lượng thì người dùng cũng cũng bỏ thôi, được cái giao sản phẩm nhanh,",1,1,1,1
"sản phẩm nhái kém chất lượng giá cao ngang sản phẩm thật , bình thì kiểu giống đã qua sử dụng, móp méo và xước. đổ nước nóng vào sờ vào nắp muốn bỏng tay. lần cuối cùng tin tưởng tiki trading. bán sản phẩm dỏm.",1,1,1,1
"chất lượng bình tốt. cho 2 sao vì giao sản phẩm chậm, dự kiến giao 21/12 nhưng 26/12 mới giao, liên hệ khiếu nại 2 lần",1,1,1,1
nắp bình của mình mở ra đã thấy 2 vết xước đế cao su bên dưới gia công cũng không được phằng như những chỗ khác. thất vọng vì đơn của mình không được khuyến mãi hộp lock lock theo chương trình mua 1 tặng 1,0,0,0,0
"tôi mua sản phẩm về để dùng hay để sửa cho các ông , tiki cứ làm ăn thế này thì mất niềm tin quá , sao không gửi cho keo để sửa hix hix",1,1,1,1
mình mua 2 bình nhưng có 1 bình sử dụng tầm 2 tuần phần kim loại trên nắp bị sụp xuống. mình vẫn cố sử dụng nhưng nó lại ứ nước lại mỗi lần uống nước quanh miệng bình rất hôi mình không thể tiếp tục dùng nữa khá là thất vọng.,1,1,1,1
"đóng gói tốt , giao sản phẩm cũng rất nhanh .tuy nhiên , về sản phẩm thì rất nhanh tróc sơn và dễ trầy , bằng chứng là mới nhận sản phẩm buổi sáng , buổi chiều đã tróc sơn rồi.",1,1,1,1
nắp bình bị rò rỉ nước . mình đi học và đi làm để bình vào chung vào trong cặp nước từ trong bình rò rỉ ra là ướt hết tài liệu của mình . mình mong muốn đổi trả sản phẩm khác,1,1,1,1
giữ nhiệt tạm ổn tốt tốt chỉ có cái lớp sơn sử dụng khoảng vài tháng là bị tróc hết. không biết phải sản phẩm real hay là sản phẩm,1,1,1,1
mình dùng được 1 năm thì hỏng bình. giữ nhiệt thấy cũng tạm ổn tốt tốt. về độ bền thì đánh giá kém,0,0,0,0
"mới dùng chưa được bao lâu nhưng cái nắp đã hỏng như vậy, lòi cả miếng xốp bên trong. không biết có được bảo hành không nữa",1,1,1,1
bị bóp là sao không hiểu kiểu gì,1,1,1,1
"vừa nhận sản phẩm mở ràng đã bị thất vọng, không đóng nắp bình lại được. không hiểu sao tiki lại giao sản phẩm lỗi sơ đẳng như này đến người tiêu dùng.",1,1,1,1
bình nước mình mới mua được mấy ngày sao nó bị tróc sơn hết vậy cửa sản phẩm,0,0,0,0
"mình mua 2 cái, 1 cái thì không sao, cái nhưng lại bị mất cái vòng để kéo lên khi đóng lại. giờ đậy vô là không biết lấy ra sao luôn. tiki càng ngày giao sản phẩm càng tệ, nhiều sản phẩm lỗi.",1,1,1,1
khi nhận bình giữ nhiệt vô nhà tôi mới mở ra thì thấy nắp bình bị móp. tôi đã nấu nước nóng đổ vô thì sờ vào vỏ bình thì nóng chắc bình này đã bị rớt lực mạnh và đã bị nóng ở ngoài,1,1,1,1
"mình không biết sản phẩm đựng nước lạnh chất lượng có tốt không nhưng mình đựng nước nóng đựng nước đậu đen nóng , sử dụng được hơn 1 tháng thì bên trong bị gỉ. mỗi ngày sử dụng mình đều vệ sinh bình và để ráo.",1,1,1,1
"kiểm tra sản phẩm ra ngay vết xước khá dài, sản phẩm không được bọc cẩn thận, không lót xốp hay lót giấy trong gói sản phẩm gì cả, bọc nilon rất cẩu thả. tôi đã mua bình này 1 lần rồi nên mua lại của lock lock. nhưng lần này rất thất vọng về sản phẩm, dù là sản phẩm tiki trading phân phối. màu sơn nhìn rất cũ, cũ hơn cả cái tôi đang dùng 1 năm.",1,1,1,1
"em vote 1 sao tại bà shipper cộc quá em chịu hết nổi rồi. nghĩ sao em điện em hỏi chị ở tới chừng nào để em biết cái bả nói 'đơn của em 0đ nhưng em để chị chờ mấy tiếng em biết không', làm em tưởng đơn của em là cuối cùng rồi cái em thấy có lỗi em bay ra, cái em thấy bả nhưng một núi đơn luôn z đó. thay vì hỏi mấy giờ thì trả lời mấy giờ để ngta sắp xếp ngta ra chứ sao nhưng nói chuyện móc méo khách chi vậy? nhưng sản phẩm thì nhưng nguyên ạ.",1,1,1,1
thiếu quà tặng theo như qc,0,0,0,0
"mua nhà cung cấp tiki trading, vận chuyển tiki smart logistics, sản phẩm bị móp như hình. vì tin tưởng nên không quay video mở hộp.",1,1,1,1
"mình mới mua được mấy ngày nhưng nắp bị lỗi, không biết tiki có hướng nào xử lý ko? lần trước mình mua 1 bình xài rất tốt",0,0,0,0
sao không có kèm theo bình nhựa vậy cửa sản phẩm,1,1,1,1
"phần đệm caosu của nắp bị móp nên nắp đóng không được khít, không giữ được nhiệt.",1,1,1,1
"mình thấy mẫu mã tốt nhưng giữ nhiệt, cách nhiệt kém đổ nước nóng hay lạnh thì vỏ cảm nhận rỏ",0,0,0,0
"sản phẩm giao trễ gần 10 ngày, hộp thì đóng gói quá tệ, hộp sản phẩm rách tệ. chất lượng sản phẩm tạm ổn tốt tốt",1,1,1,1
bình giữ nhiệt tốt nhưng nắp thiết kế bị lỗi. nước bị rò ra ngoài nếu bình bị nghiêng hoặc ngả mặc dù nắp đã vặn kín,1,1,1,1
đựng khoảng 20-50 ml nước hơi nóng thì ấm ngoài bình. đựng khoảng nhiêu đó nước khoảng 5-10 oc thì lạnh khắp bình. mới đựng lần đầu đã như vậy rồi ạ.,1,1,1,1
"sản phẩm đẹp, nhưng mua được mấy bữa nay lấy ra dùng thì cái nắp bị rụng. cửa sản phẩm đổi sản phẩm mới giúp vs nhé",0,0,0,0
mua về xài 1 ngày nó đã bung nắp như hình,1,1,1,1
bình sử dụng tốt. không có vấn đề gì trừ việc dây đeo mới dùng được vài ngày đã bị tụt chỉ.,1,1,1,1
"roăng cao su ở nắp bình rất kém, lần đầu tiên tháo ra đã bị rách roăng cao su rồi giăng cao su như làm bằng cao su tái sinh không có độ đàn hồi",1,1,1,1
"bạn ơi cho mình đổi sang kiểu khác được không? vì mình thấy kiểu này khó đóng nắp quá, đóng toàn bị lệch thôi nhưng mỗi lần ấn đau cả tay mới được.",1,1,1,1
"bình mình vừa nhận bên ngoài rất đẹo khôg trầy xước gì, nhưng chất lượng kém lắm, bình đựng nước nóng đóng nắp rất chặt nhưng vẫn không giữ được nhiệt độ, nhưng bị nóng cả nắp đậy nữa. khi check mã vạch thì hiện ra đây là sản phẩm made in china.",1,1,1,1
"tiki giao sản phẩm gì nhưng đã dán sản phẩm dễ vỡ rồi, nhưng cái hộp không nhưng từ nào để nói luôn",1,1,1,1
"điểm cộng: bình thiết kế đẹp, giao nhanh. điểm trừ: sử dụng mới được 2 tuần nắp rời ra 3 phần. mình muốn bảo hành sản phẩm không biết được không",0,0,0,0
"mình vừa nhận được sáng ngày 16/06/2020. khi đổ nước nóng vào bình thì thân bình ấm lên và sau đó nhiệt độ giảm dần, không giữ được độ nóng bên trong bình. nước đổ ra sau đó nguội như đựng ở bình bình thường. tiki vui lòng phản hồi và đổi lại sản phẩm khác giúp mình.",1,1,1,1
"bình đổ mồ hôi do cái nắp bị hở , có nắp thay không vậy cửa sản phẩm. liên hệ lại giúp mình",0,0,0,0
tổng quan nhìn đẹp nhưng check kĩ thì thấy có nhiều vết trầy. đóng gói không chèn chắc chắn. chưa sử dụng nên không biết giữ nhiệt thế nào. hơi thất vong,0,0,0,0
khi được giao thì cái nắp nó đã bị móp méo như thế kia. mình tính trả lại nhưng người nhà lỡ vứt mất vỏ hộp đi nên đành chịu. sản phẩm tiki trading nên lỗi này là lỗi của các.bạn chứ không phải của nhà cung cấp third party. các bạn có chính sách gì cho trường hợp này không vậy?,1,1,1,1
sản phẩm giao chậm hơn dự kiến 2 ngày. trừ 1 sipper giao sản phẩm nhiệt tình. sảm phẩm khi nhận kiểm tra bị móp ở nắp trừ 1,0,0,0,0
quà mua để tặng nhưng cửa sản phẩm giao sản phẩm hộp đựng rất cũ bị bóc và xé trước không có dán tem niêm phong. không dám để tặng có cái hộp xấu xí vậy. mong cửa sản phẩm tự gửi sản phẩm kiểm tra kĩ.,1,1,1,1
thương hiệu lớn nhưng giữ nhiệt chỉ được 6-8 giờ . quá tệ . thua sản phẩm trung quốc luôn,1,1,1,1
hộp ghi sản phẩm dễ vỡ nhưng giao nát tan lun . được cái chất lượng tốt kiểu giáng như hình,0,0,0,0
"cũng là cửa sản phẩm tick xanh uy tín chứ không phải là nơi bán sản phẩm lẻ nào nhỏ cả, nhưng nhưng thật sự rất thất vọng khi nhận được sản phẩm, sản phẩm đóng không kín nước đổ ra không biết làm cách nào khắc phục, giá cả cũng không hề giá giá rẻ so với mặt bằng chung sản phẩm, nhưng nhận lại là sự chăm sóc khách sản phẩm không có tâm trong khi là 1 cửa sản phẩm có uy tín, nếu sản phẩm đã kém sẵn thì tại sao không thẩm định trước khi bán? thôi coi như là 1 bài học, mong cửa sản phẩm sẽ có khắc phục chứ như vầy rất thất vọng về sản phẩm",1,1,1,1
"lần đầu mình nhận bình và bị hở nắp như này -> đã gửi yêu cầu đổi bình mới nhưng lând đầu đợi 6-7 ngày vẫn không ai qua thu hồi. , phải liên hệ lại lần nữa mới có người qua thu hồi , sau khi thu hồi thì giao lại cho mình cái bình này hình chụp thì chẳng khác gì bình lúc đầu , hở rất to🥺 hậu quả là chẳng thể giữ nhiệt , mình cho cục đá bự bằng 2/3 cái bình vào thì 4 tiếng là tan hết, lần đầu mua. sản phẩm qua mạng nhưng phải đổi trả🥲 rất tê!",1,1,1,1
"ly giao nhanh, mẫu mã và màu sắc đẹp nhưng sau khi qua sử dụng một vài ngày thì thấy ly giữ nhiệt bị tiết nước ra ngoài nắp và vành ly, khá bất tiện làm cho việc giữ nhiệt không mấy tốt",1,1,1,1
"đầu tiên sản phẩm mình mua bị lỗi phần khóa nắp, bên tiki cũng nhiệt tình hỗ trợ đổi trả, xử lý vấn đề cũng khá nhanh, tuy nhiên khi nhận lại sản phẩm không phải là sản phẩm đổi mới nhưng là sản phẩm cũ đã fix bằng cách gọt bớt chỗ phần nắp đậy để cho khít, cực kỳ thất vọng với cách làm này của tiki, vì mình yêu cầu đổi trả chứ không phải khắc phục bằng cách này",1,1,1,1
"ly của mình mua khi cho đá vô thì bị như vậy , trước mua 2 cái xài rất tốt, cái này bị rỉ nước",1,1,1,1
"sản phẩm chất lượng tốt, tuy nhiên nhân viên giao sản phẩm rất thiếu tôn trọng, chưa tới nơi nhưng đã gọi bắt khách ra đợi trước trong khi đó khách đang trong giờ làm việc. do đợi lâu chưa thấy người giao sản phẩm nên tôi có đi làm tiếp tục làm việc và nhờ bảo vệ chỗ tôi làm nhận sản phẩm giùm, một lúc sau nhân viên giao sản phẩm tới gọi cho tôi với thái độ khó chịu và tắt ngang máy, rất thiếu tôn trọng. trãi nghiệm giao sản phẩm cực kỳ tệ.",1,1,1,1
mình vừa nhận được bình và khi nhận sản phẩm mở ra thì sản phẩm đã bị gãy phần nắp. mình không biết liên hệ với cửa sản phẩm như thế nào. mình mong nhận được sự hỗ trợ bên phía tiki để được đổi lại sản phẩm hoàn thiện ạ. mình xin cảm ơn!,1,1,1,1
"bình tốt, nhưng vừa mở nắp thì thấy ngay khớp, 1 bên gãy 1 bên cũng không bình thường. sửa: có vẻ là nó là như vậy chứ không phải bị gãy, do mình đóng nó không chặt được, 1 bên bị nhếch nhẹ lên nên mình nghĩ nó gãy.để xài xem sao",1,1,1,1
"bị bể nắp, giữ nhiệt không được lâu. yêu cầu bảo hành",1,1,1,1
"bình chắc chắn, cầm nặng tay, đáy bình bằng cao su để lên mặt bàn khá êm, hạn chế tiếng động, nắp bình kín không bị trào nước ra ngoài. mỗi tội phần miệng bình thiết kế chưa tốt, uống không cẩn thận dễ bị đổ nước ra ngoài miệng",0,0,0,0
"1. buồn tiki 2 sao là do điều này mặc dù đã nhận lời giải thích từ tiki nhưng vẫn cảm thấy không vui. tiki cần rỏ ràng hơn trong các mã khuyến mãi để tránh làm tuột cảm hứng, niềm vui nhỏ khi mua sắm. 2. hài lòng về ly ly đẹp. màu xinh. nắp cải tiến hơn đời trước. để mở nắp thì cần gạc qua vị trí unlock rồi bấm. bên trong nắp có thêm ron cao su so với đời trước. thân ly nhám dễ nắm, nhám làm màu hồng thêm đẹp và không bị quê.",1,1,1,1
bình của mình bị vỡ nắp dù mình có khóa nhưng khi có sự cố thì nắp bị bung ra và vỡ. bạn nào hậu đậu thì lưu ý điểm này nhé!,0,0,0,0
nắp đậy không có khít .nước bị chảy ra.muốn đổi cái khác.rất thất vọng.sản phẩm không đúng như mô tả.lừa đảo,1,1,1,1
mua bình 550 ml. nhưng giao bình 316 l,1,1,1,1
"rất không hài lòng lòng. bình không giữ nhiệt, bên trong đấy bình lâm chấm vệt màu sẩm.",1,1,1,1
"mình mới mua bình này, về đựng nhưng bình bị lỗi. đựng đá 1h sau tan hết và bên ngoài bình chảy nước đổ mồ hôi bình có thể đổi lại mình bình khác hay không vậy cửa sản phẩm tuyết mai",1,1,1,1
"tiki giao sản phẩm đóng gói kiểu này để móp sản phẩm của khách, coi muốn nổi ôn không. không có lấy một túi chống sốc dù là mỏng nhất?",1,1,1,1
"mình đặt 1 trắng 1 đen nhưng tiki giao cho mình lại là 2 trắng. tiki lại không có phần đổi trả. mong tiki giải quyết giúp mình, mình cần đổi đúng màu mình chọn",1,1,1,1
vừa nhận được sản phẩm hí hửng khui hộp. sau đó mở lắp và . bùm. gẫy luôn từ lần đầu tiên. không đến lần thứ 2.,1,1,1,1
"mẫu mã đẹp, chắc chắn đúng như mô tả nhưng nắp khóa bình mới dùng vài ngày đã mất tác dụng khi đóng khóa nhưng vẫn bất nắp như không có khóa.",0,0,0,0
"bình nước lỗi, khoá lại vẫn chảy nước, yêu cầu đổi trả hoàn tiền bị trừ 5 phí, đặt lại thì tăng giá gấp đôi. xử lý sản phẩm đổi trả quá tệ, tiki bịp không nên mua!",1,1,1,1
"mình vừa nhận sản phẩm lúc 10h15, háo hức mở thùng ra coi sản phẩm, vừa bấm mở nắp 2 lần thì nút không hoạt động nữa. mình muốn được đổi sản phẩm khác ạ.",1,1,1,1
"sản phẩm lỗi khóa. bật khóa, nhấn vào nhẹ đúng bị khóa nhưng nắp vẫn mở. nói chung hơi bất tiện vì để trong cốp hoặc trong túi thì có thể bị bật nắp bất cứ lúc nào",0,0,0,0
sản phẩm lỗi,1,1,1,1
không hài lòng. 1 nút nhấn có vấn đề nên mở nắp rất khó khăn 2 trên web để là 550mk nhg trên ly thì 360ml. loại này nhỏ hơn loại không bắp nút. mình yêu cầu được đổi sản phẩm khác.,1,1,1,1
"sản phẩm sử dụng lần đầu thì bị đọng nước ở miệng ly khi đựng nước lạnh, không biết có phải do lỗi không, tiki có đổi ly khác không ?",1,1,1,1
"sản phầm bị tình trạng như hình, làm sao để mình có thể trả sản phẩm để đổi cái mới được? hay tiki có thể gửi mình cái cây khác được không?",1,1,1,1
không biết có bán lẻ phụ kiên nắp này không chứ vừa khui ra làm rớt nhẹ xíu đã bể nát,1,1,1,1
"thấy sản phẩm có tặng kèm ống inox và dụng cụ vệ sinh, mình nhận sản phẩm lại không có cũng không biết uống kiểu gì đây",1,1,1,1
"sản phẩm bị lỗi, khoá hay mở nhấn vẫn bật nắp. yêu cầu đổi sản phẩm.",1,1,1,1
nhận sản phẩm nhưng hộp nhưng tệ hơn sản phẩm 2nd hand nữa. tiki xem lại cách đóng gói sản phẩm trước khi gửi khách nhé.,1,1,1,1
"bình không có miếng lót đế, có vết lõm nhẹ, tôi đã gửi yêu cầu trả sản phẩm. đề nghị tiki giải quyết sớm, xin cám ơn!",1,1,1,1
"mình mua 2 bình nhận sản phẩm rất đẹp, chắc tay nhưng có 1 cái nắp bật bị nhờn. mình cũng không dùng nắp uống đó nhiều nên chấp nhận, chứ đổi sản phẩm chẳng biết khi nào được giao.",0,0,0,0
"nắp bị vênh, sản phẩm lỗi",1,1,1,1
"vào các sàn thương mại bây giờ, mục review là ma trận của các seeder trừ các cửa sản phẩm làm ăn chân chính . sau khi sử dụng thì sản phẩm thực tế như sau: 1. sản phẩm ghi kèm theo 3 miếng lau nhưng thực tế là chỉ kèm thêm 2 miếng, 2 miếng lau này chất liệu kém hơn miếng lau gốc. 2. nhựa gia công ở mức trung bình, phần đáy rất mỏng, bị lồi lên. 3. không có lỗ thoát nước riêng cho ngăn vắt nên nước tràn từ ngăn giặt sang không thoát đi được, liên tục phải đổ toàn bộ nước đi nếu muốn vắt khô 4. thiết kế tiết kiệm vật liệu nên để giặt ngập hết chổi thì nước đã đầy mấp mé miệng thùng, do vậy rất dễ tràn ra ngăn vắt. lại phải chế thêm 1 chậu nước bên cạnh để giặt giẻ 5. lau nhà tương đối sạch nhưng độ bền chưa kiểm định được vì vừa mới mua. 6. tổng quan sản phẩm ở mức tốt, có thể sử dụng được chứ không phải xuất sắc. đề nghị tiki không cho nổi các review điểm cao để đánh lạc hướng người sử dụng",0,0,0,0
"sản phẩm này đặt sản phẩm hẹn 19.10 giao mãi 25.10 mới giao. gần đây mua quần tiki quảng cáo túi mấy bằng vải quần không như công ty khác mấy băng vải mỏng, giao sản phẩm quần không có túi xem hình , giống lừa đảo khách sản phẩm. trước giờ mua sản phẩm khá nhiều từ tiki, nhưng giờ vô cùng thất vọng. nhắn nhủ mọi người không nên trả tiền trước cho tiki, giao trể hẹn cứ kêu shipper mang về cho tiki xài.",1,1,1,1
chất lượng tốt. tuy nhiên tiki giao sản phẩm thiếu quà tặng. đã phản ảnh với cửa sản phẩm thì cửa sản phẩm nói là do tiki đóng gói kêu liên hệ với tiki. phản ánh với tiki thì cả tuần rồi chưa thấy kết quả gì. chỉ biết đợi. không biết tiki với cửa sản phẩm làm việc với nhau kiểu gì.,0,0,0,0
"cái bên vận chuyển ship60 giao sản phẩm rất tệ, bộ sản phẩm xài tốt nhưng vì cái đội giao sản phẩm đó nên tôi trừ hết nhưng 2 sao thôi. giao kiểu gì cũng hcm nhưng tới gần 1 tháng mới tới, trong khi những món sản phẩm sau do best vận chuyển chỉ cần 1-2 ngày đã tới. đề nghị tiki xem lại đừng hợp tác với cái đơn vị vận chuyển này, bên tiki cũng không có hướng giải quyết cho khách, gọi lên tổng đài tốn biết bao tiền nhưng chỉ có 1 câu kêu đợi, đợi gần cả tháng !",1,1,1,1
"vị trí lau chùi rất dễ gãy. giá khá giá cao so với các sản phẩm cùng loại, cùng chất luọng các loại tương tự giá chỉ 150k - 200k cây lau khá nhỏ mỏng manh.",1,1,1,1
"bộ sản phẩm nhìn chắc nhưng đầu cây lâu không cố định được nên nó không đẩy theo ý mình muốn theo chiều hình chữ nhật, có thể bên cty gọi lại cho mình chỉ cách sd được không? chứ hiện tại nước 2 bên hộc tràn chung vs nhau không tách được nước dơ và nc sạch. thanks sh.",0,0,0,0
"cái thứ 2 mình sử dụng, thích nhất : vắt khô, tay cầm êm. không thích: chốt gài dẻ lau mỏng manh, vải lau đường chỉ thưa.",0,0,0,0
"- cây lau nhẹ quá, nên cần lực lau nhiều hơn sàn mới sạch - vắt nước không khô lắm nên khi lau sàn rất lâu khô và để lại vết quện trên sàn - cây lau khá bé, đàn ông cầm lọt thỏm không hài hòa + điểm cộng là cây cầm khá chắc chắn.",1,1,1,1
"minh đặt hai bộ nhưng một bộ giao không đầy đủ chỉ nhận có 1 miếng giẻ lau, thiếu hai miếng giẻ lau, nhờ bên mình xem lại giúp ạ",0,0,0,0
"sản phẩm dùng tốt, cửa sản phẩm gửi sản phẩm nhanh. tuy nhiên về phía tiki và đơn vị vận chuyển giao sản phẩm lâu, giải quyết chậm dù yêu cầu nhiều lần trong nhiều ngày",0,0,0,0
"cửa sản phẩm bán sản phẩm không uy tín, x2 tấm lau sàn, nhưng nhận sản phẩm chỉ có x1. sản phẩm dùng tiện lợi, dễ dàng, có thể mua lần tiếp theo, nhưng phải nói sao bán vậy. cần xem xét lại.",1,1,1,1
sản phẩm giao đúng thời gian. cho tôi hỏi 1 vấn đề là tiki now giao sản phẩm là không được đợi khách? phải đến và giao sản phẩm đi liền ah? nếu như vậy: bên tiki now phải liên lạc khác trước khi giao hay là giao đại? không cần biết là khách có nhà hay không? nếu tiki now giao sản phẩm nhưng bắt khách phải đứng chờ để nhận sản phẩm thì tôi sẽ không dùng tiki now nữa,1,1,1,1
"cũng được, nhưng hơi bất tiện xíu vì không có thoát nước luôn, giá cũng hơi cao",0,0,0,0
"không gắn cây vào bàn lau được , dường như bị lỗi sản phẩm",1,1,1,1
"sản phẩm thì xem qua thấy tốt dù chưa sử dụng nhưng bán buôn hơi lập lờ, sản phẩm quảng cáo là tặng thêm 2 miếng lau nhưng sản phẩm nhận được chỉ có 1.",0,0,0,0
"sản phẩm khó dùng, yếu, mỏng manh, dù giá cũng không phải giá giá rẻ. mới dùng lần đầu, các khớp cán đã không dính được vào nhau, khi lau muốn gãy. quá buồn. không biết phụ kiện này có thể mua bên ngoài thay vào dùng đỡ được vài lần để đỡ xót tiền không?",1,1,1,1
"tiện lợi, gọn , thẩm mỹ nhưng phần cây ống thép nối lại với nhau yếu, không chắc chắn lắm.",0,0,0,0
"sản phẩm cực kì tệ so với giá tiền. vắt không không nước , lau không sạch nhà. tóm lại là cực kỳ tệ",1,1,1,1
lau tốt nhưng dùng chưa đầy 6 tháng gãy luôn miếng nhựa,1,1,1,1
"những lần trước mua sản phẩm ở tiki rất yên tâm. mùa dịch này mình đặt sản phẩm ở tiki nhận trễ hơn hơn dự kiến cũng khá lâu vì vận chuyển khó khăn nên không có ý kiến gì. nhưng đợt này nhận được 2 món bị lỗi liên tục. món sản phẩm đầu tiên đã được tiki thu hồi và chờ đổi. bình nước bị móp, khuyết 1 lỗ và rỉ sét. hi vọng tiki phản hồi lại về việc đổi trả. cảm ơn tiki.",1,1,1,1
"bình nước: đẹp, chắc tay. đóng gói: đẹp đúng kiểu tiki nhưng không có quà tặng kèm bên trong. tiki kiểm tra lại khâu đóng gói đi.",0,0,0,0
trên quảng cáo mua sản phẩm ngày 12.12 là được tặng nhưng lúc mình nhận không thấy quà tặng,0,0,0,0
"xài trong phòng máy lạnh thì giữ được cả ngày, nhưng xài ở ngoài trời thì chừng 3-4 tiếng là tan hết đá rồi, nhưng công việc của mình đi lại nhiều nên hơi thất vọng bình hơi thấp nên không nhét ống hút inox loại bt vào được nên hơi tiếc",0,0,0,0
"chưa biết chất lượng như thế nào, nhưng đây là một sản phẩm dùng chiêu trò để gây nhầm lẫn thương hiệu cho khách sản phẩm thì không nên xài. lock lock và locknlock",1,1,1,1
"giữ nhiệt cực kỳ kém, tệ hơn sản phẩm mấy chục ngoài chợ, đựng nước nóng chưa 2h đã nguội lạnh, quá tệ",1,1,1,1
"chất lượng bình tốt nhân viên giao sản phẩm thân thiện, chất lượng phục vụ của tiki tệ",1,1,1,1
"sf không kèm ống hút, tay cầm gắn cố định ở phần nắp bên trong chứ không tháo rời được. mình khuyên không nên mua sf này. có phiên bản khác tốt hơn.",0,0,0,0
