content,Quality,Service,Shipping,Packing
"shipper không biết đường gọi hỏi, nghe chỉ đã kêu khó kiếm, kêu xem bản đồ thì kêu chạy xe không xem được rồi phân nhà hẻm hóc bản đồ không có trong khi cả trăm shipper khác đã tự vô bằng bản đồ . chỉ đi chỗ khác giao cho người nhà thì nặng nhẹ người nhận sản phẩm giùm. sản phẩm chưa dùng nhưng nhận sản phẩm thấy trầy trật rồi.",0,0,1,0
chuột bị lỗi phím trái kêu to khi bấm.,1,0,0,0
dùng 1 tuần bật không lên nữa,1,0,0,0
chất lượng kém chất lượng thất vọng,1,0,0,0
Không nên mua nha mất công đổi trả,0,1,0,0
không cây đủ lại có mùi chua không ngon!,1,0,0,0
cám ơn nhà sản xuất đã tạo ra sản phẩm này.,1,0,0,0
"đặt bao gai,nhưng gửi không đúng sản phẩm, cửa sản phẩm không uy tín",0,1,0,0
Không biết bên cửa sản phẩm hay bên giao sản phẩm làm thất thoát,0,0,1,0
"chất lượng rất kém. túi 5 cái size bé tí, không dùng được cái nào. rất thất vọng",1,0,0,0
Tiki gửi sản phẩm đã qua sử dụng hay sao v,0,0,1,0
"đế bị lỗi, đèn không đứng được",1,0,0,0
"mình mua sản phẩm cho công ty sản phẩm này, nhưng chờ mãi không thấy gửi hóa đơn về",0,1,0,0
12 có 1 móp nặng nhé cửa sản phẩm,0,0,0,1
khuy mũ không đóng được. túi đựng mở 1 lần đã bung keo,1,0,0,0
Đóng gói sản phẩm điện tử,0,0,0,1
"sách gửi sản phẩm đến giao muộn, hình thức đẹp, không có lỗi gì trong sách nhưng tiki thiếu mất bookcare của mình nên mình rate sao thấp để các bạn chú ý lại việc này!",0,0,0,1
khui sữa ra bị móp méo méo tùm lum.không chấp nhận được,0,0,0,1
"hộp đóng gói sơ sài, mình mở ra chảy hết cả nước ướt hết sạch bên ngoài vỏ, mình chưa dùng nước hoa hồng này nhưng sao khi mở ra mình không thấy có seal trên nắp chai, và mùi rất khó chịu, mình gửi y hệt kiểu mùi aceton lau móng tay ý, mọi người dùng rồi cho mình thêm thông tin về mùi của nó với ạ!",0,0,0,1
có mùi lạ - không giống những bịch trước đã sài. dùng tới miếng thứ 2 thì bé bị hăm 2 mông đỏ lun,1,0,0,0
"tôi đã đặt 2 cuốn sách dclg1, nhưng nhà sách chỉ xác nhận giao có 1 cuốn, tôi yêu cầu kiêm tra lại bên bộ phận xuất sách có bỏ sót chỉ 1 cuốn thì giao sản phẩm trả đủ sản phẩm cho tôi. làm ăn lâu dài cần uy tín.mong bên bán hồi âm sớm, đừng để sự việc này tái phạm với khách khác nữa! huhu",0,1,0,0
"sản phẩm mới chỉ sử dụng được 1 tuần nhưng đã bị gỉ sét, không đảm bảo an toàn sức khỏe khi sử dụng.",1,0,0,0
gửi thiếu sản phẩm đóng hàng sơ sài,0,0,0,1
"sản phẩm gọn, dễ lắp nhưng mới đạp được 30 phút đã có hiện tượng kêu lục cục không nhưng êm như lúc đầu nữa. chưa biết tiếp theo như nào!",1,0,0,0
"mua 20m đưa về 15m an gian 5m làm ăn gian dối, dây mỏng cho ăn 1 sao",0,1,0,0
"chưa thấy tác dụng của sản phẩm. đóng gói cẩn thận, nhận sản phẩm nguyên vẹn tuy nhiên sản phẩm bôi vào da cảm giác da khô và không bằng sản phẩm mình đã dùng trước. có thể do thời tiết or mới dùng không hợp. tks",0,0,0,1
chất lượng kém quá! mua 2 về dùng được 1,1,0,0,0
"mỏng nên giao chậm hết dính được lăn 1 cái quần tây phải 2-3 miếng, được cái giá giá rẻ",1,0,0,0
"-số sn bên trong chuột và vỏ hộp không trùng nhau. check của hãng không ra. -chuột phải bị móp hẳn xuống so với chuột trái, cảm giác bấm không nhưng độ nảy giống như đã sử dụng rồi . đề nghị cửa sản phẩm liên hệ đổi trả sản phẩm mới khác cho tôi.",1,0,0,0
sản phẩm đã thu hồi 25/9 đên nay 21/10 vẫn chưa hoàn tiền lại là sao.,1,0,0,0
nước rửa bình sữa sao nghe mùi hắc như mùi nước rửa chén. khó chịu sản phẩm của cửa sản phẩm cung cấp kì quá. không giống như những lần trước mình mua của tiki trading. cũng không có tem nhãn gì hết.,1,0,0,0
Bình thường trên vỏ vỏ hộp không in tiếng việt như thế này,0,0,0,1
"sản phẩm nhận bị dập, không biết có ảnh hưởng chất lượng sữa bên trong hay không. rất mong tiki đóng gói cẩn thận.",0,0,0,1
kẹp sách bị rách,1,0,0,0
"chất lượng sản phẩm quá tệ, không giống miêu tả. chất liệu toàn nylon, không phải sản phẩm may10. có hơn 100k, không đáng bao nhiêu nên không buồn đổi trả sản phẩm. tiki nên xem lại nhà cung cấp, bán chất lượng kém chất lượng",1,0,0,0
"nếu các bạn chọn tìm mua nguyên liệu chất lượng tốt và xuất sắc thì sản phẩm chưa đáp ứng được. dừng lại ở việc pha trà thôi. tuy nhiên nhà cung cấp cần ghi rõ nguồn. ví dụ táo trung quốc để người dùng an tâm hơn. nhà cung cấp chỉ dừng lại ở việc mua và đóng gói lại, không thấy quy chuẩn quy trình gì.",1,0,0,0
"không giống như hình, đai lưng 1 màu vải 1 màu",1,0,0,0
sản phẩm quá tệ. có mọt bên trong. bảo quản kho cẩn thật,1,0,0,0
sản phẩm lỗi sau 3 tuần sử dụng,1,0,0,0
Chắc bị gãy trước khi đóng hàng,0,0,0,1
"ship sản phẩm sai.để cho time 12 ngày giải quyết nhưng phản hồi quá chậm,vẫn không giải quyết",0,1,0,0
bị dập méo không hài lòng tí nào cả,0,0,0,1
quảng cáo mua 1 box tặng 1 son nhưng sao cửa sản phẩm không gửi son?,0,0,0,1
6 cửa sản phẩm có khuyến mãi thêm quà tặng bộ thùng giữ nhiệt của block block khi mua trên 2 triệu,0,1,0,0
mới mua bị hư nhà bạn sản phẩm doi cái khác,1,0,0,0
chất lượng kém mua xong không mặc nổi,1,0,0,0
Tiki bọc hàng cẩn thận quá là tệđánh giá 5 sao,0,0,0,1
1 set quần có 2 loại size. 1 cái vừa 4 cái nhưng lại chật. vải và đường chỉ đẹp.,1,0,0,0
đóng sản phẩm cẩu thả. bẹp méo và rách hộp,0,0,0,1
"đánh giá không tính điểm kho sách của tiki thì không có gì để chê luôn, nhma khâu bọc hàng sản phẩm của tiki cực kì tệ, mình mua mấy lần r nhma lần nào cũng vậy hết, không cải thiện, quấn một lớp mút bên ngoài là đủ chống bẹp góc sách r 🥲 mong tiki cải thiện để mang đến trải nghiệm tốt hơn đối với những khách sản phẩm tỉnh lẻ như mình huhu",0,0,0,1
Tiki chăm sóc kiếm sản phẩm giúp mình nhé,0,1,0,0
xàm quá đi không đúng sản phẩm đặt,0,1,0,0
gói hàng không kĩ,0,0,0,1
"giao sản phẩm sớm hơn dự kiến, đóng gói không cẩn thận, vỏ bị nát. cửa sản phẩm bán màu đen giao sản phẩm lại màu trắng. giao sản phẩm tạm ổn tốt chấp nhận bù lại chất lượng chất lượng tốt.",0,0,0,1
tưởng sách dày nhưng về mỏng. không biết có hết nội dung truyện không.,1,0,0,0
vỏ thùng sản phẩm bên ngoài dính bụi bẩn,0,0,0,1
kém không nên mua xu,1,0,0,0
sai sản phẩm. gửi không đúng yc,0,1,0,0
"mình đặt sản phẩm sản phẩm màu đỏ giá 78.000 đồng, cửa sản phẩm giao sản phẩm màu xanh giá 48.000. đã như vậy nhưng mất thêm 19.000 tiền vận chuyển => mình rất ghét khi có rất nhiều lần mình bị cửa sản phẩm ""cố tình"" nhầm như vậy vì thường khách sản phẩm họ không thích đổi đi đổi lại cái kiểm này .đề nghị tiki xem lại cách bán sản phẩm của cửa sản phẩm này. tóm lại rất bực mình và có cảm giác bị",0,1,0,0
"gáy sách bị hư, hộp đựng nguyên vẹn nên gáy hư từ trước khi đóng gói",1,0,0,0
sản phẩm sắp hết hạn sử dụng,1,0,0,0
"không hài lòng. form áo thì to form quần thì bé, đệm ngực không chắc chắn, dễ xộc xệch, không đảm bảo khi bơi.",1,0,0,0
cung thơm. nhưng phơi xong không đọng lại mùi gì cả.hơi thất vong. với lại hao nước giặt quá. vù ít bọt,1,0,0,0
"mỏng manh, máy yếu vì công xuất thấp. nếu cùng giá tiền thì mua loại khác.",1,0,0,0
Cửa sản phẩm giao sản phẩm bị lỗi,0,0,1,0
gửi sản phẩm lâu,0,0,1,0
Sản phẩm giao đến thì khay khác như hình đính kèm,0,0,1,0
"phần đệm caosu của nắp bị móp nên nắp đóng không được khít, không giữ được nhiệt.",1,0,0,0
Khi đặt mình được chọn quà tặng là hộp đựng thức ăn,0,1,0,0
"quyển này quá nhiều thiên kiến của tác giả, nhất là vụ săn bắt hái lượm, không hợp lí và logic tí nào, không có bằng chứng hay nghiên cứu nào nhưng chỉ giới hạn trong cảm nhận chủ quan có hạn",1,0,0,0
anh ship đi rồi mình mới mở sản phẩm,0,0,1,0
quần có cảm giác may không chắt chắn,1,0,0,0
"chất lượng tốt, giao sản phẩm giao chậm.",0,0,1,0
"Tiki lần này đóng gói sơ sài, thùng carton thì xô lệch bong cả băng dính",0,0,0,1
"bình thường, không mạnh mẽ hơn và dễ trượt nếu nhấn mạnh hoặc nhẹ",1,0,0,0
đóng gói chưa kỹ lắm.lần sau vui lòng đóng gói kỹ hơn,0,0,0,1
chất vải không quá tốt. size xl nhưng hơi nhỏ so với sản phẩm cùng loại. nói chung tương đương hoặc không bằng sản phẩm chợ.,1,0,0,0
"phần keo dán như bị chảy keo, rất khó dán.",1,0,0,0
"Đánh 1 sao chờ tiki biết và chỉnh đốn lại đội ngũ ship sản phẩm rất tào lao, khi xuống đến nơi thì phải chờ mấy ông giao sản phẩm",0,0,1,0
"Vận chuyển rất chậm cho gói giao tiêu chuẩn, cụ thể hoãn đổi lịch vận chuyển 2 lần",0,0,1,0
"Cần gấp nên yêu cầu gửi rất chậm2h, tiki đã giao rất rất quá trễ",0,0,1,0
Tiki nên kiểm soát các nhà bân sản phẩm gian dối này để uy tín hơn,0,1,0,0
Giờ đang chờ bên tiki giải quyết,0,1,0,0
Hoàn toàn không muốn hoàn tiền,0,1,0,0
"tôi đặt sản phẩm và thanh toán vào thứ sáu, 24/4. tiki hẹn ship sản phẩm vào thứ hai 27/4 nhưng không thấy giao và cũng không có thông báo gì về việc thay đổi thời gian giao sản phẩm. đến 28/4 sau khi gọi tổng đài tiki thì nhân viên tiki liên lạc lại và báo sẽ giao sản phẩm vào 29/4. tuy nhiên, khi cài đặt thì máy in nhận ra và kết nối được vào mạng wifi ở nhà nhưng các thiết bị khác laptop, điện thoại không thể kết nối được với máy in, kể cả direct mode. tiki khi giao sản phẩm không để lại thông tin chăm sóc kỹ thuật. lên tiki.com tìm đơn vị bán sản phẩm hp official cửa sản phẩm thì cũng không có thông tin để liên lạc. đề nghị tiki xử lý vấn đề này. cảm ơn.",0,1,0,0
"bỉm quá cũ và bị mốc, bao bì thì bẩn, mình đến hôm nay mới phát hiện bỉm bên trong đã ố thành màu nâu, nsx là 2019. không ngờ official cửa sản phẩm lại bán bỉm hết hạn cho khánh sản phẩm. quá kinh khủng, không bao giờ mua lại!",1,0,0,0
để giao chậm bị mốc không uống được,1,0,0,0
"là một tndt lớn. chất lượng ngày càng đi xuống. đầu năm đi mua sản phẩm thì gửi sản phẩm rất bẩn và nát cho khách. tiki nên xem lại kho sản phẩm và mắt của bạn quản lý và bạn gói sản phẩm. sản phẩm như vậy nhưng đi giao cho khách. không có thì hẹn khách, chứ sao lại giao như vầy. nhưng đã gặp rát nhiều lần về sản phẩm hoá dơ và rách tại tiki",0,0,0,1
giao chậm gói cẩn thận.,0,0,1,0
hôi nhựa tí.mới nên vậy không biết về sau ntn.nhỏ gọn xinh,1,0,0,0
"bình thường, rất mỏng, đường may rất thưa và kém. đã thế bo và mặt mầu cũng hơi khác nhau!",1,0,0,0
xịt hết 5 chai nhưng chuột vẫn chạy vòng vòng!,1,0,0,0
"khăn không bám vào da nhưng trơn tuồn tuột, sản phẩm không thấm nước",1,0,0,0
bình xịt xong bị hít vào móp dẹp xuống và không xịt nước được xong tháo ra thì mới xịt được 1 lúc lại hít móp méo lại,1,0,0,0
Phí giao sản phẩm hơn 100k,0,0,1,0
Tệ kém đóng gói sơ sài sản phẩm hóa bất tệ,0,0,0,1
chất lượng kém . dán lên cảm ứng kém,1,0,0,0
dây đeo không chắc dễ bị đứt dây,1,0,0,0
Nhờ cửa sản phẩm cho mình số đt giải đáp dùm mình mình mới nhận sản phẩm sáng nay cắm điện thử,0,1,0,0
"qc là găng dai cao su dai nhg nhận được là găng tay túi bóng thg, mua 10k ngoài hang, phí tiền",1,0,0,0
size mình nhưng áo quá nhỏ không thể mặc vừa. tiki xem có thể đổi lại cho mình không?,1,0,0,0
"Tiki bọc hàng sản phẩm tệ, tiki nên coi lại khâu đóng gói",0,0,0,1
đóng hàng không có bọc chống sốc,0,0,0,1
"hơi thất vọng về việc đổi trả của tiki nhất là với tổng đài viên nói chuyện không chuyên nghiệp,vì mình đặt nhầm hy vọng đổi lại nhưng không được.do mình đã lỡ bóc tem giấy.",1,0,0,0
"sản phẩm bị trầy xước, cũ kỹ, rỉ sét, tay cầm lung lay, sản phẩm giống như qua xài rồi",1,0,0,0
"sản phẩm mới nhận, hơi thất vọng vì box khá nhàu, không biết có hư hỏng bên trong hay không thì xài mới biết, nhưng cảm quan bên ngoài của mình thì chưa tốt.",1,0,0,0
"không tương thích với máy, không dùng được",1,0,0,0
"quyển này tiki giao cho mình là sách giả. bìa sách bị cắt siêu vẹo. bâyh mình mới đọc đến, thực sự rất không hài lòng",1,0,0,0
"gói hàng chưa bảo đảm, còm sơ sài và bao bì bị bong",0,0,0,1
mới sài được 2 viên chưa cảm giác được mấy với lại 1 hộp 30 viên đếm ra bị thiếu mất 1 viên.đề nghị quy trình sản xuất cần kiểm sản phẩm cho kĩ để đúng số lượng hơn.lần đầu mua bị như vậy cảm thấy chưa hài lòng,0,0,0,1
"size không chuẩn, nói chung tiền nào sản phẩm ấy",1,0,0,0
"Khi nhận được sản phẩm thì trong vỏ hộp chẳng có đệm mút hay thứ gì chống va đập cả, đề nghị tiki bữa sau đóng gói cẩn thận như này đối với sản phẩm thuộc loại này nhé",0,0,0,1
giao sản phẩm nhưng thùng sữa bị cỡ này này rồi sao dám mua nữa,0,0,0,1
gửi sản phẩm sao không có bao bì của sản phẩm,0,0,1,0
Mong tiki chăm sóc đổi sản phẩm cho mình,0,1,0,0
"bình đựng nước không chắc chắn, bị dóc nước ra ngoài",1,0,0,0
Rõ ràng đây là sản phẩm lỗi bị đổi trả,0,1,0,0
keo 3b chưa chắc bị rơi khi dán,1,0,0,0
bọc hàng không cẩn thận làm gãy hết sách,0,0,0,1
Giao sản phẩm cũng bị dời ngày giao 2 lần,0,0,1,0
không nhận băng tầng 5ghz. đã thử test trên laptop có hỗ trợ băng tầng 5ghz nhờ tiki hỗ trợ trả sản phẩm,1,0,0,0
"đóng gói không cẩn thận, nắp dầu bị bể đổ tràn hết cả ra.",0,0,0,1
thảm như hình nhưng có 1 điều là khi tay chân ra mồ hôi thì bị trơn khó tập. tiền nào của nấy,1,0,0,0
đánh giá không tính điểm chưa gửi nhưng hoàn tất xem lại cách xử lý đơn sản phẩm,0,0,1,0
Rất cần phản hồi từ nsx,0,1,0,0
Sản phẩm giao trễ nhiều lần,0,0,1,0
Bao bọc,0,0,0,1
Rất mong tiki hỗ trợ đổi sách ạ,0,1,0,0
Shipper quăng sản phẩm từ rào vào,0,0,1,0
Đóng gói tệ quá dễ hư hại nếu va đập lắm,0,0,0,1
"tiki giao nhầm sản phẩm, đặt mua wa850re thì giao wa855re như hình đính kèm . bảo nhân viên giao sản phẩm lại thì không chịu bắt phải liên hệ chủ cửa sản phẩm. tôi muốn trả sản phẩm và nhận lại tiền ngay!",0,0,1,0
"đơn sản phẩm có 2 sản phẩm. mình trả tiền qua ví điện tử. tuy nhiên, khi giao sản phẩm thì vận chuyển yêu cầu thu tiền khi nhận được câu trả lời tiền mình đã thanh toán trước rồi thì vận chuyển chỉ giao có một sản phẩm. sản phẩm nhưng lại hai ngày sau mới giao và khi giao sản phẩm thì không có một cuộc gọi điện thoại hay tin nhắn nào cho khách và để gói sản phẩm sách trước cửa nhà. buồn cho cách làm việc của tiki",0,1,0,0
Người ship sản phẩm quá chán,0,0,1,0
"sản phẩm chất lượng kém , không chuẩn",1,0,0,0
nhiều bọt nhưng không thơm,1,0,0,0
mua 300 quả nhưng giao có 285 quả,0,0,1,0
Sách bị quăn mép : gói sản phẩm không chắc chắn :,0,0,0,1
sản phẩm ngắn và nhỏ hơn so với ảnh. lắp ghép vào không vuông góc và bị lệch nhẹ,1,0,0,0
Giao sản phẩm thì quá lâu,0,0,1,0
Lần nào tôi mua sách của tiki trading thì tiki trading cũng không bọc chống sốc gói sản phẩm sơ sài nên mua sách lần nào cũng bị méo mó,0,0,0,1
"bình thường, khăn nhỏ.",1,0,0,0
Chỉ tội đợt mình mua chuyển sản phẩm quá lâu,0,0,1,0
sản phẩm bị rách và được dán băng dính lại. không tin nổi sản phẩm bị vết rách dài bằng nửa túi lại được giao đến cho khách sản phẩm thế này. yêu cầu tiki kiểm tra đơn vị nhà cung cấp. đã biết sản phẩm lỗi vẫn cố tình giao đến khách sản phẩm,1,0,0,0
chuyển sản phẩm lộn xộn,0,0,1,0
sản phẩm bấm đầu mạng không xuống hết. cần đổi lại cái khác,1,0,0,0
"sản phẩm gửi rất trễ , biết là mùa dịch có khó khăn về giao nhận nhưng phải cho khách biết khi nào có thể giao lại để khách chờ , không nên giao trễ không báo để rồi khách đặt sản phẩm khác rồi đọt xuất giao, vì cũng thông cảm cho mùa dịch vẫn nhận sản phẩm nhưng góp ý nên cập nhật cho khách sản phẩm nếu có trục trặc khi giao sản phẩm.",0,0,1,0
"đóng hàng vẫn chưa hài lòng , cần thêm bao thêm = bọc chống shock",0,0,0,1
"tôi không dùng được sản phẩm này, nó không đọc được bất cứ cái đĩa nào hết. tôi chấp nhận bị lừa và từ lần sau không bao h mua sản phẩm tiki nữa.",1,0,0,0
"đặt sách từ hôm 1/3 nhưng đến hôm nay, 9/3 mới nhận được. cảm thấy thất vọng.",0,0,1,0
Tiki nên đóng gói cẩn thận hơn,0,0,0,1
"đóng sản phẩm hơi sơ sài, thùng móp méo lắm ạ mong sách không có vấn đề",0,0,0,1
"chuyển sản phẩm quá lâu hơn 2 tháng, đồ ăn nên đóng hàng cẩn thận hơn. bỏ mua tiki luôn.",0,0,0,1
"mua lầm, chai thì nhỏ xíu không thể tưởng, không bọt, không mùi thơm. sản phẩm giả mạo!",1,0,0,0
Sản phẩm chưa được bao bọc kỹ càng nên khi nhận được sản phẩm bị cấn bẹp 1 góc,0,0,0,1
"giao chất lượng kém chất lượt, click được nhưng không di chuột được sạc pin 15 phút vẫn luôn hiên 6 tháo sạc là sụp luôn nguồn. đèn chuột nháy nháy đỏ, không sáng nổi luôn",1,0,0,0
"1, đặt tạ 2kg 1 bên thì cửa sản phẩm chuyển 1,5kg ngại đổi trả nên dùng luôn. 2, ưu điểm đây là phiên bản bi sắt chứ không phải là cát",0,1,0,0
chưa hài lòng lắm về quy cách gói hàng,0,0,0,1
Giờ không đúng ý có đổi trả được không vậy tiki,0,1,0,0
"size không đúng kích thước,nhỏ. 5 cái chỉ có 1 cái đúng size.",1,0,0,0
"mua nhiều để được tặng đệm nôi, xong giao mỗi bỉm huỷ không giao quà của khách. tôi muốn trả sản phẩm. tiki đảo khách sản phẩm",0,1,0,0
Giao sản phẩm là thanh 1m1_1m5,0,0,1,0
bao bọc không cẩn thận bị bung ra,0,0,0,1
"dịch rất khó hiểu, nội cách ngắt câu sử dụng dấu chấm, dấu phẩy cũng thấy có vấn đề",1,0,0,0
"chất lượng kém, đáy bằng nhựa quá dày dẫn đến không vừa. mình muốn hoàn trả sản phẩm. cám ơn tiki",1,0,0,0
"thật sự thất vọng về thái độ phục vụ bán sản phẩm của cửa sản phẩm. sản phẩm dùng được 2 tuần thì bay hết màu. người hỗ trợ gọi kêu tặng nước hoa trị giá 600k, mình hỏi vậy mình thanh toán bao nhiêu, nv bảo chỉ nhưng 99k. mình nói lại là: ""mình tưởng tặng không chứ 99k thì đùa chứ mình không dùng"". nhân viên kêu: ""chị vô duyên vừa vừa thôi, đùa gì nhưng đùa kiểu đó. người mất lịch sự."" mình nói xin lỗi mình đang bận rồi tắt máy nhưng vẫn nghe thấy từ ""cái loại"". thật sự quá thất vọng",0,1,0,0
Đóng gói không có bọc chống sốc,0,0,0,1
"sản phẩm không đúng mô tả từ thân máy đến áp suất. bán sản phẩm đảo, thân máy bằng nhôm nhưng thông tin không ghi, nhưng trá hình bằng chất liệu tốt định, quá . thân bình cũng không hề có vạch chia, công bố sai hoàn toàn thực tế của sản phẩm. tẩy chay tiki, tôi mua sản phẩm vì tin tưởng uy tín của tiki, không ngờ nhận lại sự trắng trợn",1,0,0,0
keo dán bìa kém quá. mới mua chưa lật được mấy đã bung rồi. nhã nam nên xem xét cách dán bìa cứng với giấy sách ở cuốn này,1,0,0,0
"sản phẩm hoàn toàn khác mô tả, không có nút đổ mực như quảng cáo, hoàn toàn thất vọng",1,0,0,0
quảng cáo dùng được bếp từ vậy nhưng khi mua về lại không sử dụng được với bếp từ,1,0,0,0
"cuốn này tui ráng đọc bản anh nhưng chỉ được 1/3 là bỏ nè. vì đọc lâu quá. nhưng khi chuyển sang cuốn tiếng việt này đọc thấy đúng là dịch dở thật. tui coi bộ phim chuyển thể này trước, kể về 1 anh chàng người mỹ tên là oliver, tới ý ở trợ với gia đình giáo sư nọ 6 tuần hè, rồi nảy sinh tình cảm với con của gia đình này. gia đình này dạng học thức nên giàu vl, đúng chuẩn cha mẹ nhưng tui muốn trở thành, phim làm đẹp, và khá tính tế, nhiều chi tiết ban đầu coi không hiểu nhưng khi đọc comment phân tích theo cốt truyện lại aww, diễn viên đẹp, nhạc hay vl luôn, screenshot cảnh nào trong phim ra cũng thấy art. tui coi phim đấy tầm 2 lần thấy truyện sao dở dữ ta, câu cú khô khan, đọc ngứa dễ sợ. đến lúc đọc hết, mới biết dịch sách ra nhưng cắt truyện của người ta không rõ lý do. nhưng lại là những đoạn rất hay và mang tính hình tượng. thật sự, đã dịch thì dịch cho tới nơi tới chốn, rất thất vọng. ai có nhã ý, nên đọc bản anh luôn đi, hoặc coi phim tựa đề “call me by your name”. cho cuốn này 1 sao tội dịch thuật! nhưng sách in ấn tốt.",1,0,0,0
kẻ môi bị mềm vẽ không được hàn quá tệ,1,0,0,0
mua quạt nhưng không kèm cách thì quạt bằng niềm tin à.chán,1,0,0,0
đánh giá không tính điểm chưa nhạn được sản phẩm nhưng bảo đã giao sản phẩm thành công. mất niềm tin quá,0,0,1,0
"đóng gói cẩu thả, sản phẩm đến tay gói cf sắp hỏng",0,0,0,1
một cái sài được một cái bị hư cái chột bật không gắn lưỡi dao vô lại được,1,0,0,0
"dối trá, mua về sử dụng không được",0,1,0,0
"rất tệ và rất xấu,thắt vọng quá",1,0,0,0
"lúc thanh toán thấy có hiển thị tặng bàn chải điện 1 tặng 1 , nhưng lúc giao không thấy có . cảm giác rất rồ tệ vì mình thích cái kia hơn",1,0,0,0
Mình mua áo cánh dơi sao lại ship áo chui,0,0,1,0
"không chat được với cửa sản phẩm? mình mua sản phẩm nhưng không tìm thấy bông lau thay thế, cửa sản phẩm gửi link giúp mình nha, tks",0,1,0,0
"mới mua từ tháng 4/2023 đến cuối tháng 10 thì hỏng, tốc độ nước mạnh rất tốt mỗi tội không bền. 700k mac dùng đx có 6 tháng hơn tý tính ra hơn 100k 1 tháng. như đi thuê ý",1,0,0,0
"tốc độ quá thấp so với thông tin trên sản phẩm, không thể check thông tin trên kingston ssd manager, đóng hàng sơ sài",0,0,0,1
không ra gì không ra gì chất lượng kém chất lượng,1,0,0,0
