content,Quality,Service,Shipping,Packing
"mua một chiếc áo đen, một chiếc áo trắng, áo đen thì nhìn chung được, chỉ có ở phần cổ đường chỉ may rất ẩu, nhưng chiếc áo trắng thì quá tệ, may ẩu và nhưng bẩn, vải nhưng bị giản như đồ cũ vậy, mua 2 cái đều size l nhưng mang ra đo thì cái áo trắng lại lớn hơn cái áo đen, không hiểu nổi. cửa sản phẩm bán đồ kém chất lượng!",1,0,0,0
"mối may ngay nách kéo ngược về đằng sau ngay nách dư cả khúc , không mặc được",1,0,0,0
size nhỏ hơn quảng cáo của cửa sản phẩm,1,0,0,0
áo nhìn tạm ổn tốt tốt. nhưng giặt phai màu kinh khủng. đừng bạn nào giặt cùng quần áo màu trắng.,1,0,0,0
áo rất chật dù đã đặt theo đúng tư vấn của cửa sản phẩm!,1,0,0,0
sản phẩm không giống như trong ảnh,1,0,0,0
"chất lượng kém, mặc một lần xổ lông hết!",1,0,0,0
áo bị lỗi chỉ may bị đứt.,1,0,0,0
"hang bình thường,không được như quảng cáo",1,0,0,0
giao sản phẩm quá lâu đặt sản phẩm nhưng 20 ngày mới được nhận,0,0,1,0
sản phẩm chất lượng quá kém. mới mặc 1 lần nhưng đã rách 5 lỗ li ti rồi,1,0,0,0
"quần màu đen có ống quần không co giãn được mặc khá khó chịu, mới đầu tưởng nhầm size nhưng không phải, ns chung đây chắc là trường hợp hy hữu, mình có mua lần hai thì tốt hết. do lần này lỗi 1 cái nên mình cho 3.5 sao, làm tròn xuống 3 sao",1,0,0,0
"mình mua ba cái l nhưng 1 cái không giãn, 1 cái giãn vừa vừa, 1 cái thì giãn thoải mái. tóm lại là chất lượng không đồng đều. nhưng vẫn khá hài lòng nên lần sau vẫn ủng hộ. mong cửa sản phẩm cải thiện chất lượng lần tới.",1,0,0,0
"mình hiếm khi đánh giá 1 sao, nhưng thật sự y/c của mình với đồ lót khá khắt khe. vải nhuộm không biết có đúng tiêu chuẩn không nhưng thấy có nhiều bông xù ra bám vào người. hi vọng cửa sản phẩm cải tiến chất lượng",1,0,0,0
"sản phẩm không đúng với chất lượng đăng ,chất lượng đường may kém",1,0,0,0
mua tới 2xl rồi nhưng vẫn chật không size quần lót kiểu gì. cao 1.68 nặng 77kg,1,0,0,0
"nhiều sợi nhỏ li ti, giá cao so với chất vải. cùng giá thì sẽ chọn được chất lượng tốt hơn.",1,0,0,0
"toàn đồ rách, quá thất vọng",1,0,0,0
sản phẩm rất giống sản phẩm chợ nhưng giá thì mắc. chất liệu vải khá là dỡ. đường chỉ thì tè le. áo may không đồng điều. trong các siêu thị vẫn có chất lượng tốt hơn nhiều và giá giá giá rẻ hơn ít nhất là 20k cho một cặp 10k cho một cái và vẫn là sản phẩm sản xuất tại việt nam.,1,0,0,0
dùng thời gian sẽ hỏng màu ngả màu nên chọn màu tối,1,0,0,0
"chất liệu ít cotton hơn so với ghi trên áo, mặc cảm thấy nóng hơn so với loại có cùng hàm lượng cotton mua trong siêu thị !",1,0,0,0
"chất vải tốt, mịn, mặc ấm nhưng áo rất nhỏ. mình m67, nặng 57kg, mặc size mình bị chật lỗ vai, áo dài quá thắt lưng khoảng 5cm. size mình chỉ vừa với đội dưới 1m55, 50kg",1,0,0,0
mặc dù đặt xxl nhưng vẫn không vừa. áo rất chậc. mình 1m74 74kg. không sử dụng được. tôi muốn trả lại sản phẩm. nhãn mác nhưng nguyên.,1,0,0,0
"áo size bé chiều ngang so với mô tả. mình 1m70, nặng 73kg nhưng mặc vô chật, hơi khó chịu. nhưng nâng size thì lại dài thấy ghê nên thôi ráng nông ra.",1,0,0,0
áo size không đều. cỡ to nhất nhưng 1 cái vừa 1 cái chật nách,1,0,0,0
"áo rất dày và bí, đợi mùa đông mua mặc thì nhưng được",1,0,0,0
"sản phẩm bình thường, nóng, không trơn",1,0,0,0
"2 cái thì cái màu đen tốt, cái màu ghi giặt xong co ngắn lại không sử dụng được.",1,0,0,0
chun quần cứng như dây rừng,1,0,0,0
cảm thấy không bền lắm. mới dùng 1 thời gian nhưng thấy đau bắp hay do cỡ nhỏ nhỉ. nói chung hơi bực. cọ háng,1,0,0,0
"không hiểu sao trong 4 cái quần thì cái quần màu xám trắng cùng size xl nhưng thực tế thì mình mang lại nhỏ hơn 3 cái nhưng lại và không có độ co dãn như 3 màu nhưng lại. thực tế là bị chật so với size và mình mang không vừa, 3 cái nhưng lại cùng size xl và độ co dãn cũng tốt hơn. hy vọng cửa sản phẩm xem lại vấn đề này!",1,0,0,0
chất lượng kém so với giá,1,0,0,0
"mọi thứ đều tốt, giao sản phẩm nhanh, đóng gói tốt, nhưng ống quần không có dài như hình đại diện đâu ạ. chót mua thì mặc thôi ạ",1,0,0,0
"cửa sản phẩm giao nhanh tuy nhiên mua size mình cho cháu nhưng có đến 2 cái đo bằng size l lúc trước mua chưa dùng,hic !",1,0,0,0
sản phẩm kém cho lắm,1,0,0,0
"cảm ơn tiki đã giao sản phẩm rất nhanh về chất lượng sản phẩm thì quần khá là bí, chịu không nổi, chắc phải vứt đi thôi, hoặc ai thích mình tặng lại cho",1,0,0,0
"mình mua size lớn nhất nhưng mặc không vừa, bình thường nếu mua amazon hoặc có thương hiệu của vietnam thì vừa, nhưng sản phẩm này thiếu size. mọi người size lớn 75kg như mình mua coi chừng mặc không vừa",1,0,0,0
quần co dãn kém.chất liệu vải không xịn.,1,0,0,0
"quần vải linon, vợ mua về, mình bảo vợ mua phải quần đểu rồi vợ bực quá vứt thùng rác luôn. quần lót gì xối nước vào trôi như tàu lá chuối, chả thấm hút tí nào. không mặc được.",1,0,0,0
phần lưng vừa vặn nhưng phần đáy không ôm làm con kiu nó nhổng lên.,1,0,0,0
mặc vào rách mẹ rồi vải gì nhưng tào lao,1,0,0,0
sản phẩm giống hình nhưng chất lượng vải hơi mỏng xù tệ .,1,0,0,0
"có cái chất thun tốt có cái thì giãn quá, nói chung tiền nào của nấy",1,0,0,0
chất vải vớ vẩn. không giống trong hình,1,0,0,0
"quần cũ, để lâu ố vàng luôn, quá thất vọng!",1,0,0,0
"sản phẩm dùng được, ở ngoài không “lung linh” như trong hình mẫu, các hoạ tiết in có cảm giác nhăn nhăn như sắp rơi ra.",1,0,0,0
sản phẩm mã chất lượng quá tồi,1,0,0,0
sản phẩm chất lượng thấp lắm không ưng,1,0,0,0
bình thường kg có gì đẹp. kg hài lòng,1,0,0,0
"mua về bận được 3 lần đã bị bung chỉ ở nách một đường dài ,cảm thấy thật là khó chịu và bực bội",1,0,0,0
áo tạm ổn tốt. thực ra không mượt như trong hình.,1,0,0,0
"đảo, không đúng hình sản phẩm",1,0,0,0
"sản phẩm thun ít co giãn, mặc không thoải mái với xxl. không có túi zip như quảng cáo. hay mình 79kg size xxxl mới vừa!",1,0,0,0
"sản phẩm không tôt, không giống hình",1,0,0,0
sản phẩm không giống mô tả. quần su đúc sao lại thiết kế kiểu vải lưới? không giống ảnh mô tả,1,0,0,0
sử dụng 1 lần và giặt dùng lại lần thứ 2 thì dây chun đã bị đứt ! hy vọng cửa sản phẩm đảm bảo đươc nguồn sản phẩm và chất lượng.,1,0,0,0
"không hài lòng vs chất liệu nylon. nhưng đóng gói đẹp, cẩn thận nên mình đánh giá 3",1,0,0,0
"mua 2 sản phẩm cùng size, khác màu. nhận sản phẩm bốc ra 1 cái để thử, thấy tốt vì nhãn ghi size như vậy. zè đâu cùng size nhưng cái to cái nhỏ. sản phẩm áo khoác nếu ai có số đo, cân nặng 3xl thì lấy thêm 1 số nữa nhá.",1,0,0,0
"vải chất lượng tương đối mát cho mùa hè, tuy nhiên khóa quần 2 bên chất lượng rất tệ, dùng được 1 lần kéo ra kéo vào là bị hỏng luôn. nếu không cần khóa thì mua cũng được, nếu cần túi kéo khóa đựng đồ thì không nên mua.",1,0,0,0
"chất liệu vải thì đủ tốt với mùa hè, nhưng chất lượng khóa rất kém. mới dùng 1,2 lần đã hỏng khóa rồi, cả 2 bên khóa đều hỏng. nếu xác định sử dụng quần không cần khóa thì okay. nếu muốn có khóa thì nên mua quần khác.",1,0,0,0
"nhìn ở ngoài 59k nhưng vào sản phẩm giá mắc hơn nhiều. quần chất vải thô ráp mặc nóng, chỉ thưa nhiều, dây kéo dỏm. không xứng đáng 1 sao",1,0,0,0
"túi quá tệ, bỏ điện thoại vào 2 túi thì rớt cả 2. may là không vỡ màn đấy nhé",1,0,0,0
nhanh giơ quá nhen người bán sản phẩm,1,0,0,0
"quần may ẩu tả, chỉ bung hết phần đáy, quần ra màu quá nhiều, dây kéo vừa kéo đã hỏng.",1,0,0,0
"túi quần quá nhỏ bỏ không vừa điện thoại iphone, vải khô cứng mặc nóng, co giãn có 2 chiều nhưng bảo 4 chiều, lần đầu mua kiểu chấp nhận may rủi thôi,",1,0,0,0
túi hơi xấu.chất vải quần tạm ổn tốt tốt so với giá!,1,0,0,0
sản phẩm tạm ổn tốt được nhưng chỉ may không chắc,1,0,0,0
"túi quần cạn không để được đt , dây kéo rất dễ hỏng",1,0,0,0
không như tưởng tượng.1m7 70kg mặt vào bó như quần bơi.,1,0,0,0
"kích thước chưa an tâm, sản phẩm đẹp.",1,0,0,0
không nên mua vải xấu 2 thân không đồng màu,1,0,0,0
áo dày size nhỏ hơn không chuẩn.,1,0,0,0
chất liệu rất mỏng và dễ nhăn.,1,0,0,0
hơi thất vọng vì không đúng như giới thiệu hơi mỏng,1,0,0,0
giá 100k /ao roi ma hang khong chat luong.,1,0,0,0
"chất lượng bình thường, vải quá mỏng",1,0,0,0
chất vải tạm ổn tốt được quần size không đồng đều mua 2 quần cùng size xl một cái tạm ổn tốt được một cái nhỏ tí chỉ vừa với lứa tuổi học sinh thật sự không hài lòng chút nào,1,0,0,0
size quá nhỏ đã chọn tăng 1 size rồi nhưng nhưng không vừa,1,0,0,0
quần bị thủng lỗ chắc không có lần sau,1,0,0,0
"quần đường may xấu, cẩu thả. mua 3 cái, một cái đường may sụt chỉ, không được ưng ý.",1,0,0,0
sản phẩm không đồng nhất kích thước trước sau không giống nhau ‘,1,0,0,0
"mua 2 cái màu xanh và xám cùng sizle l, khi nhận được cũng là xanh và xám sile l, vậy nhưng nó lòng nào cửa sản phẩm lại gửi 2 cái 2 chất liệu khác nhau 1 trời 1vực, 1 cái xanh đúng loại, con cái xám là vải như vải nilon pha, thô làm luôn, không giãn nữa.",1,0,0,0
quần đã mua size xl không đúng kiểu dáng va kích co như quảng cáo. thực tế chỉ hơn 1 gang tay,1,0,0,0
sản phẩm không giống như đã mua,1,0,0,0
"sản phẩm quá tệ cheo đầu dê bán thịt , làm ăn thế này mất hết uy tín! áo quá xấu không đúng với hình ảnh.",1,0,0,0
"không đúng chất liệu coton 100 . trước đây thì đúng, giờ mua lại thì tào lao",1,0,0,0
không đúng như mô tả là coton 100,1,0,0,0
"mình có mua 2 cái màu ghi + 2 cái màu xanh. 2 cái màu ghi thì lại mặc vừa khá là thoải mái, trong khi cái màu xanh thì lại chật. thử độ co giãn thì màu xanh co giãn kém bằng màu ghi. trong khi 2 màu cùng 1 size l. khá là khó hiểu",1,0,0,0
"sản phẩm cao cấp đây. phản ánh thì khách phải gửi mã đơn,đóng gói sản phẩm gửi lại cho cửa sản phẩm mới được đổi. phải trả 33k giao sản phẩm nữa.",0,1,0,0
chất lượng kém chất lượng không như quảng cáo đã mô tả,1,0,0,0
"chờ 5 ngày, suýt bị huỷ đơn. sản phẩm tạm ổn tốt",0,0,1,0
chất liệu kém lắm hơi buồn,1,0,0,0
không phải là vải sợi tre,1,0,0,0
"chất liệu mát, nhưng miếng thun hơi nhỏ, kiểu dáng hơi nữ tín xíu",1,0,0,0
giá tiền không phù hợp với chất lượng,1,0,0,0
rất xấu và tệ vải cũng kém dùng chưa đầy 1 tháng là bị rách,1,0,0,0
sản phẩm không tới tay người nhận,0,0,1,0
sản phẩm không đúng so với hình ảnh,1,0,0,0
"size quá chật dù đã đặt max size, trông chật hơn nhiều so với trong hình. bạn tôi 50kg mặc cũng thấy chật",1,0,0,0
"lỗi đường may,với vải không dày dặn đâu ạ",1,0,0,0
chất liệu vải mỏng không như qc.,1,0,0,0
xấu mẫu không giống hình quảng cáo!,1,0,0,0
áo mỏng quá không được ưng ý cho lắm,1,0,0,0
mới có giặt nước đầu tiên nhưng nó thế này thì cửa sản phẩm vui lòng cho tôi biết là tôi nên đánh giá như thế nào đây?,1,0,0,0
đã đổi lại nhưng vẫn hơi bo .không biết sai như nào nhưng xl rồi nhưng.nhưng thôi đổi nhiều lần cũng ngại. ngoại cỡ rồi nhưng. không biêt sai dựa vào chỉ số thế nào. the bảng thì rất rộng rồi .nhưng tôi vẫn thấy bo.,1,0,0,0
"đường chỉ không chắc chắn, có vết rách dưới nách",1,0,0,0
sản phẩm không đúng như mẫu mã,1,0,0,0
tạm ổn tốt được kết cấu vải và các điểm kèm theo chưa tốt lắm .sứt cả quai vai áo,1,0,0,0
"không đúng như hình. áo này đơn giản, nhưng cũng tạm ổn tốt",1,0,0,0
tiki giao nhanh nhưng sản phẩm không giống như hình quảng cáo đặt lớn hơn 1 size nhưng vẫn bị chật,1,0,0,0
áo không đúng như quảng cáo cho 1 sao mong cửa sản phẩm xem lại,1,0,0,0
xấu quá không như quảng cáo.,1,0,0,0
"vải không đạt chất lượng , giá áo vạy giá cao",1,0,0,0
"áo đẹp, chỉ thừa nhiều. tiki đóng góp đẹp. nhân viên giao sản phẩm thân thiện",1,0,0,0
chỉ mấy kém dễ bục. mới mặc đã rách nách,1,0,0,0
chất lượng xấu không như hình.thất vọng quá.lần sau chừa,1,0,0,0
"áo không đẹp như qc , giá vậy cao",1,0,0,0
"mua 2 cái.màu đỏ thì giống như hình,màu xanh thì khác hình ==> màu đỏ ưng ,màu xanh chưa ưng",1,0,0,0
không phù hợp khi mua qua mạng chặt quá.,1,0,0,0
"áo lỗi túi trong không may,",1,0,0,0
cũng được khác so với ảnh nhưng nhưng chấp nhận được,1,0,0,0
áo quá rộng nhưng áo không có nhãn mác gì cả chán,1,0,0,0
nhìn màu như photoshop z ở ngoài nhìn chả ưng ý chút nào.,1,0,0,0
không giống hình. không có cầu vai. túi áo dây kéo. không giống,1,0,0,0
phù hợp vs giá tiền. mới nhìn như áo mặc trái,1,0,0,0
không giống với. sản phẩm đã đặc,1,0,0,0
"thông tin sản phẩm xuất xứ vn, nhưng lại là quần của trung quốc. giá 128 ndt, toàn chữ tàu. quẩn xem ra tốt, nhưng không phải là cái mình mong muốn.",1,0,0,0
ghi sản phẩm vietnam nhưng xuất xứ trung quốc người tieu dung,1,0,0,0
"tệ và không chất lượng, cần cải thiện",1,0,0,0
với giá này quần mỏng quá,1,0,0,0
"màu sắc không như mong đợi , hình ảnh chỉ mang tính chất minh họa",1,0,0,0
sản phẩm đặt từ ngày 20 nhưng hơn tuần chưa thấy giao tới nơi ! mình rất khó chịu,0,0,1,0
áo size không chính xác ghi là xl nhưng 1m75 nặng 75kg mặc rất chật,1,0,0,0
không có size lớn đưa size mình . khi mua không có chọn size,1,0,0,0
"vải không co giản, và lỗi áo khi mặc",1,0,0,0
"so với quần mình đang dùng size xl, sản phẩm đặt cũng là size xl nhưng nhỏ hơn và ống quần ngắn hơn, gây bất tiện khi ngồi. quần cũng không ôm vào cơ thể, lưng quần rất lỏng, không biết sản phẩm có lỗi gì không?",1,0,0,0
sản phẩm không như quảng cáo xong lại nhưng bị một chiêc rách nữa bực mình không chịu được,1,0,0,0
sản phẩm nhận chưa mặc đã thấy rạn chỉ. không giống hình.,1,0,0,0
vải xù lông không thể sử lý và mang mặc được. đụng vào đen sang vật khác.,1,0,0,0
không muốn trả lại thôi.để làm dẻ lau,1,0,0,0
áo chất liệu nóng.vải kém chất lượng,1,0,0,0
"mẫu đẹp, nhưng đường chỉ dễ rách.",1,0,0,0
"mua size l thì về mặc rộng thùng thình, tìm chán chê chẳng thấy size ghi ở đâu.",1,0,0,0
"thất vọng về chất lượng, không như ý muốn",1,0,0,0
may cẩu thả. túi áo chưa dùng đã thủng do may chưa hết,1,0,0,0
sản phẩm chưa oke cho lắm trong tần giá thế cx tốt,1,0,0,0
"không thích, không đúng so với ảnh quảng cáo",1,0,0,0
không hài lòng về phong cách bán sản phẩm,0,1,0,0
đẹp hơn mong đợi mức giá phù hợp nên mua,1,0,0,0
áo hơi rộng với lại hơi cứng,1,0,0,0
kém lắm thường không đẹp như ảnh,1,0,0,0
sản phẩm khi nhân không được giống so với ảnh,1,0,0,0
hơi trật không đúng số chuẩn,1,0,0,0
áo bị sứt chỉ đường may kém,1,0,0,0
"sau lưng bị ố vàng + form rất xấu nha các b. mua size mình nhưng chắc dành cho mấy đứa 70kg. với lại các bạn không nên mua cái đồ gì nhưng bán theo cặp như vầy. mua chỗ nào nhưng bán 1 cái, tốt rồi mua tiếp.",1,0,0,0
"chất liệu hơi cứng, chưa được mềm mại. áo kiểu ôm sát",1,0,0,0
"chất lượng áo tốt, bán lẻ 129k/áo nhưng cửa sản phẩm ghép 2 áo vào 1 đơn. mặc hơi dặm cổ.",1,0,0,0
màu và áo không giống vs sản phẩm đăng bán. thật sự thất vọng,1,0,0,0
"chất lượng, nhưng cở size chưa lớn lắm.",1,0,0,0
"chất liệu áo thì được, tuy nhiên dây kéo khoá thì thực sự là vấn đề. chất lượng dây khoá kéo rất thấp, bị cong ghẹo và rất khó kéo.",1,0,0,0
trông không giống hình ảnh,1,0,0,0
"áo không phải vải kaki như quảng cáo, dây kéo dính, kéo rất khó",1,0,0,0
sản phẩm nhỏ so với người dùng,1,0,0,0
chất liệu thì tạm ổn tốt được. màu sắc không giống với miêu tả.,1,0,0,0
"chất lượng quá kém, sản phẩm quá nhiều lỗi !",1,0,0,0
"tam được, chất liệu vải không như mong muốn",1,0,0,0
chất liệu vải không đẹp giống hình,1,0,0,0
chất vải cũ và nhem nhuốc,1,0,0,0
"sản phẩm không đúng theo chất lượng và không đúng tiêu chuẩn bigsize cho người 115 kg. quần đứa bé 12 tuổi mặc vừa, người trưởng thành nhưng không mặc vừa. hình ảnh sản phẩm khác xa hình trên cửa sản phẩm. vậy làm sao đây",1,0,0,0
"size không đúng chuẩn, vải mỏng",1,0,0,0
size quần thực tế nhỏ hơn so với tiêu chuẩn. xl nhưng chỉ tầm cỡ l là cùng ai có body chuẩn như người mẫu hoạ may mới mặc được theo cách miêu ta của cửa sản phẩm mình mua 6xl miêu tả 115kg mặc được. nhưng thật tế 80-70 kg mới mặc thoái mái. trên nữa mặc rất chật.,1,0,0,0
"bận đúng 1 lần rách 1 túi, giặt 1 lần rách 2 túi. đỗ lông. hành quá tệ",1,0,0,0
không giống hình vậy cửa sản phẩm. xem cẩn thận trước kia giao chớ,1,0,0,0
"quá xấu, quần may như thế nhưng cũng bán.",1,0,0,0
hủy đơn sản phẩm nhưng vẫn gửi bọn mày,0,0,1,0
"mình 60kg nhưng mua size 2xl từ 55 - 65kg , nhưng chật cứng,mặc vào đau .lắm.",1,0,0,0
quần thun tốt nhưng đường may chưa đẹp!,1,0,0,0
vải không được thoáng mát mặc sẽ bí,1,0,0,0
"mình mua quần cho con ở 3 cửa sản phẩm khác nhau trên tiki, chỉ có cửa sản phẩm này ghi số kg dành cho size l nhưng không dùng được, mong cửa sản phẩm ghi đúng số kg để người mua về nhưng dùng được.",1,0,0,0
chất vải không quá tốt. size xl nhưng hơi nhỏ so với sản phẩm cùng loại. nói chung tương đương hoặc không bằng sản phẩm chợ.,1,0,0,0
bình thường tốt tốt tốt tốt tốt,1,0,0,0
kém chất lượng không như ảnh chụp,1,0,0,0
không được như hình chụp. tạm ổn tốt được,1,0,0,0
"dùng tạm ổn tốt được, chất vải không được mịn , hình in sơn trên vải không mịn",1,0,0,0
chất vải bình thường kém lắm. mặc khá nóng và giữ mồ hôi,1,0,0,0
đồ hoàn toàn không giống hình mẫu,1,0,0,0
xem lại hình ảnh sản phẩm quảng cáo với hình ảnh thực tế,1,0,0,0
chất lượng tuyệt vời rất tiếc không phải cổ chữ u như quảng cáo,1,0,0,0
cửa sản phẩm treo đầu dê bán thịt .,1,0,0,0
mẫu mã không đúng như quảng cáo.,1,0,0,0
đặt sản phẩm 1 kiểu . gửi sản phẩm 1 kiểu. chán cho cai cửa sản phẩm,1,0,0,0
"sản phẩm không giống với quảng cáo, áo xấu quá",1,0,0,0
áo kg như hình cửa sản phẩm không quy tính tạm ổn tốt biệt cửa sản phẩm,1,0,0,0
treo đầu dê bán thịt . áo không giống ảnh 1 tí nào.,1,0,0,0
như shittt. chất vải xấu mặc vào xong không cởi ra được,1,0,0,0
"sản phẩm cực kì kém chất lượng,",1,0,0,0
chất liệu vải cực kỳ thô và nóng,1,0,0,0
