content,Quality,Service,Shipping,Packing
mẫu mã khác với trên hình. nhưng hình như hết hạn rồi hay sao á,1,1,1,1
"chất kem mình thấy lướt trên da không được êm cho lắm, dù là da hhtd nhưng em này cấp ẩm không đủ cho mình dùng trời nắng nóng có lẽ hợp hơn chứ mùa lạnh không đủ đô, dù sao mình cũng mua dùng thử chắc sẽ không mua lại. trừ 2 sao vì tiki giao sản phẩm trễ 2 tháng nhé may là gói sản phẩm nhưng nguyên vẹn :",0,0,0,0
"nha mọi ng,nhìn ngoại quan là biết sản phẩm nhà làm. đổi trả tiki khó lắm mọi ng ơi",1,1,1,1
sản phẩm không nguyên tem. hộp đã bị bóc,1,1,1,1
"mình đã mua hada ở cả và tiki nhưng cách gói sản phẩm của hada ở cực kì chắc chắn chứ không như tiki. chỉ gói thùng giấy bên ngoài khi nhận thì muốn nát hết cả ra, sản phẩm thì méo hộp xiên xọ nhưng sản phẩm ở trong thì đầy bụi. sản phẩm tặng thì đặt 3 sản phẩm tặng 3 bình nhưng thật mệt mỏi thay 3 bình một màu :",0,0,0,0
cửa sản phẩm bán kem. nhưng đóng gói gì không có bọc lại ngoài cái hộp giấy đựng 2hop kem. nhận kem ma không biết là kem gia hay thiết nữa.mat lòng tin qua.hop thì móp méo.chua khui sản phẩm nhưng nhìn vô thấy cái hộp kem luôn.bo tay thật,1,1,1,1
"sản phẩm mình đã dùng rất lâu rồi nên không có gì để nói về chất lượng. tuy nhiên lần này thật sự thất vọng về thời gian giao sản phẩm của tiki. mình đặt sản phẩm nhưng tận 11 ngày sau mới nhận được sản phẩm, trong khi bình thường 3 ngày có",0,0,0,0
"bôi lần đầu tiên da bị dị ứng sưng và nổi mẫn đỏ, các bạn nên tìm hiểu kĩ khi mua",1,1,1,1
"cửa sản phẩm giao sản phẩm nhanh, gói cẩn thận, kem bôi thấm nhanh không bết. mới dùng nên cũng chưa biết hiệu quả thế nào",1,1,1,1
"không có quà tặng, rất thất vọng",1,1,1,1
"mình đã nhận được sản phẩm, thấy cửa sản phẩm ghi được tặng kèm túi tote nhưng không thấy sản phẩm tặng kèm.",0,0,0,0
mình đã mua đơn sản phẩm trên 199k 278k nhưng không được tặng sét mini,0,0,0,0
"đã nhận sản phẩm, nhưng không có tem dán bảo vệ hộp kem sản phẩm. nhờ cửa sản phẩm xem lại sản phẩm kem đã bị vơi đi .",1,1,1,1
không có quà tặng như quảng cáo. làm ăn như này kém,1,1,1,1
"sản phẩm của tiki trading thì mình luôn tin tưởng. nhưng không hài lòng nhân viên giao sản phẩm, quên gói sản phẩm của mình, hứa hẹn hôm sau giao lại cuối cùng lại để quá hạn rồi tự trả sản phẩm",0,0,0,0
đậm chất mùi mỹ phẩm.chất kem đặc khó thấm vào da.mới dùng 1ng nên chưa bt hiệu quả,0,0,0,0
"mới thoa kem, thấy kem thấm nhanh, lên tong nhẹ nhưng mùi mình không thích lắm. dùng thời gian nữa mới biết được sự thay đổi",0,0,0,0
"kem thoa cứ rít,không mềm mại,nên thoa lên không massa mặt được.nhanh thấm nhanh khô.",0,0,0,0
"giao sản phẩm quá tệ, có ghi hành dễ vỡ mak vẫn vậy",1,1,1,1
sử dụng 2ngày cảm giác ngứa va da nổi mụn nhỏ liti.có phải da e không hợp ai sài rồi cho e ý kiến đi ạ,1,1,1,1
"trong quảng cáo ghi là tặng kèm chiếc túi vải,cuối cùng chỉ có trơ trọi hộp kem thôi!thất vọng rồi nhen tiki!",1,1,1,1
"xài 1 tháng rồi chưa thấy kết quả gì hết, nhưng mùi kem rất hôi nhé bôi lên mặt ngửi mắc ói chịu không nổi nên thôi ngưng luôn",1,1,1,1
mình dùng đến ngày thứ 2 da ngứa và bong tróc.nổi đốm quanh vùng miệng,1,1,1,1
kem dùng được phù hợp với giá tiền,1,1,1,1
"đầu tiên về phần vỏ rất chắc chắn không thể trừ điểm được. nhưng điều mình quan tâm nhất về chất lượng thì em này làm mình không hài lòng. mùi rất kì, mình ngửi như mùi đất sét. bôi nhiều lớp lên sẽ ra màu hồng cánh sen rất dìm nếu không tẩy da chết . chất son giống son gió nhưng chậm hơn.để tầm 1-2h môi bắt đầu hồng choét lên trông rất sợ. hình ảnh dưới đây là môi mình sau khi tẩy da chết và bôi lớp mỏng lên trông không quá đáng sợ nhưng 1 tgian sau lên màu không được đẹp nếu như muốn mua thì bạn chỉ nên bôi ở nhà nếu không sẽ không kiểm soát được màu son. son này rất lì luôn ấy. trời càng lạnh nó lên màu càng nhanh. màu mình mua là cam san hô. hi vọng nếu như cải thiện màu son này nhà sản xuất sẽ cho thêm nhiều đỏ hơn là hồng",1,1,1,1
"nếu bạn muốn dưỡng môi thì mua loại không màu không mùi,loại này vừa dưỡng vừa có màu,màu hồng tự nhiên.thoa đi đâu môi hồng tự nhiên nhưng nếu có ý mua một loại dưỡng chống thâm môi thì bạn hãy lựa chọn thương hiệu khác,cái này là son có lên màu hồng nha.",0,0,0,0
"đơn sản phẩm bị giao thiếu 1sp.mùa dịch, cửa sản phẩm cẩn thận",1,1,1,1
tạm ổn tốt được son hơi dính vào vỏ,0,0,0,0
thoa lên môi là có màu liền nhưng không thấy hiệu quả. thâm vẫn nhưng,0,0,0,0
sản phẩm son hơi bị rích khi sơn môi.khó sử dụng màu son không giống như miêu tả trên hình,0,0,0,0
đánh 1 hồi vẫn bị khô môi và cảm thấy nhưng nghiêm trọng hơn khi chưa dùng,1,1,1,1
đang trong thời gian sử dụng nên chưa đánh giá cụ thể được.nhưng giao sản phẩm khá nhanh.,0,0,0,0
tôi chưa nhận được sản phẩm . sao đánh giá như thế nào. tôi không hiểu,0,0,0,0
không hiệu quả lắm. mụn thâm vẫn nhiều dù xải thêm gel trị mụn,0,0,0,0
"dung dịch tạo bọt tốt. tuy nhiên, da không hợp với salicylic acid bị viêm hoài không có đỡ nên sẽ không mua lại.",0,0,0,0
hình thức thì tốt nhưng không thấy tác dụng lắm,1,1,1,1
"ph quá cao, không nên dùng, ai đang dùng thì nên bỏ đi, hư da đấy",1,1,1,1
về bản thân mình dùng sản phẩm này không thấy hiệu quả lắm!,1,1,1,1
"sản phẩm đi quá chậm, tiki nên coi lại cách vận chuyển đơn",1,1,1,1
tiki bị bên shipper làm mất uy tín. tôi chưa nhận được sản phẩm nhưng tiki đã xác nhận là đã xác nhận giao sản phẩm mã 647589123. tôi chờ mãi nhưng cái tay shipper số điện thoại cho tôi chờ mỏi luôn,1,1,1,1
bì to nhưng lõi có xíu.không đủ dùng lâu,0,0,0,0
"tạm ổn tốt được à, sản phẩm dùng có mùi nồng nhưng với mức giá này như v là 1 chất lượng tốt r",0,0,0,0
đánh giá không tính điểm không có túi quà tặng khi mua 2 sản phẩm,1,1,1,1
có hiệu quả trị gàu tốt nhưng lại làm khô tóc và tôi cũng đang nghi ngờ sản phẩm vừa trị gàu vừa có các thành phần hoá học khác kích thích gàu phát triển trở lại nhanh hơn nên dùng thường xuyên thì tóc sẽ khô nhưng ngưng thì gàu lại xuất hiện nhiều hơn cả trước khi chưa từng dùng qua sản phẩm.,0,0,0,0
"mình ngội sang ngày thứ ba vẫn thấy gầu nhé , chắc phải duy trì đều đặn nnhư các loại dầu gội thông thường .",0,0,0,0
sản phẩm giao nhanh nhưng giao thiếu quà tặng kèm như đơn sản phẩm lúc đặt sản phẩm,0,0,0,0
"không biết mng sao chứ bản thân mình thấy srm này mang tiếng kiểm soát nhờn nhưng càng dùng thì dầu da mặt của mình lại ra càng nhiều, ngăn mụn nhưng dùng xong một thời gian mụn mọc nhiều hơn. có thể là do mình không hợp :d",1,1,1,1
khi sử dụng làm bị gát mặt đỏ mẫn đỏ lên,1,1,1,1
"lúc đầu thì rất tốt, nhưng càng về sau thì càng nhiều mụn.",1,1,1,1
"chưa đạt hiệu quả cao, cần cải thiện thêm nữa",1,1,1,1
e đặt sản phẩm cũng được mấy hôm rồi nhưng vẫn ở trạng thái đóng gói xong sẵn sàng vận chuyển . mấy hôm rồi nhưng cửa sản phẩm vẫn chưa gửi sản phẩm cho e ạ . mong cửa sản phẩm gửi sớm nhất có thể giúp e .,0,0,0,0
da dầu không thích hợp để sử dụng,1,1,1,1
"xài tốt, giá hợp lý. cho 3 sao",0,0,0,0
sản phẩm giao đủ nhưng mình nhấn mua sản phẩm không thấy hiện sản phẩm tặng như hình. mình nghĩ sản phẩm tặng sẽ bỏ kèm theo đến khi nhận sản phẩm thì không thấy quà tặng. buồn lắm luôn nhưng tiki trading lại không hỗ trợ chat với nhà bán mình mua tận 2 chai nhưng không có quà,1,1,1,1
"chai sữa tắm mới khui ra là mình mở ra xem nhưng nhưng bị vơi nhưng một nửa ak. cái cửa sản phẩm này chắc lấy nửa nhưng lại đổ vào chai khác bán tiếp , 1 chai đầy nhưng chia làm 2 bán được hai lần gian thương . không bao giờ mua lại cửa sản phẩm này nữa",1,1,1,1
"ghi qua tu 199k tro lên có tặng sữa tắm nhỏ. mình mua 2 chai, cũng 250k, vậy nhưng không tặng gì. cửa sản phẩm kiểm tra lại giúp",0,0,0,0
"giao sản phẩm siêu chậm, đặt sản phẩm 22/9 hẹn giao 11/10 . đến ngày hẹn không thấy giao hỏi thì tiki trả lời do đơn sản phẩm đặt trong thờ iđiểm dịch, không xử lý kịp. không đồng tình với tiki. trước giờ vẫn rất tin tưởng tiki trading, với cái đơn sản phẩm này thì rất thất vọng. mong tiki xem lại cách làm. nhận sản phẩm 13/10 sau khi mất hơn 3000 tiền điện thoại khiếu nại mới giao.",1,1,1,1
báo có quà tặng kèm nhưng không có. mua trên 159k nhưng không gửi 2 món quà tặng kèm. dịch vụ quá tệ.,1,1,1,1
tuần rồi mình có đặt mua sản phẩm này. tuy nhiên lúc mở ra sử dụng thì cảm thấy có gì đó kém vì màu sắc nước sữa tắm thấy quá màu mè. vì trước giờ mình xài lifebuoy không có sản phẩm nào màu như vậy. trong hình bên phải là đồ tiki giả và bên trái là mình ra ngoài phẩmcity mua. nếu để ý thì tem phía trước cũng khác nhau dòng chữ detox siêu bụi mịn. mình mong nhận được sự hỗ trợ từ phía tiki,1,1,1,1
đây là lần thứ 2 tiki không giao sản phẩm khuyến mãi theo chương trình.,1,1,1,1
mình thấy tiêu đề và mô tả có tặng kèm 1 chai sữa tắm cám gạo nhưng khi nhận sản phẩm không có chỉ có 1 chai,1,1,1,1
"dù trên sph có dán tem sản phẩm dễ vỡ nhưng khi nhận sản phẩm thì thấy hộp bị bóp méo, dị dạng, rất xấu luôn! mình đặt tiki now, thấy ghi là giao sản phẩm trước 11h59ph am 30.6 nhưng đến 5.7 mới nhận được cuộc gọi giao sản phẩm của anh shipper",1,1,1,1
không có sản phẩm quà tặng như trên tiêu đề,1,1,1,1
đăng có quà tặng nhưng mình khg nhận được?,1,1,1,1
"hộp bị rách, móp méo. sao không thấy quà tặng?",1,1,1,1
"tiki giao nhanh và đúng giờ cho mình. tuy nhiên mặt sản phẩm này khá dễ bị leak, vậy nhưng bên bán sản phẩm bọc khá lỏng lẻo, 1 lớp nilon bên ngoài chai nên là bị đổ ra ngoài 1 ít. mình từng mua chỗ khác thấy người ta có dán băng dính vào cổ chai đó, có thể tham khảo để khắc phục.",0,0,0,0
"cửa sản phẩm ơi, mình đã nhận sản phẩm nhưng không có quà tặng ah, cửa sản phẩm check dùm mình nhé",0,0,0,0
"buồn về khâu đóng gói lắm. mình cảm thấy sữa tắm trong chai cứ lưng lưng như ai đã chiết ra rồi ấy, không được đầy. hơi thất vọng.",0,0,0,0
"sản phẩm hoá tốt. nhưng không thích cách làm việc và giao sản phẩm của tiki quá chậm trễ, trả lời khiếu nại quá cứng nhắc không hỗ trợ khách sản phẩm toàn auto trả lời, rất không hài lòng",1,1,1,1
không hề có sản phẩm tặng kèm,1,1,1,1
mình mua hương matcha khổ qua. mùi giống xà bông rửa chén quá ạ :,0,0,0,0
bọc không cẩn thận. bị bể nên sữa tắm trắng đầy ra ngoài. đây là ảnh chụp buổi tối nên nhìn không rõ. chắc không có lần thứ hai.,1,1,1,1
mình vừa nhận được sản phẩm tiki now và hoàn toàn chưa sử dụng nhưng mình phát hiện thấy khoảng 1/4 chai bị rỗng. không biết do nhà sản xuất hay do bị ai đó lấy bớt ra. nút vặn của chai mở rất dễ vì vậy việc lấy ra không hề khó khăn. cũng có thể cổ chai bị vặn ra trước khi đến tay khách sản phẩm nên mới có hiện tượng dầu bên trong dính vào cổ lọ. đề nghỉ tiki và nhà sản xuất xác minh do nhà sản xuất để khỏng trống đó hay do bị bớt dầu bên trong!,0,0,0,0
không thấy sản phẩm tặng kèm ạ? cửa sản phẩm kiếm tra giúp lại,1,1,1,1
chất lượng và dịch vụ giao sản phẩm nhanh.nhưng thiếu quà tặng nên hơi thất vọng,0,0,0,0
sao không có quà tặng vậy cửa sản phẩm? hình ảnh có quà nhưng,0,0,0,0
"dnay tiki đóng gói chán quá. sản phẩm chất lỏng nhưng quấn mỗi nilon vậy chảy ra ngoài là tất yếu. mua 23 chai làm quà tặng nhưng tách 2 đơn. 1 đơn 20 chai, 1 đơn 3 chai chắc do 2 kho khác nhau. tốn thêm mấy chục ngàn giao sản phẩm",0,0,0,0
giá giá rẻ hơn siêu thị 7 ngàn giao nhanh 2h nhưng nhận được sản phẩm như vậy đây. dạo này quá thất vọng về giao sản phẩm bên tiki luôn. thu hồi thì lâu. sản phẩm giao be bét hết cả,1,1,1,1
mua đơn sản phẩm 263k không có quà tặng kèm . trong khi đó giỏ sản phẩm đã thêm deal,1,1,1,1
mình mua 2 sản phẩm của liftboy 205k những không nhận được khuyến mãi kèm theo nhé tiki ơi. như vậy là pr nhưng không có trung thực ạ.,0,0,0,0
không hài lòng vì đã có phiếu giảm giá nhưng không được giảm và không có quà tặng kèm như trong giới thiệu,0,0,0,0
giao thiếu quà tặng cho mình rồi tiki ơi chương trình mua đơn 149k được tặng quà nhưng mình không thấy,1,1,1,1
"hiệu quả hút mụn không bằng mayan care dù giá cao gấp đôi. chỉ được mỗi cái miếng dán siêu mỏng mỏng gấp đôi mayan , nên nếu ai dùng với mục đích bảo vệ mụn để trang điểm thì tốt, nhưng để hút cồi mụn thì không nên vì nó chẳng có tác dụng gì mấy. tiếc là không chụp khi gỡ miếng dán khỏi mụn chỉ dính được rất rất ít dịch mụn rỉ ra, không nhiều và hiệu quả bằng mayan care dù dùng cùng một nốt mụn",1,1,1,1
đóng thiếu sản phẩm không đủ số lượng,1,1,1,1
"mình mua 1 hộp 24 miếng nhưng nhận sản phẩm chỉ có đúng 2 miếng, miệng hộp có dấu hiệu móp méo do bị bóc ra trước đó. mong cửa sản phẩm giải quyết vấn đề. gửi bổ sung số lượng thiếu cho mình nhé. mình không tìm được chỗ chat ib riêng với cửa sản phẩm nên đành nhắn lên đây",1,1,1,1
"trong hộp mở ra được đúng 2 gói nhỏ này, lúc mở ra thì phát hiện giao thiếu",1,1,1,1
"giao lâu do dịch. nhưng sản phẩm móp méo, bật cả seal ra thì không chấp nhận được.",1,1,1,1
"miếng dán không thấy có tác dụng gì, không dính chặt trên da, dán xong tầm 6 7 tiếng sau gỡ thì không thấy hút ra được chút nhân mụn nào",1,1,1,1
"dán không được dính lắm,cũng không che được mụn,mình dùng khoảng 4 tiếng là miếng dán đã có dấu hiệu muốn bong ra",0,0,0,0
chất lượng không như mong muốn lắm!,0,0,0,0
giao nhầm sản phẩm đặt 2 quyển sách sao giao miếng dán mụn.,1,1,1,1
rất tệ .không bao giờ mua nữa chán,1,1,1,1
miếng dán không dính lắm. .,0,0,0,0
"dùng qua some by mi mayan corx rồi thử đến acne mới thấy loại tốn tiền tốn thời gian, sản phẩm vô tích sự.",1,1,1,1
"dùng chán, rất dễ bong, che phụ tạm ổn tốt đươc, không có tác dụng hút mụn, được cái giá giá giá rẻ và cho cái nhíp.",0,0,0,0
"miếng dán mỏng, bám dính tốt nhưng hoàn toàn không hút được mụn gì cả, so với sảm phẩm các hãng khác thì cũng không giá giá rẻ nhưng hút mụn kém hơn. sẽ không mua lại. tiki từ khi đẩy mạnh giao sản phẩm 2h thì giao sản phẩm bình thường chậm hơn hẳn, giao trễ hơn thời gian dự kiến nhưng không thèm thông báo, đợi khách gọi lên hỏi mới báo dời ngày :",1,1,1,1
không công hiệu như tưởng tượng. tạm ổn tốt được,0,0,0,0
"vừa nhận được sản phẩm cách đây 10 phút. chỉ nhận được vỏ hộp, không thấy sản phẩm. mua sản phẩm nhanh 2h, đợi xử lý 48h.",1,1,1,1
"trên ảnh có mẫu mới nhưng, sao không phải mẫu mới nhỉ, buồn ‍",0,0,0,0
mua 1 chai kem rửa mặt kèm.tặng phẩm lun đi giao sản phẩm lắc nhắc làm tui tốn mấy lần tiếp giao sản phẩm,1,1,1,1
hỏng ra chất lượng kém mua về dùng ngứa lắm phí tiền,1,1,1,1
chắc da mình kém quá nên không hop sản phẩm,1,1,1,1
"mua của cửa sản phẩm thành thuận thiên, hôm nay 03/01/2020 nhận sản phẩm chủ quan nên không kiểm tra sản phẩm sản xuất 03/2019, tính đến hôm nay là gần 1 năm cmnr. vậy bán sản phẩm tồn kho, sản phẩm cũ cho người ta dùng à. tính cả phí giao sản phẩm vào thì có giá giá rẻ hơn bao nhiêu đâu. thật là thất vọng cho lần mua này, không lẽ có hộp bcs nhưng đi đổi trả. khuyên mọi người nên mua tiki trading, né thằng thành thuận thiên ra!",1,1,1,1
"mình đặt sản phẩm này chung với 1 loại bcs và gel bôi trơn nữa, toàn đồ nhạy cảm, nhưng bạn giao sản phẩm giao lộn địa chỉ. trong khi khu này địa chỉ rất rõ ràng luôn. bà sản phẩm xóm phải đem đồ tới trả. may phước là không táy máy mở ra xem. bả mở ra xem là tui dẹp tiki qua 1 bên luôn đấy! =.=!",0,0,0,0
"mình rất là không hài lòng với cách đóng gòi sản phẩm. móp méo, và không bao bọc sản phẩmm hộp có dấu hiệu bị khui ra rồi. lần trước mình mua món này bên đóng gói tốt hơn.",1,1,1,1
sản phẩm dể rách không bền,0,0,0,0
giao sản phẩm nhưng chậm hơn với ngày dự kiến,0,0,0,0
mua 2 cây để được nhận quà khi đặt thì chia đơn ra giao cửa sản phẩm treo đầu heo bán thịt hả .mọi người nên cẩn thận với trang bán này,1,1,1,1
nói mua 2 tặng một tao mua 4 có tặng cái gì,1,1,1,1
"giao sản phẩm nhanh, sản phẩm rất tốt",1,1,1,1
"cửa sản phẩm dễ thương, đáng mua nha mọi người",0,0,0,0
"đánh lên môi không lên màu gì hết, được cái vỏ dễ thương",0,0,0,0
"mình nhận sản phẩm nhưng quả thật không ưng nổi sản phẩm lipice.sản phẩm đặt trong bao bì nát, date sản xuất 2018.",1,1,1,1
terrible. giao het date.,1,1,1,1
mùi của em màu hồng mặc dù là trà sữa nhưng mình thấy hơi ghê,1,1,1,1
không thấy tặng sữa rửa mặt như quảng cáo,1,1,1,1
"không như mong đợi , không như mong đợi , không như mong đợi , không như mong đợi ,",1,1,1,1
dịch vụ của tiki không có gì để phàn nàn cả. giấy thấm dầu loại này mỏng và không thấm được nhiều dầu cho lắm. thấy giá giá rẻ với lại nhiều đánh giá tốt nên mua về dùng thử nhưng thấy cũng bình thường chứ kém như mọi người nói.,0,0,0,0
"khó lấy, quá mỏng sd không êm",1,1,1,1
"mình cảm thấy tiếc tiền vì đã mua sản phẩm này , mình cũng hay sài giấy thấm hút dầu trên mặt , nhưng sản phẩm này không thuyết phục được mình , giấy quá mỏng , chất liệu thấm hút không được tốt , tóm lại không bao giờ mua lại lần 2",1,1,1,1
"giấy thấm cũng xài được, không ưng bằng mấy loại khác",1,1,1,1
nói chung là tiền nào của nấy sản phẩm thấm dầu khá kém mình dùng được vài lần rồi vứt sợ lên mụn,1,1,1,1
"thấm dầu kém lắm, nên dùng phim thấm dầu",0,0,0,0
"sản phẩm có bao rách, phần lớn dùng tốt. mong cửa sản phẩm kiểm tra kỹ hơn. mình mua 2 lần. lần 1 nhận sản phẩm, sản phẩm móp méo, rất tệ. lần 2 tốt hơn. không biết có rách bao cao su như lần trước không, mình sẽ review sau. tks tiki giao sản phẩm nhanh cách đây 3 hôm.",0,0,0,0
sản phẩm vô cùng tệ. móp méo. người bán thì không có đức. không thấy quà khuyến mãi. không bao giờ mua lần 2,1,1,1,1
"mình đã dùng nhiều sản phẩm này nên hôm nay khi nhận sản phẩm mở ra thấy khác so với mọi khi, bình thường trên vỏ hộp không in tiếng việt như thế này. khi mở ra bên trong không có hướng dẫn sử dụng và sản phẩm thì bị lỗi như hình ảnh mình chụp. yêu cầu tiki xem lại chất lượng nhà cung cấp. p/s : bình thương mình đặt 1 cửa sản phẩm ở bình dương giá khoảng 115k/1 hộp chất lượng khác hản so với loại mình mới nhận được, nghi ngờ sản phẩm này không được sản xuất tại thái lan.",1,1,1,1
"tiki giao cho hộp sản phẩm nát bét, bẹp dí dụi. bóc ra phân nửa bị nổ cả túi chảy cả chất lỏng bên trong ra ngoài. mua rất nhiều lần nhưng dạo này khâu đóng gói vận chuyển rất có vấn đề. mới hôm trước mình vừa phải đổi một đơn do giao sản phẩm gãy vỡ đến hôm nay lại móp hỏng. quá thất vọng với tiki",1,1,1,1
"sản phẩm dùng như lol, khô , éo có tí nhờn nào",1,1,1,1
chưa xài nên không biết sao nhưng không thèm đóng gói gì bọc vô cái bọc nilon trong lồ lộ luôn giao tới lúc đang họp cái đồng nghiệp nhận dùm quê cái mặt luôn,1,1,1,1
nói chung là không ra gì. chán luôn,1,1,1,1
"sản phẩm giả fake, đảo, tiki bán sản phẩm cho cửa chất lượng kém chất lượng, thật thất vọng, mang tên cửa sản phẩm durex chính hãng nhưng chỉ là sản phẩm fake, sản phẩm giả",1,1,1,1
"chất lượng xấu, chất lượng kém phí vận chuyển thì giá cao hơn rất nhiều, nên mua hơn. đánh giá thì phải được phê duyệt đúng là tào lao, mấy cái đánh giá 1 sao thì ẩn hết, làm ăn vớ vẩn như vậy chứ bảo sao ít có đánh giá tiêu cực",1,1,1,1
hộp đựng sản phẩm bị móp hết dẫn đến móp cả sản phẩm bên trong,1,1,1,1
đóng gói cẩn thận sản phẩm đẹp,1,1,1,1
"loại này dùng cơ bản, không có điểm vượt trội",0,0,0,0
"hộp đã mở sẵn, không có nilon bao niêm phong.",0,0,0,0
nói tặng giá để điện thoaiaj sao không tănhj,1,1,1,1
"hộp đã bị khui, không nguyên vẹn, không màn co sản phẩm. mở chai thì đã bị bật nắp. chất lượng thì chưa biết sao. hoàn toàn không hài lòng",1,1,1,1
mình đã sử dụng sản phẩm này r mua ở cửa sản phẩm thấy xài rất có hiệu quả xài hết mình mới đặt trên mạng mua 2 chai càng xài thì càng gàu chả hiểu như sản phẩm giả z thật thất vọng,1,1,1,1
"chất lượng tốt tầm 4 nhưng tikifast quá tệ, nếu có thể cho âm sao thì t cho âm hơn chữ âm nữa. lên bp hỗ trợ thì không trả lời, gọi thì trả lời trỏng không. delete tiki từ đây, vote 1 app tiki, tôi sẽ tác động tất cả mọi người xung quanh tôi cũng sẽ không dùng tiki nữa.",1,1,1,1
"đã cẩn thận chọn tiki trading thay vì những nhà bán khác nhưng lần đầu thất vọng sản phẩm của tiki trading ntn. mình không rõ do ban đầu hay do shipper nhưng vừa mở ra đã thấy thế này, thất thoát sản phầm, bẩn, rất khó chịu. tiki liên hệ mình để phản hồi nhé",0,0,0,0
"sản phẩm đúng mô tả tuy nhiên mình mua ở cửa sản phẩm khác thì có nút chặn ở hình , nhưng chai này không có nhưng cảm giác như dung tích bị ít lại nữa. nó chỉ tới ngón tay cái của mình",0,0,0,0
"gói sản phẩm bị móp méo, không nguyên vẹn.",0,0,0,0
"tiki xem lại giúp, không có chai gội nhưng chỉ có vỏ họip không? khi nhận sản phẩm nhưng nguyên thùng, không có dấu hiệu rách. đặt sản phẩm từ ngày 08/7, giờ mới nhận được, nhưng nhận được lại vậy",1,1,1,1
khuyến mãi là mua 2 chai 100ml tặng 1 chai 50ml nhưng thực tế nhận sản phẩm không có chai được tặng 50ml đâu,0,0,0,0
