content,Quality,Service,Shipping,Packing
"Tôi đặt tối thứ 6 giao sản phẩm dự kiến vào thứ 2, thật tuyệt với nếu shipper niềm nở hơn, tôi cũng không nghĩ là giao sản phẩm cho tôi nên tôi đi vào và thấy cuộc gọi nhỡ trong cốp",0,0,1,0
Cửa sản phẩm có thể hỗ trợ đổi lại cuốn có số trang đầy đủ được không ạ,0,1,0,0
"Người vận chuyển, vận chuyển thì mưa ướt hết sách",0,0,1,0
Khi kiểm sách có cả shipper vận chuyển sản phẩm,0,0,1,0
Giao sản phẩm sớm 1 ngày,0,0,1,0
"Thấy dịch vụ giao sản phẩm khá tệ, 3 lần gọi lên tổng đài hỏi và hối thúc thì tới 11/11 mới nhận được sách sau gần đúng 1 tháng lúc đặt đã là bình thường mới và hầu hết dịch vụ giao sản phẩm ở các sàn khác đã bình thường trở lại thời gian trung bình 3",0,0,1,0
Sách bị móp méo trong quá trình vận chuyển,0,0,1,0
"Bên nhà bán sản phẩm lại giao sách cũ in từ 2019, ghi giao sản phẩm lại toàn giao bản in cũ tồn kho",0,0,1,0
"Đóng gói trong cùng 1 hộp thì chỉ có cuốn này bị nhăn nhúm, sách này bị nhăn trước khi đóng gói",0,0,0,1
Sách được giao rất nhanh,0,0,1,0
Mình thực sự không hiểu tiki giao sách cái kiểu gì,0,0,1,0
Mình không biết nhờ hỗ trợ ở đâu,0,1,0,0
Hai cuốn thì khá tốt vì được bọc kĩ càng,0,0,0,1
Sách được bao bọc không kĩ,0,0,0,1
Tuy giao sớm,0,0,1,0
Đang liên hệ với tiki để đổi trả,0,1,0,0
Bề ngoài và tiêu chuẩn giao sản phẩm tiki thì miễn bàn,0,0,1,0
Đóng gói tốt,0,0,0,1
Giao sản phẩm nhanh,0,0,1,0
Cửa sản phẩm có thể trả lời giúp mình về trục trặc này ạ,0,1,0,0
Cửa sản phẩm đóng gói cẩu thả,0,0,0,1
Sách bị gãy góc khi vận chuyển,0,0,1,0
Giao sản phẩm không chỉnh chu,0,0,1,0
Không đóng màn co nên bị dơ khi vận chuyển,0,0,1,0
Giao chậm trễ,0,0,1,0
Dịch nên giao sản phẩm muộn 1 tuần so với dự kiến cũng không thông tin đến khách sản phẩm,0,0,1,0
Mong tiki giải quyết cho em ạ,0,1,0,0
Càng thất vọng hơn là khi mình hỏi nxb thì nxb ngó lơ không trả lời,0,1,0,0
Nhiều lần tiki giao sách cũng hơi bị bẩn và nhàu,0,0,1,0
"Các quyển sách khác đóng gói đều tốt, riêng quyển này không hiểu đóng gói kiểu gì làm bìa gãy gập lại nhận được quyển sách",0,0,0,1
Gọi điện thì nhân viên hời hợt,0,1,0,0
Sách không đóng bìa cứng hay bọc chống sốc,0,0,0,1
"Giao sản phẩm nhanh dù trong thời điểm dịch nhạy cảm, gây ra tình trạng quăn mép và thùng giao sản phẩm chắc bị quăng quật nhiều lần nên khi giao tới bị nát bét, cái nữa là mình thường thấy khi giao sách hay bất cứ đồ gì thường được bọc xốp bong bóng",0,0,1,0
2 sao là vì giao sản phẩm nhanh chứ sách móp gáy nhìn,0,0,1,0
Không bao bọc kỹ càng,0,0,0,1
Thời gian giao sản phẩm không cập nhật cho mình,0,0,1,0
Khâu đóng gói sơ sài quá đáng ra phải bọc thêm lớp chống sốc vào,0,0,0,1
"Lúc chốt đơn sản phẩm phí giao sản phẩm là 35k, 2 lần phí giao sản phẩm",0,0,1,0
Shipper không có trách nhiệm,0,0,1,0
Đl cũng cách xa sg nên việc vận chuyển sẽ càng lâu và bị dồn dập,0,0,1,0
"Giao sản phẩm nhanh, góp ý 3 sao để tiki cẩn thận hơn trong khâu giao sản phẩm cho khách thôi",0,0,1,0
Đóng gói không cẩn thận,0,0,0,1
Đóng gói kém,0,0,0,1
Đóng gói sản phẩm của mình,0,0,0,1
"T có ý kiến với bạn nhân viên liên lạc giải quyết, đây là cách chăm sóc khách sản phẩm của tiki hiện giờ à",0,1,0,0
Giao tới tay rồi bị ố này kia,0,0,1,0
Giao sản phẩm chậm,0,0,1,0
Lại giao sách cũ giá 76k,0,0,1,0
"Mình đã phản ánh tiki về chất lượng thì chỉ nhận được câu trả lời là hết hạn đổi trả sau 30 ngày, có ai muốn mua xong để đổi trả đâu",0,1,0,0
Chất lượng đóng gói rất thất vọng,0,0,0,1
Sách không có bao bọc,0,0,0,1
Đóng gói không kỹ,0,0,0,1
Cách gói sản phẩm của tiki chưa đủ tốt dù giao sản phẩm siêu nhanh,0,0,1,0
Không có bao bọc sách nên đã thấy có vết bẩn ở phần đầu,0,0,0,1
Không có bọc chống sốc gì,0,0,0,1
Người giao sản phẩm không lịch sự,0,0,1,0
Gói sơ sài nên né nhà tsuki này ra,0,0,0,1
Sản phẩm bị lỗi nhắn tin trả sản phẩm rồi đến lấy sản phẩm rồi,0,1,0,0
"Bọc chống sốc khá giá giá rẻ, sau một thời gian quay lại mua sách trên tiki cũng chẳng thấy tiki có thay đổi gì dù vấn đề gói sản phẩm ẩu đã bị phản ánh rất nhiều lần",0,0,0,1
Lại thêm tay giao sản phẩm thiếu trung thực,0,0,1,0
Chưa được tư vấn gì,0,1,0,0
Lần này 2 cuốn mua đều móp méo hoặc đóng hộp cẩu thả làm gẫy sách,0,0,0,1
Đóng gói sơ sài,0,0,0,1
Vẫn được đóng hộp rồi chuyển cho khách sản phẩm,0,0,0,1
Giao sản phẩm lâu hơn dự tính + chất lượng sách kém khiến mình phải do dự có nên tiếp tục ủng hộ nhà sách không,0,0,1,0
Đóng gói quá tệ,0,0,0,1
Khi đóng gói tiki không hề bọc cho mình,0,0,0,1
Yêu cầu tiki trả sản phẩm hoàn tiền,0,1,0,0
Tiki bảo khách mua sản phẩm quá 30 ngày rồi nên không hỗ trợ,0,1,0,0
Có đổi lại giúp tôi cuốn khác chắc hơn không ạ giao sản phẩm nhanh,0,0,1,0
Lần này tiki giao sách,0,0,1,0
Có bảo cửa sản phẩm đóng gói kĩ,0,0,0,1
Sách bị bong hỏng áo bìa do đóng gói vào hộp quá hẹp,0,0,0,1
Mong tiki chú ý thêm vào việc vận chuyển sách,0,0,1,0
Vẫn là bảo quản và đóng gói có vấn đề,0,0,0,1
Vận chuyển làm cong bìa sách,0,0,1,0
Đóng gói mở ra đã thấy rách seal viên sách,0,0,0,1
Giao thì chậm hơn dự kiến,0,0,1,0
Giao sách lỗi,0,0,1,0
Đóng gói quá sơ sài,0,0,0,1
Đóng gói không cẩn thận dẫn đến sách bị dơ,0,0,0,1
Tiki nên xem lại cách đóng gói,0,0,0,1
"Giao sản phẩm quá lâu, giao nhanh hơn 2 ngày",0,0,1,0
Sách không được bọc kỹ,0,0,0,1
Giao sản phẩm quá ẩu,0,0,1,0
"Giao sản phẩm của tiki thì lâu dã man, đặt giao sản phẩm cod thì giao sản phẩm rất nhanh",0,0,1,0
Giao sản phẩm chậm hơn dự kiến,0,0,1,0
Sách cho vào mỗi cái hộp giấy không có bọc chống sốc nên trầy hết gáy vs mép,0,0,0,1
"Rất không hài lòng về cách đóng gói của tiki, 1 công ty lớn đóng gói như vậy không chấp nhận đươc",0,0,0,1
Tiki đã thay đổi hình thức đóng gói từ hộp giấy sang túi chống sốc,0,0,0,1
Gọi điện tổng đài từ chối hỗ trợ,0,1,0,0
Đóng gói kém,0,0,0,1
Sách không có bọc chống sốc,0,0,0,1
Mình không biết do bên vận chuyển hay do nhà sách không kĩ lưỡng,0,0,1,0
Mong tiki sau sẽ đóng gói cẩn thận hơn chứ như này buồn thật sự ấy ạ,0,0,0,1
Hi vọng lần tới tiki chú trọng hơn trong việc đóng gói sách,0,0,0,1
Đóng gói thì khỏi nói luôn,0,0,0,1
Cách đóng gói làm mình thất vọng,0,0,0,1
"Đóng gói sản phẩm thì sơ sài, chỉ đựng mỗi trong hộp carton ọp ẹp",0,0,0,1
Về vấn đề đóng gói thì vô cùng sơ sài,0,0,0,1
Mong tiki đóng gói cẩn thận vs nên thêm chống sốc,0,0,0,1
Bị rách móp mép vài khúc giao sản phẩm nhanh,0,0,1,0
Mấy sách này không thấy bao bọc,0,0,0,1
"Sách bị quăn góc nhắn tin nhờ cửa sản phẩm giải quyết, cửa sản phẩm trả lời tin nhắn chậm kiểu qua loa",0,1,0,0
Đóng gói đẹp,0,0,0,1
"Lần này tiki gói sản phẩm tệ thực sự, không hề có bọc nilong hay miếng đệm nào cả ngoại trừ thùng carton",0,0,0,1
Mình rất hài lòng về nội dung sách và vc giao sản phẩm nhanh của tiki,0,0,1,0
Khi giao sản phẩm thì chỉ có cuốn sách,0,0,1,0
Hỗ trợ mình,0,1,0,0
Giao nhanh,0,0,1,0
Sách đóng gói hơi cẩu thả làm cho góc cạnh bị cong rất là bực mình,0,0,0,1
Giao sách không kèm theo cd như mô tả,0,0,1,0
Khâu đóng gói của tiki tệ quá không một miếng chống sốc gãy góc sách trầy xước hết cả bìa,0,0,0,1
Khi giao sản phẩm hộp bị méo dẫn đến sản phẩm không được nguyên vẹn đôi chỗ móp và méo,0,0,1,0
Mình tìm thì thấy không cho nhắn tin khiếu nại,0,1,0,0
Tôi không hiểu sao tiki lại đóng gói 1 cách sơ sài như vậy,0,0,0,1
Thực sự mình không hài lòng về trải nghiệm việc chậm giao sản phẩm lần này,0,0,1,0
Liên hệ người bán không giải quyết nói do ấn tampon vào chưa khớp hết,0,1,0,0
Mua tiki thì nên kiểm tra sách liền vì chỉ có 7 ngày đổi trả,0,1,0,0
Chưa kể đến nd nhma lần này tiki giao sản phẩm chán quá,0,0,1,0
"Bị đóng gói làm nhăn hết bìa sách, tịki đợt này gói sản phẩm khá tệ",0,0,0,1
Cần đổi trả sản phẩm,0,1,0,0
Giao sản phẩm không cẩn thận,0,0,1,0
Gói sản phẩm quá ẩu,0,0,0,1
Sách tiki trading giao nhanh 2h liệu,0,0,1,0
Đóng gói kiểu gì,0,0,0,1
Đóng gói kém,0,0,0,1
"Sách bị móp 2 đầu do vận chuyển, mong tiki xem xét khâu vận chuyển sản phẩm ạ",0,0,1,0
Giao sản phẩm quá lâu hơn 1 tuần vậy,0,0,1,0
Ngoài ra không biết do khâu vận chuyển hay lưu trữ,0,0,1,0
Gói sản phẩm chưa cẩn thận,0,0,0,1
Lại bọc túi bị dơ nchug xem lại khâu gói sản phẩm hơi thất vọng sản phẩm đủ nha,0,0,0,1
Đóng gói kỹ lắm,0,0,0,1
"Về cách đóng gói là tiki làm mình thấy vọng, tiki có đơn giao đóng gói cẩn thận",0,0,0,1
Tiki giao sản phẩm cho khách sản phẩm,0,0,1,0
Sách đóng gói xơ xài,0,0,0,1
Sách giao cực kỳ nhanh,0,0,1,0
"Giá giao sản phẩm tăng không nói làm gì, giá giao sản phẩm tăng, tg giao sản phẩm lại lâu hơn thì chán thật đấy, shipper thì kiểu, shipper ngồi mẹ ở ngõ 36 rảnh rang hút thuốc, khách đứng đợi mãi xong chạy về lấy điện thoại sau 1 hồi ms thấy shipper đang ngồi hút thuốc haizzz",0,0,1,0
Sách in đẹp đóng gói đẹp đẽ nên hoàn toàn không phát hiện ra vấn đề,0,0,0,1
Các bạn giao sản phẩm kiểu gì vậy,0,0,1,0
"Mình đã đặt quyển mắt biếc có tặng kèm cuốn sổ tay số lượng có hạn, đổi trả cả hai tuần trời về đến nhà thì y chang quyển cũ",0,1,0,0
Sổ tặng kèm thì nhận sản phẩm và mở hộp ra thì đã thấy bị rách hai chỗ,0,1,0,0
Khi sản phẩm giao tới,0,0,1,0
Đóng gói không có miếng chống sốc,0,0,0,1
Đóng gói tệ,0,0,0,1
Đóng gói không cẩn thận,0,0,0,1
Giao lâu,0,0,1,0
Đóng gói mỏng như gì,0,0,0,1
"Bên cửa sản phẩm gói sản phẩm cực kì sơ sài như hình không có gói gì lại để sách khỏi bị méo góc, mua lần trước cửa sản phẩm gói cẩn thận bao bọc kĩ càng rất thích nên đặt lại lần 2",0,0,0,1
Mình mua làm quà tặng,0,1,0,0
Đóng gói ẩu tả,0,0,0,1
Mình phản hồi về chất lượng sách,0,1,0,0
Đóng gói quá sơ sài,0,0,0,1
Vận chuyển quá tệ,0,0,1,0
Mong muốn được đổi trả lại sách giấy xốp,0,1,0,0
Sách giao đến bị hư hỏng nặng,0,0,1,0
Vận chuyển cũng không thèm bỏ sách vào bong bóng xốp,0,0,1,0
Quá trình vận chuyển làm móp đầu sách,0,0,1,0
"Không biết do vận chuyển hay do sách từ kho, hy vọng tiki khi giao sách có bọc lại",0,0,1,0
Không có bọc để bao sách khi vận chuyển,0,0,1,0
"Không gọi giao sản phẩm, không kiểm tra app là không biết đã giao sản phẩm",0,0,1,0
Giao sản phẩm quá tệ,0,0,1,0
"Thời gian giao truyện lâu quá, đặt đã có ngày giao sản phẩm",0,0,1,0
Đánh giá không tính điểm đóng gói sơ sài làm hỏng mép sách,0,0,0,1
Giao quá chậm,0,0,1,0
"Không có đóng gói gì cả, chưa đọc nội dung nhueng không hài lòng về cách đóng gói giao cho khách nhue vậy",0,0,0,1
Đóng gói không cẩn thận,0,0,0,1
Sách giao chậm,0,0,1,0
Giao sản phẩm lỗi cho khách :,0,0,1,0
Thất vọng thật tôi muốn đổi trả đây là sách g,0,1,0,0
2 đầu góc sách bị nhăn do gói sản phẩm không kỹ,0,0,0,1
Hộp giao tới không nguyên vẹn :,0,0,1,0
Đóng gói không cẩn thận sách bị trầy xước nhiều,0,0,0,1
Sách được bọc nilong đóng gói rất ẩu cuốn này không sao các cuốn,0,0,0,1
Chất lượng bìa sách thì méo mó do vận chuyển,0,0,1,0
Đóng gói không kỹ,0,0,0,1
Đóng gói không vệ sinh,0,0,0,1
Khâu đóng gói sản phẩm lần này của tiki hơi kém,0,0,0,1
Đóng gói sản phẩm không kỹ,0,0,0,1
Thất vọng vì lần giao sản phẩm này của tiki,0,0,1,0
Tiki giải quyết cũng chậm chễ,0,1,0,0
Giao sản phẩm nhanh,0,0,1,0
Hơi nhẹ so vs hơn nghìn trang mình thực sự muốn đổi trả sản phẩm,0,1,0,0
Yêu cầu tiki liên hệ lại và đổi sách cho mình,0,1,0,0
Hộp tới tay mình không bao bọc chỉ mỗi hộp giấy bên ngoài và box truyện,0,0,0,1
Tiki gói sản phẩm ẩu với sơ sài quá,0,0,0,1
Tiki lại chỉ dùng 6 miếng xốp ghép cẩu thả ở 6 cạnh dẫn đến trong quá trình vận chuyển làm rách nhiều và sờn box của mình,0,0,1,0
Hộp méo mó,0,0,0,1
Không dùng thùng carton làm móp cả sách và hộp,0,0,0,1
Mĩnh đã liên hệ để đổi lại sản phẩm,0,1,0,0
Giờ không biết khiếu nại ai và ai giải quyết ạ,0,1,0,0
"Mãi tới 27/12 mới giao tới, khác hẳn với tiêu chí giao sản phẩm nhanh của tiki : nếu có nút bấm hủy đơn thì mình sẽ hủy vì rất bực vì việc giao sản phẩm ntn bộ sách rất đẹp",0,0,1,0
Chả hiểu đóng thùng với vận chuyển kiểu gì,0,0,1,0
Rất mong tiki hỗ trợ đổi sách ạ,0,1,0,0
Lần này mình thấy không hài lòng mặc dù các bạn giao sản phẩm rất nhanh,0,0,1,0
Liên hệ để đổi sản phẩm,0,1,0,0
Boxset bị rách đề nghị tiki liên hệ để đổi trả,0,1,0,0
Gói sản phẩm đẹp,0,0,0,1
Giao sản phẩm thời gian chậm,0,0,1,0
Giao sản phẩm chậm,0,0,1,0
Giao sản phẩm nhanh,0,0,1,0
Nhận sản phẩm xong phải đi khai báo vì shipper là f1,0,0,1,0
Đóng gói chưa kỹ lưỡng,0,0,0,1
"Sách vận chuyển không được bọc cẩn thận để cong hỏng mất góc sách, thời gian giao sản phẩm quá lâu mong cửa sản phẩm khắc phục",0,0,1,0
"Sản phẩm giao nhanh, rất không hài lòng với cách vận chuyển như vậy",0,0,1,0
Điểm trừ duy nhất là giao sách,0,0,1,0
Giao sản phẩm lâu,0,0,1,0
Giao sản phẩm vô cùng lâu,0,0,1,0
Sẽ yêu cầu đổi trả,0,1,0,0
"Giao sản phẩm nhanh thì có nhanh, lúc giao sản phẩm không biết sao",0,0,1,0
Quá tệ cách đóng gói của cửa sản phẩm mua 10 quyển,0,0,0,1
Sách có chỗ bị rách và gáy sách bị cong giao sản phẩm không đúng hẹn,0,0,1,0
Gói sản phẩm không kĩ,0,0,0,1
Đánh giá không tính điểm giao chậm 3 ngày,0,0,1,0
Đóng gói quá ẩu,0,0,0,1
Thiếu book mark sách đóng gói sơ sài cong móp,0,0,0,1
Giao nhanh,0,0,1,0
Vả lại đóng gói khá sơ sài luôn,0,0,0,1
Mong tiki xem xét và lựa chọn sản phẩm chất lượng giao đến khách sản phẩm,0,0,1,0
Mình đành cho sao thấp vì tiki giao sách khá cũ,0,0,1,0
Chẳng có bao bọc gì,0,0,0,1
Bỏ tiền ra để giao sản phẩm now làm gì,0,0,1,0
Đóng gói không chắc chắn,0,0,0,1
Giao sách không bọc,0,0,1,0
Mong bên tiki sẽ chú ý khâu đóng gói để không bị tình trạng như vậy,0,0,0,1
Em mong là lần sau gói sản phẩm có bọc chống sóc ạa sách bị cong hết trơn do vận chuyển nên hộp cũng méo ạ,0,0,1,0
Thật rất lười phản hồi / đổi lại,0,1,0,0
Chỉ cho vào cái hộp xong đóng gói,0,0,0,1
Tiki giao sản phẩm rất nhanh,0,0,1,0
Cửa sản phẩm đóng gói như này làm mình rất thất vọng luôn á,0,0,0,1
Đóng gói sơ sài,0,0,0,1
Sản phẩm đóng gói cẩu thả,0,0,0,1
Sách không bọc kĩ,0,0,0,1
Đóng gói sách sao,0,0,0,1
"Thật sự không hài lòng với chất lượng dịch vụ bên giao sản phẩm ghn của tiki, được cái giao sản phẩm cũng khá nhanh",0,0,1,0
Gọi điện tổng đài từ chối hỗ trợ,0,1,0,0
Sách hay nhma cửa sản phẩm đóng gói không kĩ,0,0,0,1
Sách không có lớp giấy bóng bọc ở ngoài nên khi vận chuyển vừa bẩn vừa bị quăn góc,0,0,1,0
"Đã báo giao sản phẩm thành công, shiper gọi giao lúc 13h20",0,0,1,0
Dạo gần đây tiki đóng gói sách rất cẩu thả,0,0,0,1
Sách đổi trả lấy giao cho khách khác vậy,0,1,0,0
Đã đóng gói sách,0,0,0,1
Không có lấy một mẩu bọc chống sốc,0,0,0,1
Do gói sản phẩm sơ sài nên sách về móp chỗ nọ gập chỗ kia nói chung là chán,0,0,0,1
Đơn vị vận chuyển làm ăn quá cẩu thả,0,0,1,0
"Tôi không thích cách đóng gói sản phẩm của tiki chút nào, đóng gói rất sơ sài sẽ gây ảnh hưởng đến sách, mong tiki lần sau sẽ đóng gói cẩn thận hơn",0,0,0,1
Đóng gói chán vô cùng,0,0,0,1
Đóng gói của tiki rất chán,0,0,0,1
Sách giao đến nhăn góc và giao chậm,0,0,1,0
Đóng gói hơi xuề xòa ạ,0,0,0,1
Tiki nên xem lại khâu vận chuyển,0,0,1,0
"Giao sản phẩm dịch vụ tệ, shipper cứ như là thượng đế",0,0,1,0
Móp méo sản phẩm được đóng gói rất xấu,0,0,0,1
Tiki không giữ lời hứa về thời gian vận chuyển sản phẩm,0,0,1,0
"Đội ngủ giao sản phẩm của tiki quá chậm chạp, tiki tập trung cho tiki now quá rồi bỏ quên giao sản phẩm tiêu chuẩn luôn rồi",0,0,1,0
Đóng gói không cẩn thận làm nhàu sách,0,0,0,1
"Liên hệ tiki cả lẫn email đều không nhận được bất cứ hỗ trợ nào, mình sẽ không sử dụng bất cứ sản phẩm nào của tiki nữa nếu như không được giải quyết thoả đáng",0,1,0,0
Đánh giá không tính điểm đóng gói tệ,0,0,0,1
"Tiki đóng gói sản phẩm tệ, tiki nên coi lại khâu đóng gói",0,0,0,1
"Giao sản phẩm trễ, gáy sách bị nhăng do vận chuyển",0,0,1,0
Khâu đóng gói quá tệ,0,0,0,1
"Đánh giá không tính điểm đóng gói quá tệ, sách chỉ bị cấn nhẹ : lần nào mua sách cũng gặp vấn đề với khâu đóng gói",0,0,0,1
Giao sản phẩm chậm,0,0,1,0
Báo đã giao sản phẩm là sao nhỉ,0,0,1,0
Gói sản phẩm sơ sài mở hộp ra bị xước mấy vết,0,0,0,1
"Đợt này tiki giao sản phẩm thật sự không châps nhận được, mình trả giao sản phẩm thì làm ơn cũng cho mình món sản phẩm nguyên vẹn một tí",0,0,1,0
Mong tiki đóng gói cẩn thận hơn,0,0,0,1
"Giao sản phẩm thì rất chán luôn, giao nhanh",0,0,1,0
Trạng thái lại là: giao sản phẩm thành công,0,0,1,0
Đóng gói sản phẩm sơ sài,0,0,0,1
Đóng gói rất lỗi nhìn xót lắm ý lại không có bọc,0,0,0,1
Đóng gói sơ sài,0,0,0,1
Sách giao đến giống như đã qua sử dụng rồi,0,0,1,0
Đóng gói kém,0,0,0,1
Tiki giao sản phẩm rất nhanh,0,0,1,0
"Giao sản phẩm lâu quá, gửi 2 3 lần hối thúc giao nhanh rồi, mua ở fahasha không biết vấn đề vận chuyển do fahasha hay do bên tiki đây",0,0,1,0
Giao sản phẩm chậm,0,0,1,0
Đánh giá không tính điểm không có bọcc hống sốc nên bị df góc đây nè được cái giao nhanh,0,0,1,0
Sách không được bọc trong quá trình giao sản phẩm,0,0,1,0
Chỉ để trong hộp nên hơi bị nát ở gáy sách chắc là do va đập trong quá trình vận chuyển,0,0,1,0
Do quá trình vận chuyển đầu sách của mình lại cong gãy thế này,0,0,1,0
Đóng gói không kỹ,0,0,0,1
Đánh giá không tính điểm đóng gói,0,0,0,1
Đánh giá không tính điểm đóng gói sơ xài,0,0,0,1
Đóng gói không cẩn thận nên bị móp góc,0,0,0,1
Khâu giao sản phẩm và bảo quản rất tệ,0,0,1,0
Đóng gói không cẩn thận làm gãy hết sách,0,0,0,1
Đóng gói chưa tốt,0,0,0,1
Tặng kèm quyển sổ chưa đến lòng bàn tay mua ngoài chưa đến 10 nghìn,0,1,0,0
Đóng gói hơi bất cẩn,0,0,0,1
May không ảnh hưởng quá lớn tới sách khâu đóng gói tệ quá mong tiki khắc phục,0,0,0,1
"Anh shipper nói là ""em giao được thì giao",0,0,1,0
"1 cho dịch vụ vận chuyển, giao sản phẩm trễ hẹn 1 tuần, hộp giao tới nhàu nát và rách rưới",0,0,1,0
Tiki xem lại cách đóng gói sản phẩm đi,0,0,0,1
Đợt này tiki giao sản phẩm chậm,0,0,1,0
Sách bị quăn mép : gói sản phẩm không chắc chắn :,0,0,0,1
Cửa sản phẩm giao sách cũ cho không ak,0,0,1,0
Đóng gói sơ sài,0,0,0,1
Đánh giá không tính điểm giao sản phẩm sơ xài,0,0,1,0
"Giao sản phẩm chưa đúng hẹn, không thấy ai giao sản phẩm",0,0,1,0
Giao sản phẩm quá chậm,0,0,1,0
