id,title,content,rating
10647991,Cực kì hài lòng,"tệ thật, xài 1 thời gian ko thấy co tác dụng mà mụn lại nổi nhiều hơn",1
11955444,Không hài lòng,"lúc đầu thì rất ok, nhưng càng về sau thì càng nhiều mụn.",2
11052325,Không hài lòng,"Chưa đạt hiệu quả cao, cần cải thiện thêm nữa",2
2455826,Bình thường,E đặt hàng cũng đc mấy hôm rồi mà vẫn ở trạng thái đóng gói xong sẵn sàng vận chuyển . Mấy hôm rồi mà shop vẫn chưa gửi hàng cho e ạ ?. Mong shop gửi sớm nhất có thể giúp e ?.,3
11134064,Rất không hài lòng,Rửa mặt hay lên nhiều mụn ẩn,1
7799459,Hài lòng,da dầu không thích hợp để sử dụng,1
8680458,Bình thường,"xài ổn, giá hợp lý. cho 3 sao",3
18362080,Không hài lòng,Sản phẩm giao đủ mà mình nhấn mua hàng ko thấy hiện sản phẩm tặng như hình. Mình nghĩ hàng tặng sẽ bỏ kèm theo đến khi nhận hàng thì ko thấy quà tặng. Buồn lắm luôn mà Tiki trading lại ko hỗ trợ chat với nhà bán ☹️☹️mình mua tận 2 chai mà ko có quà,2
15622447,Rất không hài lòng,"Chai sữa tắm mới khui ra là mình mở ra xem nhưng mà bị vơi còn một nửa ak. Cái shop này chắc lấy nửa còn lại đổ vào chai khác bán tiếp , 1 chai đầy nhưng chia làm 2 bán đc hai lần gian thương . Ko bao giờ mua lại shop này nữa",1
19726221,Bình thường,"Ghi qua tu 199k tro lên có tặng sữa tắm nhỏ. Mình mua 2 chai, cũng 250k, vậy mà không tặng gì. Shop kiểm tra lại giúp",3
17983616,Rất không hài lòng,"[QC] Because VNPAY mourned the ban of KHAOTAXI100, I got 100K when calling a taxi. Want 10 more experts 350K.Goi Taxi now! (Tu today-13/11).CT: https://bit.ly/Taxi100K . To play QC, edit TC VI VNPAY guide",1
12585920,Rất không hài lòng,"Giao hàng siêu chậm, đặt hàng 22/9 hẹn giao 11/10 . Đến ngày hẹn không thấy giao hỏi thì Tiki trả lời do đơn hàng đặt trong thờ iđiểm dịch, không xử lý kịp. Không đồng tình với Tiki. Trước giờ vẫn rất tin tưởng Tiki Trading, với cái đơn hàng này thì rất thất vọng. Mong Tiki xem lại cách làm. Nhận hàng 13/10 sau khi mất hơn 3000 tiền điện thoại khiếu nại mới giao.",1
19335446,Rất không hài lòng,Báo có quà tặng kèm nhưng không có. Mua trên 159k nhưng không gửi 2 món quà tặng kèm. Dịch vụ quá tệ.,1
2449687,Hàng giả,Tuần rồi mình có đặt mua sản phẩm này. Tuy nhiên lúc mở ra sử dụng thì cảm thấy có gì đó không ổn vì màu sắc nước sữa tắm thấy quá màu mè. Vì trước giờ mình xài lifebuoy không có sản phẩm nào màu như vậy. Trong hình bên phải là đồ Tiki giả và bên trái là mình ra ngoài phẩmcity mua. Nếu để ý thì tem phía trước cũng khác nhau dòng chữ detox siêu bụi mịn. Mình mong nhận được sự hỗ trợ từ phía tiki,1
19786961,Rất không hài lòng,Đây là lần thứ 2 Tiki không giao hàng khuyến mãi theo chương trình.,1
18897200,Không hài lòng,Mình thấy tiêu đề và mô tả có tặng kèm 1 chai sữa tắm cám gạo nhưng khi nhận hàng không có chỉ có 1 chai,2
10972740,Không hài lòng,"Dù trên sph có dán tem hàng dễ vỡ nhưng khi nhận hàng thì thấy hộp bị bóp méo, dị dạng, rất xấu luôn! mình đặt Tiki now, thấy ghi là giao hàng trước 11h59ph AM 30.6 mà đến 5.7 mới nhận được cuộc gọi giao hàng của anh shipper :))",2
19454941,Không hài lòng,Không có sản phẩm quà tặng như trên tiêu đề,2
19710141,Rất không hài lòng,Đăng có quà tặng nhưng mình khg nhận được?,1
19573743,Rất không hài lòng,"hộp bị rách, móp méo. sao không thấy quà tặng?",1
2774006,"Giao hàng nhanh, tuy nhiên bọc chưa được kĩ.","Tiki giao nhanh và đúng giờ cho mình. 
Tuy nhiên mặt hàng này khá dễ bị leak, vậy mà bên bán hàng bọc khá lỏng lẻo, 1 lớp nilon bên ngoài chai nên là bị đổ ra ngoài 1 ít.
Mình từng mua chỗ khác thấy người ta có dán băng dính vào cổ chai đó, có thể tham khảo để khắc phục.",3
18142900,Bình thường,"Shop ơi, mình đã nhận hàng nhưng không có quà tặng ah, Shop check dùm mình nhé",3
13628267,Bình thường,"Buồn về khâu đóng gói lắm. Mình cảm thấy sữa tắm trong chai cứ lưng lưng như ai đã chiết ra rồi ấy, không được đầy. Hơi thất vọng.",3
12683370,Rất không hài lòng,"Hàng hoá ok. Nhưng không thích cách làm việc và giao hàng của tiki quá chậm trễ, trả lời khiếu nại quá cứng nhắc không hỗ trợ khách hàng toàn auto trả lời, rất không hài lòng",1
19449781,Không hài lòng,Không hề có sản phẩm tặng kèm,2
18857325,Bình thường,Mình mua hương matcha khổ qua. Mùi giống xà bông rửa chén quá ạ :(,3
12848797,Rất không hài lòng,Bọc không cẩn thận. Bị bể nên sữa tắm trắng đầy ra ngoài. Đây là ảnh chụp buổi tối nên nhìn không rõ. Chắc ko có lần thứ hai.,1
2689677,Nghi ngờ bị bớt trọng lượng,"Mình vừa nhận được hàng Tiki Now và hoàn toàn chưa sử dụng nhưng mình phát hiện thấy khoảng 1/4 chai bị rỗng. Không biết do nhà sản xuất hay do bị ai đó lấy bớt ra.
Nút vặn của chai mở rất dễ vì vậy việc lấy ra không hề khó khăn. Cũng có thể cổ chai bị vặn ra trước khi đến tay khách hàng nên mới có hiện tượng dầu bên trong dính vào cổ lọ. 
Đề nghỉ Tiki và Nhà sản xuất xác minh do nhà sản xuất để khỏng trống đó hay do bị bớt dầu bên trong!",3
19124393,Không hài lòng,Không thấy hàng tặng kèm ạ? Shop kiếm tra giúp lại,2
18421582,Bình thường,Chất lượng và dịch vụ giao hàng nhanh.mà thiếu quà tặng nên  hơi thất vọng,3
19062539,Bình thường,Sao không có quà tặng vậy shop? Hình ảnh có quà mà,3
5198288,Bình thường,"Dnay tiki đóng gói chán quá. Hàng chất lỏng mà quấn mỗi nilon vậy chảy ra ngoài là tất yếu. 
Mua 23 chai làm quà tặng còn tách 2 đơn. 1 đơn 20 chai, 1 đơn 3 chai chắc do 2 kho khác nhau. Tốn thêm mấy chục ngàn ship",3
2667892,Rẻ hơn siêu thị vài ngàn,Rẻ hơn siêu thị 7 ngàn giao nhanh 2h mà nhận được sản phẩm như vậy đây. Dạo này quá thất vọng về giao hàng bên tiki luôn. Thu hồi thì lâu. Sản phẩm giao be bét hết cả,1
18256631,Rất không hài lòng,Mua đơn hàng 263k không có quà tặng kèm . Trong khi đó giỏ hàng đã thêm deal,1
13566895,Bình thường,mình mua 2 sp của liftboy 205k những ko nhận đc khuyến mãi kèm theo nhé tiki ơi. như vậy là Pr mà ko có trung thực ạ.,3
17798702,Bình thường,Vận chuyển đè nặng quá bị bể chai sữa tắm.,3
15829077,Bình thường,không hài lòng vì đã có phiếu giảm giá mà không được giảm và không có quà tặng kèm như trong giới thiệu,3
13507341,Rất không hài lòng,"Giao thiếu quà tặng cho mình rồi tiki ơi
Chương trình mua đơn 149k được tặng quà
Nhưng mình ko thấy",1
11409493,Không hài lòng,"Hiệu quả hút mụn không bằng Mayan Care dù đắt gấp đôi. Chỉ được mỗi cái miếng dán siêu mỏng (mỏng gấp đôi Mayan), nên nếu ai dùng với mục đích bảo vệ mụn để trang điểm thì ok, còn để hút cồi mụn thì không nên vì nó chẳng có tác dụng gì mấy. Tiếc là ko chụp khi gỡ miếng dán khỏi mụn (chỉ dính được rất rất ít dịch mụn rỉ ra, không nhiều và hiệu quả bằng Mayan care dù dùng cùng một nốt mụn)",2
20188363,Rất không hài lòng,Đóng thiếu hàng Ko đủ số lượng,1
11354137,Không hài lòng,"m mua 1 hộp 24 miếng  mà nhận hàng chỉ có đúng 2 miếng, miệng hộp có dấu hiệu móp méo do bị bóc ra trước đó. Mong shop giải quyết vấn đề. gửi bổ sung số lượng thiếu cho m nhé. m ko tìm được chỗ chat ib riêng với shop nên đành nhắn lên đây",2
19275746,Rất không hài lòng,"Trong hộp mở ra được đúng 2 gói nhỏ này, lúc mở ra thì phát hiện giao thiếu :))",1
12228763,Không hài lòng,"Giao lâu do dịch. Nhưng hàng móp méo, bật cả seal ra thì không chấp nhận được.",2
17546274,Rất không hài lòng,"Miếng dán ko thấy có tác dụng gì, ko dính chặt trên da, dán xong tầm 6 7 tiếng sau gỡ thì ko thấy hút ra đc chút nhân mụn nào",1
17022408,Bình thường,"dán không được dính lắm,cũng không che được mụn,mình dùng khoảng 4 tiếng là miếng dán đã có dấu hiệu muốn bong ra",3
18961905,Bình thường,Chất lượng không như mong muốn lắm!,3
18262980,Rất không hài lòng,Giao nhầm hàng đặt 2 quyển sách sao giao miếng dán mụn.,1
18709219,Rất không hài lòng,rất tệ .không bao giờ mua nữa chán,1
18241433,Bình thường,Miếng dán không dính lắm.                .,3
12427217,Rất không hài lòng,"dùng qua some by mi mayan  corx rồi thử đến acne mới thấy loại  tốn tiền tốn thời gian, sản phẩm vô tích sự.",1
9555216,Bình thường,"dùng chán, rất dễ bong, che phụ tạm đươc, ko có tác dụng hút mụn, được cái giá rẻ và cho cái nhíp.",3
2029169,Thất vọng,"Miếng dán mỏng, bám dính tốt nhưng hoàn toàn không hút được mụn gì cả, so với sảm phẩm các hãng khác thì cũng không rẻ mà hút mụn kém hơn.
Sẽ không mua lại...
Tiki từ khi đẩy mạnh giao hàng 2h thì giao hàng bình thường chậm hơn hẳn, giao trễ hơn thời gian dự kiến mà không thèm thông báo, đợi khách gọi lên hỏi mới báo dời ngày :|",2
10723254,Bình thường,Không công hiệu như tưởng tượng. Tạm được,3
2497941,Bán hàng không có sản phẩm,"Vừa nhận được hàng cách đây 10 phút. Chỉ nhận được vỏ hộp, không thấy sản phẩm. Mua hàng nhanh 2h, đợi xử lý 48h.",1
18229030,Bình thường,"Trên ảnh có mẫu mới mà, sao không phải mẫu mới nhỉ, buồn 😮‍💨",3
18611394,Không hài lòng,Mua 1 chai kem rửa mặt kèm.tặng phẩm lun đi giao hàng lắc nhắc làm tui tốn mấy lần tiếp ship,2
15887286,Rất không hài lòng,hỏng ra chất lượng kh tốt mua về dùng ngứa lắm phí tiền,1
16992771,Không hài lòng,chắc da mình kém quá nên ko hop sản phẩm,2
2819896,Thành Thuận Thiên bán hàng cũ,"Mua của shop Thành Thuận Thiên, hôm nay  03/01/2020 nhận hàng chủ quan nên ko kiểm tra
Sản phẩm sản xuất 03/2019, tính đến hôm nay là gần 1 năm cmnr. Vậy bán hàng tồn kho, hàng  cũ  cho người ta dùng à.
Tính cả phí ship vào thì có rẻ hơn bao nhiêu đâu. Thật là thất vọng cho lần mua này, ko lẽ có hộp bcs mà đi đổi trả.
Khuyên mọi người nên mua tiki trading, né thằng Thành Thuận Thiên ra!!!!",1
2740841,Muốn chết với Tiki Now,"Mình đặt sản phẩm này chung với 1 loại bcs và gel bôi trơn nữa, toàn đồ nhạy cảm, mà bạn ship giao lộn địa chỉ. Trong khi khu này địa chỉ rất rõ ràng luôn. Bà hàng xóm phải đem đồ tới trả. May phước là ko táy máy mở ra xem. Bả mở ra xem là tui dẹp Tiki qua 1 bên luôn đấy! =.=!",3
5513232,Đóng gói tệ,"Mình rất là không hài lòng với cách đóng gòi sản phẩm. Móp méo, và không bao bọc sản phẩmm hộp có dấu hiệu bị khui ra rồi. Lần trước mình mua món này bên *** đóng gói tốt hơn.",2
17942398,Bình thường,Sản phẩm  Dể rách không bền,3
20072982,Bình thường,Giao hàng còn chậm hơn với ngày dự kiến,3
18757564,Rất không hài lòng,Mua 2 cây để dc nhận quà khi đặt thì chia đơn ra giao shop treo đầu heo bán thịt *** hả .mọi người nên cẩn thận với trang bán này,1
19013697,Rất không hài lòng,Nói mua 2 tặng một tao mua 4 *** có tặng cái gì,1
13862398,Rất không hài lòng,"Giao hàng nhanh, hàng rất ok",1
12622150,Bình thường,Dog goi kỹ.nhug mui son kho chiu wa..,3
12048757,Bình thường,"shop dễ thương, đáng mua nha mọi người",3
4794709,Bình thường,"Đánh lên môi không lên màu gì hết, được cái vỏ dễ thương",3
2628685,Son lipice,"Mình nhận hàng mà quả thật không ưng nổi sp lipice...sp đặt trong bao bì nát, date sx 2018.",1
6527590,Rất không hài lòng,Terrible. Giao het date..,1
7368088,Bình thường,,3
6797620,Bình thường,,3
5667486,Bình thường,,3
5032612,Bình thường,,3
4340604,Bình thường,,3
1668770,Rất không hài lòng,mùi của em màu hồng mặc dù là trà sữa nhưng mik thấy hơi ghê,1
10157024,Rất không hài lòng,Rất ok  rất thích .tien loi và đe sử dụng,1
20032914,Rất không hài lòng,Ko thấy tặng sữa rửa mặt như quảng cáo,1
19166143,Không hài lòng,"Không như mong đợi , Không như mong đợi , Không như mong đợi , Không như mong đợi ,",2
2791212,Bình thường,"Dịch vụ của Tiki không có gì để phàn nàn cả.
Giấy thấm dầu loại này mỏng và không thấm được nhiều dầu cho lắm. Thấy rẻ với lại nhiều đánh giá tốt nên mua về dùng thử nhưng thấy cũng bình thường chứ không tốt như mọi người nói.",3
19426725,Không hài lòng,"Khó lấy, quá mỏng sd không êm",2
3120276,Không phù hợp,"Mình cảm thấy tiếc tiền vì đã mua sản phẩm này , mình cũng hay Sài giấy thấm hút dầu trên mặt , nhưng sản phẩm này k thuyết phục dc mình , giấy quá mỏng , chất liệu thấm hút k dc tốt , tóm lại k bao giờ mua lại lần 2",1
15773752,Rất không hài lòng,"giấy thấm cũng xài được, không ưng bằng mấy loại khác",1
16329068,Bình thường,Tạm ổn...................,3
8842439,Bình thường,nếu dùng cushion rồi dùng giấy thấm dầu thì phấn sẽ dính đầy lên miếng thấm dầu,3
5192238,Không hài lòng,Nói chung là tiền nào của nấy sản phẩm thấm dầu khá kém mình dùng được vài lần rồi vứt sợ lên mụn :)),2
8338165,Bình thường,"thấm dầu không tốt lắm, nên dùng phim thấm dầu",3
9038594,Bình thường,Tam duoc. Phai xai tu 2-3 to mot lan,3
19473185,Bình thường,"Sản phẩm có bao rách, phần lớn dùng ok. Mong shop kiểm tra kỹ hơn. Mình mua 2 lần. Lần 1 nhận hàng, hàng móp méo, rất tệ. Lần 2 ổn hơn. Không biết có rách bao cao su như lần trước không, mình sẽ review sau. Tks tiki giao hàng nhanh cách đây 3 hôm.",3
18067952,Rất không hài lòng,Sản phẩm vô cùng tệ. Móp méo. Người bán thì không có đức. Không thấy quà khuyến mãi. Không bao giờ mua lần 2,1
