id,title,content,rating
16140229,Rất không hài lòng,"Đăng bán thì King Sport Martial Art Store HN....nhưng tính tiền mua thì FROOD.Đặt 2 đôi thì giao ""2 cái"".Chủ shop biết 1 đôi với 2 đôi là mấy cái ko vậy.Đặt 3 lần trả hàng 2 lần.Nghĩ nhầm lẫn hay cố tình thế.1 đôi 2kg(1kgx2) có 220k.Ng ta đặt 2 đôi 1kg(0,5x2) mà giao loại 1 đôi 2kg(1kgx2) tinh tiền tới 330k.",1
15995219,Rất không hài lòng,"21/5 Tạ đeo chân tay chạy bộ thể thao tập gym , tập thể hình chuyên nghiệp ( 1 đôi 0.5 kg / chiếc ) - Đen viền xanh

King Sport Martial Art Store HN
156.000 ₫
Tổng tiền:
312.000 ₫.
Khi nhận hàng mở ra chỉ có 1 đôi nhưng tiền thì x2.Shop đóng gói giao hàng kì vậy.Tôi trả hàng và đặt lại lần 2.Shop ktra kĩ giúp nhé...",1
18775251,Rất không hài lòng,Đặt 2 cặp mà shop gửi được 1 cặp. Ib shop thì ko thấy trả lời. Làm ăn quá chán. Lần đầu mua hàng bên Tiki gặp trường hợp này,1
19433261,Bình thường,"Sản phẩm tốt, tuy nhiên nên ghi rõ cụ thể cho KH đỡ nhầm lẫn. Nt shop ko repp",3
19504442,Rất không hài lòng,"sản phẩm không giống hình, shop không hỗ trợ",1
18599545,Bình thường,"Cái túi đựng hạt hỏi mỏng manh, miếng dán mỏng, logo chóc ra dễ dàng",3
16140229,Rất không hài lòng,"Đăng bán thì King Sport Martial Art Store HN....nhưng tính tiền mua thì FROOD.Đặt 2 đôi thì giao ""2 cái"".Chủ shop biết 1 đôi với 2 đôi là mấy cái ko vậy.Đặt 3 lần trả hàng 2 lần.Nghĩ nhầm lẫn hay cố tình thế.1 đôi 2kg(1kgx2) có 220k.Ng ta đặt 2 đôi 1kg(0,5x2) mà giao loại 1 đôi 2kg(1kgx2) tinh tiền tới 330k.",1
15995219,Rất không hài lòng,"21/5 Tạ đeo chân tay chạy bộ thể thao tập gym , tập thể hình chuyên nghiệp ( 1 đôi 0.5 kg / chiếc ) - Đen viền xanh

King Sport Martial Art Store HN
156.000 ₫
Tổng tiền:
312.000 ₫.
Khi nhận hàng mở ra chỉ có 1 đôi nhưng tiền thì x2.Shop đóng gói giao hàng kì vậy.Tôi trả hàng và đặt lại lần 2.Shop ktra kĩ giúp nhé...",1
18775251,Rất không hài lòng,Đặt 2 cặp mà shop gửi được 1 cặp. Ib shop thì ko thấy trả lời. Làm ăn quá chán. Lần đầu mua hàng bên Tiki gặp trường hợp này,1
19433261,Bình thường,"Sản phẩm tốt, tuy nhiên nên ghi rõ cụ thể cho KH đỡ nhầm lẫn. Nt shop ko repp",3
19504442,Rất không hài lòng,"sản phẩm không giống hình, shop không hỗ trợ",1
18599545,Bình thường,"Cái túi đựng hạt hỏi mỏng manh, miếng dán mỏng, logo chóc ra dễ dàng",3
10607643,Bình thường,"1, Đặt tạ 2kg 1 bên thì shop giao 1,5kg ngại đổi trả nên dùng luôn.
2, Ưu điểm đây là phiên bản bi sắt chứ không phải là cát",3
18234705,Rất không hài lòng,Shop giao không đúng sản phẩm trên hình,1
10822045,Bình thường,Mình đặt mua sản phẩm 4 ký tạ (2 ký mỗi bên nhưng giao nhầm 3 ký tạ 1.5 ký mỗi bên.) vui lòng đổi trả giùm,3
10835431,Bình thường,Đặt mua mỗi bên 2kg (350k) đến khi giao chỉ có 1.5kg (285k) nhưng phải thanh toán 350k. Làm biếng đổi trả nên nhận xài luôn.,3
10348476,Rất không hài lòng,"gửi sai sản phẩm, tạ chân 4kg mà lại gửi đến 3kg",1
10862839,Rất không hài lòng,"làm ăn kiểu gì thế. Đặt tạ 4 kí mà giao 3 kí, ăn tiền kiểu này dễ nhỉ",1
9973104,Bình thường,"nhanh tụt xuống quá , di chuyển cũng ổn",3
11781081,Không hài lòng,hay tọt lỏng chân bung quay sắt,2
10477775,Không hài lòng,Chậm quá mất thời gian chờ,2
19329261,Bình thường,"Dính bẩn và không còn MAC, có thể hàng lỗi khách đã trả về.",3
17683774,Rất không hài lòng,"Mang đúng 1 lần đã vậy, đề nghị có giải thích. Sém xíu nữa rơi điện thoại",1
16749163,Không hài lòng,"không đáng với đồng tiền bỏ ra. đường chỉ kém, mặc mấy ngày là bung hết cả chỉ ở cạp quần",2
10071196,Rất không hài lòng,"Vải cứng mặc ko thoải mái như mô tả , ngoài ra bị tróc logo từ khi nhận ! vui lòng đổi trả  hoàn tiền",1
19329261,Bình thường,"Dính bẩn và không còn MAC, có thể hàng lỗi khách đã trả về.",3
17683774,Rất không hài lòng,"Mang đúng 1 lần đã vậy, đề nghị có giải thích. Sém xíu nữa rơi điện thoại",1
16749163,Không hài lòng,"không đáng với đồng tiền bỏ ra. đường chỉ kém, mặc mấy ngày là bung hết cả chỉ ở cạp quần",2
10071196,Rất không hài lòng,"Vải cứng mặc ko thoải mái như mô tả , ngoài ra bị tróc logo từ khi nhận ! vui lòng đổi trả  hoàn tiền",1
15207684,Bình thường,Chất lượng *** tệ quá ạ. Ngồi xuống chỗ nào xù xì là chóc ngay,3
15132860,Bình thường,"Túi quần cạn không để dc đt , dây kéo rất dễ hỏng",3
14034181,Rất không hài lòng,Bình thường hàng không chuẩn size . Size XXL mà cho người 14-15 mặc.,1
13810300,Hài lòng,"Túi quần cạn không để dc đt , dây kéo rất dễ hỏng",3
15297353,Bình thường,hàng tạm đuôc so với giá tiền,3
12129295,Bình thường,Mình đặt XL mà giao cho mình size nhỏ quá,3
12671830,Rất không hài lòng,đặt quần này giao quần khác,1
12370537,Rất không hài lòng,hàng không giống quảng cáo,1
9095477,Bình thường,"bình thường, tạm được trong giá tiền",3
9346937,Bình thường,k phu hop nhu cau su dung,3
9346940,Bình thường,k phu hop nhu cau su dung,3
8540488,Rất không hài lòng,Hàng kém chất lượng  xấu.,1
8157553,Bình thường,tạm ổn chứ chỉ dễ bung qá,3
6961535,Bình thường,,3
18942966,Bình thường,Giao hàng k đúng như giới thiệu . Thiếu tất,3
18942966,Bình thường,Giao hàng k đúng như giới thiệu . Thiếu tất,3
13482992,Bình thường,"*** Ok mang đi làm đúng chất,Bình dân",3
11779219,Không hài lòng,Như lồn jansm smmdmmsmdnd,2
18976134,Rất không hài lòng,"(*) Đánh giá không tính điểm
Nhà bán đã không giao đôi tất đá bóng như cam kết.",1
19790295,Rất không hài lòng,Lúc giao hàng thì shipper bảo mở ra nếu đeo không rõ có thể gọi *** để đổi. Gọi tổng đài thì bảo mở bịch đựng rồi nên không cho đổi.,1
18151075,Rất không hài lòng,"trày xước móp méo trông khá cũ ở 2 bên, khả năng cao là hàng china",1
19790295,Rất không hài lòng,Lúc giao hàng thì shipper bảo mở ra nếu đeo không rõ có thể gọi *** để đổi. Gọi tổng đài thì bảo mở bịch đựng rồi nên không cho đổi.,1
18151075,Rất không hài lòng,"trày xước móp méo trông khá cũ ở 2 bên, khả năng cao là hàng china",1
19699668,Rất không hài lòng,"Nói chung là ko nên mua, lưới kém
Cây yếu",1
13502391,Rất không hài lòng,sản phẩm chất lượng thấp mới mua dùng 1 tuần bị hỏng,1
19699668,Rất không hài lòng,"Nói chung là ko nên mua, lưới kém
Cây yếu",1
13502391,Rất không hài lòng,sản phẩm chất lượng thấp mới mua dùng 1 tuần bị hỏng,1
2452564,titi,shop oi minh co dat cai vot tinh den nay hon mot roi ma sao van chu nhan duoc hang vay lam kieu nay lan sau ai giam dat hang,2
9733661,Bình thường,"Giao hàng nhanh, hàng đóng gói cẩm thận. Tuy nhiên nhà bán hàng không kiểm tra hàng đàng hoàng, kính bị trầy một bên. Do người nhà nhận giùm nên không kiểm tra khi nhận hàng. Không hài lòng.",3
19853667,Bình thường,"Kính vẫn vào nước, không như kỳ vọng",3
19869985,Bình thường,"Bình thường, vẫn bị vào nước",3
3502921,Bình thường,"ưu điểm 
kính đúng độ cận đã đặt
nhược 
kính nhận đc lại là 1 cái kính ko đúng hãng
em mua hãng legaxi nhưng em lại nhận đc 1 cái kính của 1 hãng trung nào đó
và thực sự thì kính ko chống xước
em ko bt có đổi lại đc cái đúng hãng ko ạ",3
3806572,Kính giao không sử dụng được.,"M vừa nhận hàng. Không hiểu sao Tiki có thể giao 1 sản phẩm lỗi rành rành thế này, thiếu mất 1 bên ron cao su mắt. lại sai độ cận trên đơn hàng đã đặt. M đặt mp : 6 độ, mt 7 độ. Kính lắp 6 độ hai bên???. Vui lòng hỗ trợ đổi trả sp sử dụng được giúp Mình.",1
9733661,Bình thường,"Giao hàng nhanh, hàng đóng gói cẩm thận. Tuy nhiên nhà bán hàng không kiểm tra hàng đàng hoàng, kính bị trầy một bên. Do người nhà nhận giùm nên không kiểm tra khi nhận hàng. Không hài lòng.",3
19853667,Bình thường,"Kính vẫn vào nước, không như kỳ vọng",3
19869985,Bình thường,"Bình thường, vẫn bị vào nước",3
3502921,Bình thường,"ưu điểm 
kính đúng độ cận đã đặt
nhược 
kính nhận đc lại là 1 cái kính ko đúng hãng
em mua hãng legaxi nhưng em lại nhận đc 1 cái kính của 1 hãng trung nào đó
và thực sự thì kính ko chống xước
em ko bt có đổi lại đc cái đúng hãng ko ạ",3
3806572,Kính giao không sử dụng được.,"M vừa nhận hàng. Không hiểu sao Tiki có thể giao 1 sản phẩm lỗi rành rành thế này, thiếu mất 1 bên ron cao su mắt. lại sai độ cận trên đơn hàng đã đặt. M đặt mp : 6 độ, mt 7 độ. Kính lắp 6 độ hai bên???. Vui lòng hỗ trợ đổi trả sp sử dụng được giúp Mình.",1
16899846,Rất không hài lòng,giao sai hàng nhưng tiki từ chối đổi hàng. làm ăn vớ vẩn. *** cho *** 119k,1
2436116,Gẫy miếng nhựa sau gần hai tuần sử dụng,"Mình nhận kính vào ngày 21.8.2019. Đến nay đã được gần 2 tuần (khoảng 5 buổi đi bơi). Lúc đầu mình khá hài lòng với chất lượng kính, giúp mình nhìn rõ lúc đi bơi lên rất nhiều. Tuy nhiên ngày 8.9.2019, mình đang bơi thì miếng nhựa như trong hình bị gẫy và kính bị tuột ra. Sản phẩm thoạt đầu khá ưng ý mình nhưng sau đó lại làm mình thất vọng.
Chính vì thế mình đề nghị cửa hàng xử lý và bảo hành cho mình sản phẩm này",2
4707583,Sai độ cận,"Giao hàng rất nhanh, kích cũng khá đẹp, ổn cho đến khi kiểm tra độ cận. Mình đặt 1 bên 7 độ, 1 bên 5 độ nhưng lại giao thành 1 bên 7 1 bên 1.5 độ",3
3978338,Bình thường,"Kính nhìn rõ, độ cận chuẩn các mắt nhưng bị vào nước, mình đã siết dây rất chặt đến đau cả đầu mà vẫn bị vào nước, bơi đc khoảng 50-70m là nước vào chạm đến mắt rồi, rất khó chịu.",3
16797024,Bình thường,Chưa hài lòng lắm. Chất lượng chưa tốt,3
4317350,hộp bi vỡ vui lòng gửi hộp mới,"sản phẩm dùng được
tuy nhiên vận chuyển hộp bị vỡ, nhờ đơn vị bán hàng ửi hộp khác giùm. Cám ơn Tiki",3
4219918,kính lỗi,"hàng ok , kính bơi cận nhìn mờ  không rõ lắm, và giao hàng bị rách cho mình, Tiki vui lòng đổi hàng giúp mình .",2
8381638,Bình thường,"Mình đặt tròng kính loại 2,5 trái và 5 độ phải nhưng kính giao tới lại là 0,5 trái và 2,5 phải",3
3555029,Đổi lại hàng,Trình duyệt xuất đơn hàng sai mà tôi không cẩn thận kiểm tra lại. Tôi muốn đổi lại sản phẩm khác với độ cận như sau (tr 2.0 và ph 1.5),3
10214283,Cực kì hài lòng,mình không hài lòng vì kính bị vô nước,3
8481235,Rất không hài lòng,"Sản phẩm quá tệ, ko dùng dc",1
3591946,Kính nhìn không rõ,"đeo lần thứ 2 là kính bị hầm hơi, nhìn không rõ. không biết có cách nào khắc phục ko.",2
2264512,Rất không hài lòng,đặt mua kính 6-7 độ mà shop giao kính 7 độ ko dùng được,1
3556012,Không hài lòng,"cao su quá kém đeo, bị đau và, hở nước có thể vào",2
2435097,Bình thường,"Sản phẩm giao không đúng ,phải đổi trả lại tại shop.tiki giao hàng nhanh hơn dự kiến!",3
4176428,Bình thường,kính ko trong lắm,3
4565300,Bình thường,,3
4254501,Bình thường,,3
3965733,Không hài lòng,,2
2699941,Không thích cho lắm,"Tạ bẩn ở vài góc nên không biết do để ngoài lâu dính bẩn hay sao. Đồng thời, tay cầm cao su mình tưởng như của Brosman nhưng k phải nên hơi thất vọng tí vì cao su này cầm nhám tay, k đc trơn tru như Brosman. Cá chất giống kiểu kẹo gôm dẻo lăn đường ấy =]]]]]",3
12983252,Rất không hài lòng,"Giao hàng bị trầy rách.
Đề nghi Tiki yêu cầu NCC đổi hàng mới giúp.",1
13072509,Rất không hài lòng,Sản phẩm kém chất lượng.  Hàng không còn nguyên vẹn,1
11369571,Không hài lòng,fast delivery but defective product...the store should check the product before sending it.,2
15524582,Không hài lòng,Ccxkxnxjxnsbsbbsbsb ncndndnd,2
2699941,Không thích cho lắm,"Tạ bẩn ở vài góc nên không biết do để ngoài lâu dính bẩn hay sao. Đồng thời, tay cầm cao su mình tưởng như của Brosman nhưng k phải nên hơi thất vọng tí vì cao su này cầm nhám tay, k đc trơn tru như Brosman. Cá chất giống kiểu kẹo gôm dẻo lăn đường ấy =]]]]]",3
12983252,Rất không hài lòng,"Giao hàng bị trầy rách.
Đề nghi Tiki yêu cầu NCC đổi hàng mới giúp.",1
13072509,Rất không hài lòng,Sản phẩm kém chất lượng.  Hàng không còn nguyên vẹn,1
11369571,Không hài lòng,fast delivery but defective product...the store should check the product before sending it.,2
15524582,Không hài lòng,Ccxkxnxjxnsbsbbsbsb ncndndnd,2
2891765,"sản phẩm bị lỗi, rách, trầy xung quanh",giao hàng bị lỗi. Rách bao. xung quanh bị trầy. chất lượng hàng không tốt.,1
5734067,Không hài lòng,tọa gửi ra bị bóc vỏ nhừa ra hết phải mua vỏ khác thay,2
16898019,Rất không hài lòng,"shop để bộ 2 bình xăng zippo mà mình khui ra thấy chỉ có 1 bình xăng và 1 hộp đá là sao vậy shop.Mình ỷ y kg kiểm tra hàng lúc giao,và hôm nay mình lấy ra sử dụng thì thấy chỉ có 1 hộp.Mình hơi bức xúc nên shop cho 1 câu trả lời thoả đáng.",1
18351009,Rất không hài lòng,"***. 
Đổ kiểu gì mà sau một tối là bay hơi sạch
Sang nhà thằng bạn đổ cái xăng xịn thấy 1 tuần mới hết
Hôm mang sang nhà nó soi tem nhãn 2 bình xăng thấy đúng là đồ lởm.
Làm ăn *** toét, dẹp cái tiệm này đi tiki ạ",1
19448123,Rất không hài lòng,Hàng giả. *** đảo khuy hàng ra dùng bị chảy xăng ra nắp. Check lại sản phẩm là hàng giả,1
14433576,Rất không hài lòng,giao hàng thiếu đặt 2 bình mà shop giao 1 nhắn tin yêu cầu giao thêm shop trả lời cho qua chuyện không giải quyết yêu cầu phản hồi từ người mua hàng,1
12990320,Rất không hài lòng,Mua hàng new chứ có phải là hàng đã sử dụng đâu. Thất vọng *** nồi.,1
16898019,Rất không hài lòng,"shop để bộ 2 bình xăng zippo mà mình khui ra thấy chỉ có 1 bình xăng và 1 hộp đá là sao vậy shop.Mình ỷ y kg kiểm tra hàng lúc giao,và hôm nay mình lấy ra sử dụng thì thấy chỉ có 1 hộp.Mình hơi bức xúc nên shop cho 1 câu trả lời thoả đáng.",1
18351009,Rất không hài lòng,"***. 
Đổ kiểu gì mà sau một tối là bay hơi sạch
Sang nhà thằng bạn đổ cái xăng xịn thấy 1 tuần mới hết
Hôm mang sang nhà nó soi tem nhãn 2 bình xăng thấy đúng là đồ lởm.
Làm ăn *** toét, dẹp cái tiệm này đi tiki ạ",1
19448123,Rất không hài lòng,Hàng giả. *** đảo khuy hàng ra dùng bị chảy xăng ra nắp. Check lại sản phẩm là hàng giả,1
14433576,Rất không hài lòng,giao hàng thiếu đặt 2 bình mà shop giao 1 nhắn tin yêu cầu giao thêm shop trả lời cho qua chuyện không giải quyết yêu cầu phản hồi từ người mua hàng,1
12990320,Rất không hài lòng,Mua hàng new chứ có phải là hàng đã sử dụng đâu. Thất vọng *** nồi.,1
15541395,Rất không hài lòng,"Giao hàng nhanh, nhưng bị *** đảo. Ghi một bộ 2bình xăng 129000 mua 2 bộ giao một bộ 2 bình trị giá 275000đ",1
17158777,Rất không hài lòng,"Rất thất vọng vì là khách hàng thường xuyên của Tiki nhưng nhận được hàng giả, xăng không sử dụng được!",1
19144432,Rất không hài lòng,sáng con me may sáng zippo gì 135 ml,1
18814696,Bình thường,"Hang giao goi can than nhung xai het rat nhanh, di hoi qua",3
10921724,Rất không hài lòng,hàng mới khui ra mà nhìn thấy coi bộ ko ổn lắm chất lượng thì chưa biết sao luôn,1
18147348,Rất không hài lòng,xăng sản xuất tại mỹ tho các bác nhé,1
16888116,Rất không hài lòng,Xăng chất lượng ko tốt. Mua 1 lần ko mua nữa,1
15120070,Bình thường,hàng đóng gói kỷ nhưng dung tích k như giới thiệu,3
16050027,Rất không hài lòng,"Sử dụng được, giao hàng đúng hẹn",1
15957919,Rất không hài lòng,Khó cháy.xăng giả hay sao,1
14668062,Rất không hài lòng,Xăng zippo fake. Kém chất lượng.,1
14609172,Hài lòng,đóng gói chưa được ok lắm,3
14683462,Không hài lòng,Không hài lòng cho hai sao,2
14254927,Rất không hài lòng,Xăng không đạt tiêu chuẩn.,1
10512099,Rất không hài lòng,quảng cáo 2 bình nhưng mùa chỉ giao 1,1
5013268,Rất không hài lòng,mua về châm vào thì cháy hk châm HK cháy..mở ra ướt cả Gòn mà HK cháy... thất vọng quá,1
20193784,Rất không hài lòng,"Van đóng bị hư rồi shop ơi vặn hoài nó không ra, ko thổi khí vô được",1
20193784,Rất không hài lòng,"Van đóng bị hư rồi shop ơi vặn hoài nó không ra, ko thổi khí vô được",1
20097842,Rất không hài lòng,Shop *** người mùa đưa cầu kém chất lượng,1
20097842,Rất không hài lòng,Shop *** người mùa đưa cầu kém chất lượng,1
20103765,Rất không hài lòng,Mua vợt T700. Nhưng giao vợt k giống mô tả.,1
20103767,Rất không hài lòng,Mua cây T700. Giao hàng k đúng mô tả.,1
20103765,Rất không hài lòng,Mua vợt T700. Nhưng giao vợt k giống mô tả.,1
20103767,Rất không hài lòng,Mua cây T700. Giao hàng k đúng mô tả.,1
20218630,Bình thường,"Sản phẩm đúng chất lượng và mô tả của nhà bán hàng. Tuy nhiên vấn đề nằm ở chức năng, khi mua về mới thấy rằng nó thật sự không có tác dụng mấy.",3
20189184,Rất không hài lòng,"Đóng gói sơ sài, sản phẩm bằng nhựa, giao hàng bị gãy.",1
20194226,Rất không hài lòng,Sản phẩm giao bị gãy. Yêu cầu đổi hàng!,1
20218630,Bình thường,"Sản phẩm đúng chất lượng và mô tả của nhà bán hàng. Tuy nhiên vấn đề nằm ở chức năng, khi mua về mới thấy rằng nó thật sự không có tác dụng mấy.",3
20189184,Rất không hài lòng,"Đóng gói sơ sài, sản phẩm bằng nhựa, giao hàng bị gãy.",1
20194226,Rất không hài lòng,Sản phẩm giao bị gãy. Yêu cầu đổi hàng!,1
20189856,Rất không hài lòng,"Đặt xà 80 lại giao 60 nhưng tính tiền xà 80
Khôn quá!",1
20189856,Rất không hài lòng,"Đặt xà 80 lại giao 60 nhưng tính tiền xà 80
Khôn quá!",1
20207058,Rất không hài lòng,Quá chán khi nhận hàng. Hàng trung quốc chứ không phải việt nam,1
20160476,Rất không hài lòng,Hàng china mà ghi quảng cáo là của vietnam. Tào lao,1
20207058,Rất không hài lòng,Quá chán khi nhận hàng. Hàng trung quốc chứ không phải việt nam,1
20160476,Rất không hài lòng,Hàng china mà ghi quảng cáo là của vietnam. Tào lao,1
